CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
75,58,69,71,0,0,0,0,1185,1185,1184,1187,0,0,0,0,36,675,1244,1244,1555,0,777,2849,7669
90,57,69,64,0,0,0,0,1186,1187,1187,1185,0,0,0,0,33,675,1244,1244,1555,0,777,2849,7669
61,69,66,72,0,0,0,0,1185,1187,1187,1188,0,0,0,0,60,675,1244,1244,1555,0,622,2849,7514
64,84,84,71,0,0,0,0,1186,1186,1186,1186,0,0,0,0,3,675,1244,1244,1555,0,777,2849,7669
78,64,66,61,0,0,0,0,1186,1186,1187,1186,0,0,0,0,0,675,1244,1244,1555,0,777,2849,7669
46,72,80,90,0,0,0,0,1185,1186,1187,1184,0,0,0,0,0,675,1244,1244,1555,0,777,2849,7669
83,66,78,71,0,0,0,0,1186,1185,1184,1186,0,0,0,0,60,675,1244,1244,1555,0,777,2849,7669
66,84,61,64,0,0,0,0,1185,1185,1186,1185,0,0,0,0,0,675,1244,1244,1555,0,622,2849,7514
57,68,57,73,0,0,0,0,1184,1185,1186,1188,0,0,0,0,0,675,1245,1245,1555,0,777,2849,7671
50,78,73,71,0,0,0,0,1187,1187,1187,1188,0,0,0,0,0,675,1245,1245,1556,0,778,2849,7673
66,63,58,66,0,0,0,0,1186,1186,1185,1185,0,0,0,0,25,675,1245,1245,1556,0,778,2849,7673
66,75,63,84,0,0,0,0,1187,1185,1186,1187,0,0,0,0,0,675,1245,1245,1556,0,778,2849,7673
72,64,66,66,0,0,0,0,1184,1184,1184,1186,0,0,0,0,56,675,1245,1245,1555,0,777,2849,7671
66,75,61,58,0,0,0,0,1187,1187,1185,1186,0,0,0,0,36,675,1245,1245,1555,0,777,2849,7671
71,78,85,61,0,0,0,0,1187,1186,1184,1186,0,0,0,0,0,675,1245,1244,1555,0,622,2849,7515
84,84,50,50,0,0,0,0,1186,1186,1187,1186,0,0,0,0,9,675,1245,1244,1555,0,622,2849,7515
80,84,66,57,0,0,0,0,1185,1186,1187,1186,0,0,0,0,60,675,1244,1244,1555,0,622,2849,7514
70,61,71,69,0,0,0,0,1188,1185,1187,1186,0,0,0,0,2,675,1244,1244,1555,0,622,2849,7514
58,66,76,83,0,0,0,0,1185,1182,1186,1187,0,0,0,0,6,675,1245,1245,1555,0,777,2849,7671
69,53,84,84,0,0,0,0,1187,1186,1186,1186,0,0,0,0,22,675,1245,1245,1555,0,777,2849,7671
73,57,76,76,0,0,0,0,1184,1187,1188,1186,0,0,0,0,47,675,1245,1245,1555,0,778,2849,7672
83,69,71,80,0,0,0,0,1186,1186,1186,1185,0,0,0,0,49,675,1245,1245,1556,0,778,2849,7673
80,71,53,64,0,0,0,0,1185,1186,1183,1185,0,0,0,0,58,675,1245,1245,1555,0,778,2849,7672
69,80,76,69,0,0,0,0,1185,1185,1187,1186,0,0,0,0,4,675,1245,1245,1555,0,778,2849,7672
61,53,76,69,0,0,0,0,1185,1186,1184,1185,0,0,0,0,61,675,1245,1245,1556,0,778,2849,7673
76,66,76,83,0,0,0,0,1185,1185,1185,1189,0,0,0,0,20,675,1245,1245,1556,0,778,2849,7673
84,46,92,80,0,0,0,0,1186,1187,1184,1187,0,0,0,0,5,675,1245,1245,1556,0,778,2849,7673
61,69,86,46,0,0,0,0,1185,1186,1186,1186,0,0,0,0,0,675,1245,1245,1556,0,778,2849,7673
76,66,57,69,0,0,0,0,1185,1184,1186,1188,0,0,0,0,0,675,1245,1245,1556,0,778,2849,7673
69,75,83,61,0,0,0,0,1186,1186,1186,1186,0,0,0,0,36,675,1245,1245,1556,0,778,2849,7673
76,61,76,86,0,0,0,0,1187,1186,1185,1186,0,0,0,0,32,675,1245,1245,1556,0,778,2849,7673
76,57,84,58,0,0,0,0,1185,1186,1186,1185,0,0,0,0,55,675,1245,1245,1556,0,778,2849,7673
75,75,41,75,0,0,0,0,1186,1186,1186,1186,0,0,0,0,61,675,1245,1245,1556,0,622,2849,7517
69,57,63,64,0,0,0,0,1187,1185,1189,1185,0,0,0,0,24,675,1245,1245,1556,0,622,2849,7517
73,69,84,66,0,0,0,0,1186,1186,1186,1185,0,0,0,0,39,675,1245,1245,1556,0,778,2849,7673
58,46,86,81,0,0,0,0,1186,1187,1186,1185,0,0,0,0,0,675,1245,1245,1556,0,778,2849,7673
61,61,58,69,0,0,0,0,1186,1186,1186,1183,0,0,0,0,2,675,1245,1245,1556,0,778,2849,7673
69,53,76,50,0,0,0,0,1188,1185,1187,1184,0,0,0,0,0,675,1089,1245,1556,0,622,2849,7361
66,58,61,50,0,0,0,0,1186,1186,1186,1187,0,0,0,0,0,675,1089,1245,1556,0,622,2849,7361
64,61,78,53,0,0,0,0,1187,1186,1188,1187,0,0,0,0,16,675,1245,1245,1556,0,622,2849,7517
53,71,75,58,0,0,0,0,1187,1186,1185,1186,0,0,0,0,0,675,1245,1245,1555,0,622,2849,7516
75,72,60,60,0,0,0,0,1187,1187,1186,1186,0,0,0,0,3,675,1245,1245,1555,0,622,2849,7516
54,64,58,81,0,0,0,0,1186,1186,1184,1181,0,0,0,0,42,675,1245,1245,1555,0,622,2849,7516
53,53,75,83,0,0,0,0,1185,1186,1184,1186,0,0,0,0,0,675,1245,1244,1555,0,622,2849,7515
60,45,78,76,0,0,0,0,1185,1187,1186,1186,0,0,0,0,0,675,1245,1244,1555,0,622,2849,7515
53,46,69,76,0,0,0,0,1186,1187,1186,1189,0,0,0,0,0,675,1089,1245,1555,0,622,2849,7360
75,64,63,78,0,0,0,0,1188,1187,1187,1186,0,0,0,0,0,675,1089,1245,1555,0,622,2849,7360
76,54,78,58,0,0,0,0,1186,1185,1185,1187,0,0,0,0,0,675,1244,1244,1555,0,777,2849,7669
71,64,66,64,0,0,0,0,1187,1187,1187,1184,0,0,0,0,0,675,1245,1245,1555,0,777,2849,7671
69,69,61,66,0,0,0,0,1186,1185,1186,1186,0,0,0,0,59,675,1245,1245,1556,0,622,2849,7517
45,69,76,71,0,0,0,0,1187,1185,1190,1186,0,0,0,0,57,675,1245,1245,1556,0,622,2849,7517
57,83,61,64,0,0,0,0,1185,1186,1186,1187,0,0,0,0,0,675,1245,1245,1556,0,777,2849,7672
53,75,61,72,0,0,0,0,1187,1186,1185,1187,0,0,0,0,0,675,1245,1244,1555,0,777,2849,7670
50,85,58,57,0,0,0,0,1185,1186,1186,1185,0,0,0,0,0,675,1245,1244,1555,0,777,2849,7670
58,63,69,54,0,0,0,0,1187,1185,1184,1184,0,0,0,0,12,675,1244,1244,1555,0,777,2849,7669
