CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW,CV_mW
8,100,0,54,16,8,8,27,2265,2264,2264,2264,2264,2265,2266,2263,34,1377,2327,4033,2947,465,3520,13292,
15,100,0,50,16,8,0,25,2265,2265,2266,2265,2265,2264,2263,2266,34,1377,2327,4033,2947,465,3520,13292,0.0
0,100,7,33,8,8,8,8,2264,2264,2264,2264,2265,2264,2264,2267,0,1377,2172,3724,2948,465,3520,12829,0.0
8,100,15,25,8,7,21,15,2265,2264,2264,2264,2264,2265,2264,2264,34,1377,2017,3569,2793,465,3480,12324,0.0
16,100,25,50,8,8,25,54,2265,2265,2264,2264,2264,2265,2260,2267,34,1377,2171,4033,2947,465,3520,13136,0.0
33,100,53,0,10,16,18,7,2266,2268,2260,2265,2265,2265,2264,2271,30,1377,2171,4188,2947,465,3520,13291,0.0
8,100,50,0,8,8,16,9,2264,2260,2265,2263,2265,2265,2265,2265,21,1377,2171,4033,2947,465,3520,13136,0.0
16,100,54,21,8,9,18,16,2265,2265,2265,2265,2264,2264,2265,2265,34,1377,2171,4033,2947,465,3520,13136,0.0
16,100,53,0,8,8,16,15,2263,2264,2263,2264,2264,2265,2264,2267,34,1377,2327,4033,2947,465,3520,13292,0.0
9,100,45,0,15,8,25,9,2265,2265,2265,2266,2264,2265,2264,2264,34,1377,2327,4033,2947,465,3520,13292,0.0
15,100,50,0,15,7,23,15,2265,2265,2264,2265,2267,2265,2265,2265,0,1377,2327,4033,2947,465,3520,13292,0.0
8,100,50,8,9,0,18,9,2265,2265,2263,2259,2264,2265,2262,2259,2,1377,2327,3878,2947,465,3520,13137,0.0
9,100,25,25,16,30,23,16,2267,2266,2264,2265,2268,2265,2262,2265,27,1377,2327,4033,2947,465,3520,13292,0.0
8,100,0,50,16,15,23,23,2266,2264,2268,2259,2264,2264,2265,2263,34,1377,2327,4033,2947,465,3520,13292,
23,100,20,50,7,0,18,16,2265,2264,2267,2265,2265,2266,2270,2264,0,1377,2327,4033,2947,465,3520,13292,0.0
9,100,0,50,15,9,30,9,2264,2264,2265,2265,2260,2264,2267,2268,1,1377,2327,4033,2947,465,3520,13292,0.0
9,100,0,50,9,7,16,21,2265,2264,2260,2265,2264,2264,2265,2265,9,1377,2327,3878,2947,465,3520,13137,0.0
30,100,0,50,15,16,23,0,2264,2266,2263,2264,2260,2264,2264,2264,27,1377,2327,3878,2947,465,3520,13137,0.0
50,100,15,50,69,54,41,64,2264,2264,2265,2263,2258,2264,2264,2262,2,1377,2327,4497,2946,620,3520,13910,0.0
36,100,83,66,72,41,90,100,2263,2264,2264,2264,2264,2264,2264,2264,34,1377,2325,5580,2945,620,3520,14990,0.0
57,100,100,58,83,16,100,92,2264,2265,2264,2265,2264,2266,2266,2265,6,1377,2324,6507,2943,619,3560,15953,
50,100,76,58,81,63,78,75,2265,2265,2264,2263,2264,2264,2265,2264,34,1377,2323,6969,2942,619,3560,16413,0.0
33,100,36,50,75,66,58,69,2264,2264,2264,2265,2265,2265,2264,2264,0,1377,2168,7124,2942,619,3560,16413,0.0
9,100,16,18,15,58,0,9,2259,2265,2267,2260,2264,2264,2264,2259,0,1377,2324,6352,2943,619,3560,15798,0.0
8,100,23,0,0,50,0,15,2264,2265,2264,2265,2271,2265,2264,2263,0,1377,2325,5735,2945,620,3560,15185,0.0
16,100,9,15,0,50,25,9,2265,2263,2268,2264,2264,2264,2265,2265,0,1377,2325,5270,2945,620,3520,14680,0.0
8,100,8,8,8,50,16,8,2265,2264,2265,2265,2256,2264,2264,2265,0,1377,2326,4962,2946,620,3520,14374,
15,100,16,0,50,15,25,25,2264,2265,2262,2265,2265,2264,2264,2264,21,1377,2326,4652,2946,620,3520,14064,0.0
15,100,23,8,25,18,9,9,2265,2263,2263,2264,2264,2267,2265,2264,5,1377,2326,4497,2946,620,3520,13909,0.0
0,100,8,8,8,58,30,23,2265,2264,2264,2267,2263,2267,2263,2262,0,1377,2327,4342,2947,620,3520,13756,0.0
15,100,16,0,0,53,25,16,2264,2264,2265,2267,2263,2264,2254,2263,0,1377,2327,4342,2947,620,3520,13756,0.0
0,100,16,16,15,57,16,23,2263,2265,2264,2264,2263,2264,2260,2266,32,1377,2326,4342,2946,620,3520,13754,0.0
15,100,9,0,8,58,18,16,2265,2264,2264,2265,2264,2266,2264,2265,21,1377,2326,4186,2946,620,3520,13598,0.0
8,100,7,23,7,58,25,9,2265,2265,2265,2264,2257,2265,2264,2264,18,1377,2326,4186,2946,465,3520,13443,0.0
0,100,8,16,0,54,16,8,2264,2264,2265,2264,2264,2264,2265,2262,7,1377,2326,4186,2946,465,3520,13443,
21,92,8,9,8,53,25,23,2265,2265,2264,2264,2264,2264,2268,2265,34,1377,2326,4031,2946,465,3520,13288,0.0
8,100,15,8,7,60,16,16,2264,2264,2265,2265,2264,2265,2266,2264,34,1377,2327,4033,2947,465,3520,13292,0.0
30,100,16,15,23,58,27,16,2266,2266,2268,2264,2269,2264,2263,2272,11,1377,2326,4342,2946,620,3520,13754,0.0
15,100,38,0,16,58,0,0,2265,2264,2265,2265,2265,2264,2265,2265,14,1377,2326,4342,2946,620,3520,13754,0.0
10,100,18,46,10,42,30,46,2265,2264,2264,2258,2265,2263,2264,2264,34,1377,2326,4497,2946,620,3520,13909,0.0
8,100,0,54,15,0,16,8,2267,2262,2268,2265,2265,2264,2265,2261,34,1377,2326,4497,2946,620,3520,13909,0.0
8,100,0,53,16,15,25,16,2264,2264,2267,2265,2265,2264,2263,2265,34,1377,2326,4342,2946,620,3520,13754,0.0
21,100,15,58,25,15,16,0,2265,2264,2264,2264,2264,2265,2265,2264,18,1377,2326,4186,2946,465,3520,13443,0.0
15,100,9,8,25,27,66,0,2265,2264,2265,2264,2265,2264,2265,2264,0,1377,2481,4186,2946,620,3520,13753,0.0
33,100,0,0,16,9,38,25,2264,2264,2264,2265,2265,2260,2268,2265,2,1377,2481,4186,2946,620,3520,13753,0.0
30,100,23,0,8,16,7,54,2264,2265,2264,2265,2264,2264,2264,2265,33,1377,2481,4186,2946,620,3520,13753,0.0
21,100,35,23,16,30,27,30,2264,2264,2264,2264,2270,2265,2266,2269,23,1377,2481,4342,2946,620,3520,13909,0.0
0,100,25,0,8,8,61,7,2262,2264,2263,2265,2264,2264,2264,2265,20,1377,2636,4342,2946,620,3520,14064,0.0
15,100,25,25,8,9,41,50,2265,2265,2266,2269,2263,2270,2264,2264,12,1377,2481,4342,2946,620,3520,13909,0.0
8,100,33,66,8,30,7,7,2264,2264,2264,2266,2264,2265,2264,2266,0,1377,2636,4342,2946,620,3520,14064,0.0
9,100,9,50,27,16,0,0,2260,2264,2263,2264,2264,2264,2267,2264,0,1377,2636,4342,2946,620,3520,14064,0.0
38,100,14,58,0,23,8,0,2264,2264,2264,2266,2265,2264,2265,2265,15,1377,2636,4342,2946,620,3520,14064,0.0
16,100,8,58,30,18,0,0,2264,2266,2265,2264,2265,2265,2264,2270,0,1377,2636,4186,2946,620,3520,13908,0.0
8,100,0,50,18,8,7,0,2265,2264,2257,2264,2264,2264,2266,2264,2,1377,2636,4186,2946,620,3520,13908,0.0
18,100,33,71,23,16,16,0,2264,2263,2264,2264,2264,2264,2265,2265,3,1377,2791,4342,2946,620,3520,14219,0.0
25,100,8,50,0,0,25,23,2265,2261,2264,2265,2265,2264,2271,2264,5,1377,2636,4186,2946,620,3520,13908,0.0
9,100,8,63,25,33,30,38,2261,2265,2267,2263,2265,2264,2264,2259,32,1377,2636,4497,2946,620,3520,14219,0.0
21,100,15,61,0,23,35,0,2265,2265,2260,2265,2264,2264,2264,2264,4,1377,2791,4497,2946,620,3520,14374,0.0
8,100,0,61,8,25,27,8,2265,2264,2264,2264,2265,2264,2265,2265,0,1377,2791,4342,2946,620,3520,14219,0.0
8,100,8,58,0,8,15,25,2263,2266,2266,2265,2265,2263,2263,2262,32,1377,2791,4342,2946,620,3520,14219,
0,100,23,54,15,0,25,35,2263,2263,2269,2263,2262,2263,2264,2263,1,1377,2791,4342,2946,620,3520,14219,0.0
8,100,8,53,7,8,16,30,2265,2262,2263,2264,2264,2264,2265,2264,0,1377,2636,4186,2946,620,3520,13908,0.0
15,100,16,66,0,7,25,20,2265,2265,2265,2264,2268,2264,2263,2263,0,1377,2791,4186,2946,620,3520,14063,0.0
8,100,8,41,16,0,15,23,2264,2265,2265,2265,2264,2265,2264,2264,33,1377,2637,4186,2946,620,3520,13909,0.0
8,100,0,66,8,7,18,33,2264,2263,2263,2263,2267,2264,2264,2261,0,1377,2791,4186,2946,620,3520,14063,0.0
0,100,15,50,8,0,23,25,2266,2263,2263,2264,2264,2264,2265,2263,34,1377,2637,4186,2946,620,3520,13909,0.0
8,100,0,58,15,14,18,38,2265,2262,2264,2264,2264,2264,2264,2262,0,1377,2637,4033,2946,620,3520,13756,0.0
23,100,8,54,16,36,16,9,2264,2264,2264,2263,2265,2264,2265,2264,0,1377,2636,4342,2946,620,3520,14064,
9,100,21,53,15,0,8,16,2266,2272,2271,2265,2270,2267,2264,2265,0,1377,2636,4186,2946,620,3520,13908,0.0
9,100,8,66,16,14,27,25,2263,2264,2264,2265,2264,2262,2270,2265,0,1377,2636,4186,2946,620,3560,13948,0.0
18,100,25,53,9,9,7,16,2263,2263,2264,2262,2265,2269,2264,2266,33,1377,2636,4186,2946,620,3560,13948,0.0
23,100,16,58,16,15,16,18,2264,2263,2264,2264,2264,2261,2265,2264,0,1377,2481,4186,2946,620,3560,13793,0.0
8,100,8,54,8,0,25,16,2267,2265,2268,2259,2264,2265,2265,2264,33,1377,2636,4342,2946,620,3560,14104,0.0
9,100,8,53,27,41,30,58,2262,2264,2259,2264,2264,2265,2260,2264,2,1377,2636,4497,2946,620,3560,14259,0.0
23,100,27,63,15,14,28,16,2264,2263,2264,2264,2264,2264,2264,2259,0,1377,2635,4495,2945,620,3560,14255,0.0
0,100,8,50,16,8,8,16,2264,2264,2263,2262,2261,2264,2264,2264,32,1377,2636,4342,2946,620,3560,14104,0.0
9,100,8,61,27,8,0,25,2262,2264,2265,2264,2264,2265,2265,2265,0,1377,2635,4340,2946,620,3560,14101,0.0
0,100,8,50,23,0,15,16,2269,2265,2265,2264,2265,2263,2265,2265,34,1377,2636,4342,2946,620,3560,14104,
21,100,28,58,35,18,8,16,2265,2265,2265,2264,2264,2263,2265,2261,0,1377,2636,4342,2946,620,3560,14104,0.0
15,100,9,54,20,25,0,25,2264,2265,2265,2265,2265,2264,2262,2266,0,1377,2636,4342,2946,620,3560,14104,0.0
80,100,73,86,87,75,80,82,2264,2264,2266,2264,2265,2264,2265,2264,34,1377,2634,5885,2943,619,3560,15641,0.0
30,100,27,54,8,16,33,16,2265,2264,2264,2263,2265,2264,2264,2262,27,1377,2634,5577,2943,619,3560,15333,0.0
0,100,15,61,7,8,30,16,2267,2264,2265,2264,2258,2264,2264,2262,32,1377,2634,5268,2943,619,3560,15024,0.0
33,100,8,53,0,0,16,25,2264,2263,2264,2265,2264,2265,2265,2263,0,1377,2635,4960,2945,620,3560,14720,0.0
8,100,9,61,0,0,25,15,2262,2261,2267,2264,2263,2259,2265,2265,0,1377,2635,4805,2945,620,3560,14565,0.0
15,100,7,45,0,0,16,16,2263,2262,2264,2258,2265,2263,2265,2264,1,1377,2635,4495,2946,620,3520,14216,0.0
8,100,10,46,10,28,33,25,2263,2264,2264,2263,2263,2263,2264,2262,0,1377,2636,4497,2946,620,3560,14259,0.0
0,100,58,9,7,25,30,8,2264,2265,2265,2264,2265,2264,2265,2264,10,1377,2636,4497,2946,620,3520,14219,
58,100,8,0,9,9,16,0,2263,2263,2258,2264,2265,2263,2263,2265,34,1377,2481,4342,2946,620,3560,13949,
50,100,23,8,15,23,27,8,2262,2262,2264,2263,2265,2265,2261,2258,0,1377,2636,4342,2946,620,3560,14104,0.0
16,100,58,0,9,46,30,33,2264,2259,2264,2266,2260,2265,2265,2266,15,1377,2636,4497,2946,620,3560,14259,0.0
25,100,41,8,0,8,18,0,2263,2265,2261,2265,2264,2264,2262,2264,34,1377,2481,4342,2946,620,3520,13909,0.0
8,100,66,0,23,15,27,18,2265,2264,2264,2264,2268,2265,2264,2267,0,1377,2636,4342,2946,620,3560,14104,0.0
23,100,53,14,16,8,28,8,2266,2264,2266,2272,2263,2265,2264,2264,33,1377,2636,4342,2946,620,3520,14064,0.0
15,100,50,23,9,38,33,8,2263,2264,2264,2265,2267,2264,2261,2263,2,1377,2482,4342,2946,620,3520,13910,0.0
15,100,27,45,8,15,23,25,2264,2262,2265,2264,2265,2263,2264,2266,0,1377,2636,4342,2946,620,3560,14104,0.0
9,100,0,53,16,8,16,10,2265,2264,2264,2265,2264,2261,2265,2265,34,1377,2636,4186,2946,620,3520,13908,0.0
28,100,15,50,23,0,18,15,2264,2264,2264,2263,2264,2264,2265,2264,0,1377,2482,4186,2947,620,3560,13795,0.0
0,100,8,61,9,0,8,27,2267,2264,2263,2263,2253,2267,2265,2264,0,1377,2636,4186,2946,620,3520,13908,0.0
8,100,0,45,0,8,23,28,2265,2265,2264,2264,2264,2264,2264,2265,34,1377,2482,4186,2947,620,3520,13755,0.0
23,100,38,25,33,23,23,16,2264,2264,2265,2265,2264,2264,2263,2264,0,1377,2636,4186,2946,620,3520,13908,0.0
18,100,50,9,0,10,0,7,2265,2265,2266,2263,2264,2267,2265,2264,32,1377,2637,4186,2947,620,3520,13910,0.0
30,100,54,18,25,15,0,9,2265,2265,2265,2263,2264,2262,2267,2260,29,1377,2482,4186,2947,620,3520,13755,
41,100,46,23,18,25,23,8,2265,2262,2264,2268,2262,2264,2265,2265,0,1377,2637,4342,2946,620,3560,14105,0.0
18,100,8,9,15,8,9,41,2264,2265,2265,2265,2265,2263,2265,2264,33,1377,2636,4342,2946,620,3560,14104,0.0
9,100,16,16,30,23,15,53,2264,2264,2264,2265,2261,2264,2265,2262,10,1377,2481,4342,2946,620,3560,13949,0.0
8,100,0,27,16,15,0,63,2264,2264,2261,2264,2265,2264,2264,2264,32,1377,2636,4342,2946,620,3560,14104,0.0
15,100,36,38,66,54,30,46,2262,2265,2263,2272,2270,2263,2264,2264,11,1377,2481,4807,2946,620,3560,14414,0.0
30,100,38,33,41,42,8,16,2264,2265,2262,2264,2264,2263,2264,2264,0,1377,2635,4805,2945,620,3560,14565,0.0
8,100,8,15,53,9,15,25,2266,2264,2263,2265,2264,2264,2264,2259,34,1377,2636,4652,2946,620,3560,14414,0.0
33,100,15,30,54,9,16,15,2265,2264,2265,2265,2268,2263,2264,2264,0,1377,2481,4497,2946,620,3560,14104,0.0
0,92,16,33,41,25,0,0,2264,2264,2261,2264,2265,2265,2264,2264,0,1377,2636,4497,2946,620,3560,14259,0.0
30,100,16,23,15,50,21,15,2264,2264,2263,2263,2264,2264,2264,2263,18,1377,2481,4497,2946,620,3520,14064,0.0
16,100,25,30,8,63,0,8,2263,2264,2265,2264,2265,2264,2264,2268,0,1377,2636,4342,2946,620,3560,14104,0.0
15,100,15,18,0,50,9,0,2265,2264,2265,2258,2268,2263,2264,2265,0,1377,2636,4342,2946,620,3520,14064,0.0
15,100,15,30,0,53,25,8,2262,2269,2264,2264,2264,2263,2264,2262,0,1377,2481,4186,2946,620,3520,13753,0.0
9,100,16,18,50,25,21,15,2264,2265,2263,2264,2265,2264,2261,2264,0,1377,2636,4342,2946,620,3520,14064,0.0
23,100,16,8,54,0,8,25,2264,2264,2263,2261,2263,2262,2262,2264,27,1377,2481,4186,2946,620,3520,13753,
0,100,8,8,50,0,16,30,2265,2265,2264,2263,2264,2262,2261,2266,0,1377,2481,4186,2946,620,3520,13753,0.0
8,100,21,9,66,9,30,38,2265,2265,2264,2264,2264,2264,2264,2265,0,1377,2636,4186,2946,620,3520,13908,0.0
15,100,0,23,46,7,0,25,2265,2264,2265,2263,2264,2264,2261,2265,0,1377,2327,4186,2947,620,3520,13600,0.0
0,100,18,9,58,15,0,16,2263,2264,2263,2265,2263,2264,2264,2264,0,1377,2481,4186,2946,620,3520,13753,0.0
8,100,7,33,33,9,0,16,2264,2262,2261,2265,2264,2265,2264,2264,34,1377,2482,4031,2947,620,3520,13600,
38,100,41,28,0,0,33,18,2264,2264,2266,2264,2263,2264,2263,2264,2,1377,2482,4188,2947,620,3520,13757,0.0
9,100,63,33,15,36,38,16,2264,2264,2265,2261,2264,2264,2264,2264,0,1377,2481,4497,2946,620,3520,14064,0.0
9,100,54,9,8,8,8,23,2265,2264,2265,2265,2264,2265,2264,2265,34,1377,2481,4342,2946,620,3520,13909,0.0
8,100,64,25,0,8,7,27,2264,2264,2264,2262,2262,2264,2265,2261,0,1377,2482,4342,2946,620,3520,13910,0.0
7,100,58,23,7,0,0,23,2263,2265,2264,2265,2262,2264,2265,2265,8,1377,2636,4186,2946,620,3520,13908,0.0
23,100,54,9,8,0,25,20,2264,2264,2264,2262,2265,2264,2265,2263,0,1377,2482,4188,2947,620,3520,13757,
16,100,64,0,0,8,8,23,2264,2265,2266,2264,2265,2264,2265,2264,32,1377,2636,4186,2946,620,3520,13908,0.0
18,100,54,7,16,0,18,25,2264,2264,2263,2263,2264,2264,2266,2264,0,1377,2482,4186,2946,620,3520,13754,0.0
9,100,58,8,25,7,0,16,2264,2265,2270,2261,2264,2264,2266,2264,19,1377,2636,4186,2946,620,3520,13908,0.0
16,100,66,7,27,8,0,23,2264,2264,2265,2267,2262,2265,2264,2264,1,1377,2791,4186,2946,620,3520,14063,0.0
15,100,53,8,30,7,21,25,2264,2264,2264,2265,2265,2265,2264,2265,0,1377,2637,4186,2946,620,3520,13909,
0,100,58,7,20,15,0,8,2265,2264,2264,2266,2262,2265,2267,2263,34,1377,2637,4186,2946,620,3520,13909,0.0
15,100,63,8,38,0,7,23,2269,2264,2260,2266,2264,2264,2264,2264,33,1377,2791,4186,2946,620,3520,14063,0.0
21,100,50,15,25,15,16,18,2265,2265,2264,2264,2265,2264,2264,2264,0,1377,2791,4186,2946,620,3520,14063,0.0
8,100,58,0,8,0,16,25,2265,2265,2259,2260,2264,2264,2271,2264,29,1377,2636,4186,2946,620,3520,13908,0.0
0,100,58,0,0,0,9,25,2265,2265,2264,2265,2265,2265,2264,2264,0,1377,2791,4186,2946,620,3520,14063,
0,100,61,7,15,21,16,33,2265,2267,2264,2265,2264,2264,2265,2267,0,1377,2791,4186,2946,620,3520,14063,0.0
8,100,50,0,25,15,0,30,2261,2264,2264,2260,2264,2264,2260,2264,1,1377,2792,4031,2947,620,3520,13910,0.0
16,100,36,41,16,9,15,58,2265,2264,2264,2265,2265,2263,2262,2270,0,1377,2791,4342,2946,620,3560,14259,0.0
8,100,7,58,25,42,8,0,2265,2265,2265,2265,2267,2265,2264,2265,0,1377,2791,4342,2946,620,3560,14259,0.0
15,100,16,58,25,30,0,0,2264,2265,2263,2264,2264,2267,2258,2265,30,1377,2791,4342,2946,620,3560,14259,0.0
23,100,41,23,30,36,0,0,2266,2264,2266,2267,2269,2264,2264,2264,0,1377,2791,4342,2946,620,3560,14259,0.0
15,100,53,7,38,15,18,7,2263,2264,2264,2270,2264,2262,2263,2271,34,1377,2636,4186,2946,620,3560,13948,0.0
8,100,58,0,18,0,16,0,2268,2260,2264,2267,2264,2264,2264,2263,32,1377,2791,4342,2946,620,3520,14219,0.0
8,100,50,15,27,16,10,7,2262,2265,2263,2266,2258,2258,2264,2264,1,1377,2637,4186,2946,620,3520,13909,0.0
0,100,66,0,25,0,7,18,2264,2261,2264,2266,2265,2269,2263,2262,0,1377,2791,4186,2946,620,3560,14103,0.0
7,100,46,0,25,8,15,16,2265,2264,2265,2263,2270,2262,2264,2264,0,1377,2637,4033,2947,620,3520,13757,0.0
16,100,75,8,18,33,0,8,2264,2265,2265,2264,2264,2265,2264,2264,0,1377,2792,4186,2946,620,3560,14104,0.0
8,100,50,0,25,16,8,0,2264,2265,2257,2267,2263,2264,2265,2255,18,1377,2637,4033,2947,620,3520,13757,0.0
21,100,61,7,33,25,8,8,2265,2264,2265,2264,2261,2265,2265,2264,0,1377,2792,4186,2946,620,3560,14104,0.0
15,100,58,30,0,33,0,0,2265,2264,2264,2264,2264,2265,2264,2267,0,1377,2791,4031,2946,620,3560,13948,0.0
7,100,54,36,15,35,0,8,2263,2264,2264,2264,2262,2264,2263,2263,0,1377,2792,4031,2946,620,3560,13949,0.0
0,100,64,25,0,18,0,7,2260,2266,2265,2262,2263,2265,2263,2263,2,1377,2791,4186,2946,620,3560,14103,0.0
8,100,63,10,0,30,8,9,2266,2265,2266,2258,2264,2264,2264,2263,2,1377,2946,4185,2946,620,3560,14257,0.0
8,100,50,0,0,18,15,27,2266,2258,2265,2264,2264,2264,2264,2260,34,1377,2945,4340,2945,620,3560,14410,0.0
15,100,76,27,46,41,9,38,2264,2264,2264,2266,2264,2266,2267,2264,19,1377,2945,4495,3100,620,3600,14760,0.0
8,100,0,61,33,30,0,0,2263,2264,2265,2264,2264,2265,2265,2265,0,1377,3255,4648,3098,774,3600,15375,0.0
0,100,7,63,33,33,15,8,2262,2265,2264,2264,2265,2264,2264,2265,34,1377,3255,4495,3098,774,3600,15222,0.0
15,100,0,61,0,33,0,41,2265,2265,2265,2265,2262,2264,2265,2264,22,1377,3255,4495,3100,774,3600,15224,
8,100,7,58,15,25,15,41,2264,2265,2265,2264,2264,2264,2263,2264,34,1377,3410,4495,3100,774,3600,15379,
0,100,0,61,9,38,15,38,2265,2271,2259,2264,2264,2268,2264,2264,20,1377,3410,4495,3100,774,3600,15379,0.0
16,100,0,61,8,18,23,50,2265,2263,2262,2264,2265,2264,2262,2265,34,1377,3408,4493,3098,774,3600,15373,0.0
15,100,7,58,8,33,7,33,2265,2265,2263,2264,2260,2265,2264,2264,34,1377,3563,4493,3098,774,3600,15528,0.0
16,100,0,50,0,9,15,16,2265,2264,2265,2265,2265,2265,2264,2265,34,1377,3255,4340,3100,620,3560,14875,0.0
23,100,0,50,25,25,0,8,2265,2265,2264,2264,2261,2262,2263,2266,31,1377,2946,4342,2946,620,3560,14414,0.0
25,100,0,54,16,16,8,0,2264,2266,2259,2265,2265,2264,2267,2266,29,1377,2791,4186,2946,620,3560,14103,0.0
9,100,8,50,25,23,0,23,2265,2265,2265,2265,2265,2266,2265,2265,34,1377,2791,4186,2946,620,3520,14063,0.0
8,100,8,50,28,16,15,14,2264,2264,2264,2265,2263,2265,2257,2262,32,1377,2637,4186,2946,620,3520,13909,0.0
9,100,21,50,25,16,9,0,2265,2263,2263,2265,2261,2265,2265,2265,0,1377,2637,4188,2947,620,3520,13912,0.0
16,100,25,50,8,16,7,7,2265,2265,2264,2260,2265,2265,2264,2264,24,1377,2482,4188,2947,620,3520,13757,0.0
33,100,0,50,9,16,8,7,2265,2262,2263,2261,2265,2265,2263,2268,30,1377,2482,4188,2947,620,3520,13757,0.0
8,100,0,53,25,16,16,0,2264,2265,2268,2260,2267,2268,2265,2265,34,1377,2482,4188,2947,620,3520,13757,0.0
9,100,8,50,23,41,27,15,2264,2264,2265,2264,2264,2264,2264,2268,34,1377,2327,4188,2947,620,3520,13602,0.0
16,100,18,58,16,25,8,18,2266,2270,2264,2265,2263,2263,2258,2265,2,1377,2327,4343,2947,620,3520,13757,0.0
30,100,8,53,9,16,0,0,2265,2265,2264,2264,2265,2258,2265,2264,7,1377,2327,4188,2947,620,3520,13602,0.0
15,100,7,50,25,16,9,23,2263,2264,2265,2264,2260,2263,2264,2265,28,1377,2327,4343,2947,620,3520,13757,
15,100,0,53,25,16,23,0,2264,2264,2265,2263,2263,2263,2259,2264,34,1377,2327,4188,2947,465,3520,13447,0.0
8,100,0,54,9,16,35,8,2265,2264,2265,2264,2264,2264,2263,2263,0,1377,2327,4188,2947,465,3520,13447,0.0
8,100,8,53,15,23,18,8,2264,2263,2266,2264,2264,2266,2261,2265,0,1377,2327,4188,2947,465,3520,13447,
8,100,0,45,8,18,23,30,2264,2264,2263,2264,2268,2264,2264,2265,0,1377,2327,4188,2947,465,3520,13447,0.0
0,100,0,50,9,16,30,9,2264,2263,2264,2264,2265,2268,2265,2265,2,1377,2327,4033,2947,465,3520,13292,0.0
8,100,0,50,8,16,25,8,2262,2268,2264,2267,2265,2268,2265,2265,0,1377,2327,4033,2947,465,3520,13292,
9,100,15,54,23,28,18,15,2265,2263,2265,2264,2261,2264,2265,2263,0,1377,2327,4033,2947,465,3520,13292,0.0
61,100,25,69,69,54,69,41,2266,2265,2265,2265,2265,2266,2264,2265,0,1377,2326,4962,2946,620,3520,14374,0.0
100,100,58,92,20,90,90,75,2265,2265,2264,2265,2265,2264,2265,2264,33,1377,2325,6045,2945,620,3520,15455,
92,92,85,64,76,100,69,91,2266,2265,2262,2264,2265,2264,2264,2265,35,1377,2324,6969,2942,619,3560,16414,0.0
90,100,61,76,69,41,61,57,2264,2265,2265,2265,2265,2269,2264,2267,26,1377,2323,7434,2942,619,3560,16878,0.0
61,100,61,75,66,53,58,45,2263,2265,2264,2265,2263,2264,2264,2264,34,1377,2323,7585,2942,619,3560,17029,0.0
23,100,50,0,21,16,15,18,2264,2265,2265,2270,2269,2265,2265,2264,34,1377,2324,6662,2943,619,3560,16108,0.0
0,100,53,8,8,23,41,25,2266,2265,2262,2263,2265,2263,2267,2269,33,1377,2325,6197,2943,619,3560,15644,0.0
30,100,25,16,23,66,30,16,2264,2265,2264,2265,2264,2265,2265,2264,0,1377,2325,5735,2945,620,3560,15185,0.0
16,100,18,25,0,45,0,8,2265,2263,2264,2264,2264,2267,2260,2263,34,1377,2326,5425,2945,620,3560,14876,0.0
15,100,35,8,15,50,9,0,2263,2264,2260,2265,2264,2266,2262,2262,34,1377,2326,5115,2946,620,3520,14527,0.0
16,100,25,25,0,50,16,0,2264,2264,2265,2264,2264,2264,2265,2263,33,1377,2326,4962,2946,620,3520,14374,0.0
16,100,8,16,15,53,7,15,2265,2264,2263,2264,2266,2265,2264,2264,10,1377,2326,4807,2946,620,3520,14219,0.0
23,100,7,23,0,50,0,23,2264,2264,2264,2264,2264,2264,2265,2264,26,1377,2326,4497,2946,620,3520,13909,0.0
8,100,8,25,7,50,8,30,2261,2265,2261,2265,2265,2265,2264,2265,32,1377,2326,4342,2946,620,3520,13754,
0,100,8,8,0,53,16,18,2264,2264,2265,2265,2265,2263,2264,2264,34,1377,2327,4342,2946,465,3520,13600,0.0
0,100,9,15,0,50,16,35,2265,2269,2269,2260,2264,2264,2264,2263,0,1377,2327,4188,2947,465,3520,13447,0.0
33,100,15,15,0,45,9,16,2264,2264,2264,2265,2264,2262,2267,2263,0,1377,2327,4343,2947,465,3520,13602,0.0
23,100,9,16,9,50,8,16,2265,2265,2264,2262,2263,2262,2264,2264,2,1377,2327,4188,2947,465,3520,13447,0.0
0,100,21,8,7,50,30,9,2264,2264,2263,2257,2264,2264,2264,2264,14,1377,2327,4188,2947,465,3520,13447,0.0
8,100,15,8,0,50,10,16,2265,2263,2265,2262,2265,2264,2265,2263,20,1377,2327,4033,2947,465,3520,13292,0.0
8,100,9,15,0,57,23,23,2265,2253,2260,2264,2265,2264,2260,2264,0,1377,2327,4033,2947,465,3480,13252,
8,100,0,0,7,45,25,18,2264,2265,2265,2265,2264,2261,2264,2265,0,1377,2327,4033,2947,465,3480,13252,0.0
