CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
64,71,66,42,0,0,0,0,1190,1190,1191,1190,0,0,0,0,10,675,777,1089,1555,933,777,3049,8180
76,38,46,57,0,0,0,0,1190,1190,1190,1190,0,0,0,0,5,675,777,1089,1555,933,777,3049,8180
50,64,57,50,0,0,0,0,1191,1189,1187,1190,0,0,0,0,11,675,777,1089,1555,933,777,3049,8180
54,78,54,58,0,0,0,0,1190,1189,1190,1191,0,0,0,0,6,675,777,1089,1555,933,777,3049,8180
84,57,46,57,0,0,0,0,1190,1189,1190,1190,0,0,0,0,6,675,777,1089,1555,933,777,3049,8180
64,66,53,53,0,0,0,0,1191,1190,1190,1189,0,0,0,0,7,675,777,1244,1555,933,777,3049,8335
61,61,75,53,0,0,0,0,1190,1190,1190,1190,0,0,0,0,0,675,777,1244,1555,933,777,3049,8335
66,57,46,61,0,0,0,0,1190,1190,1190,1191,0,0,0,0,7,675,777,1089,1555,933,777,3049,8180
83,69,46,64,0,0,0,0,1190,1190,1190,1190,0,0,0,0,6,675,777,1244,1555,933,777,3049,8335
61,71,61,57,0,0,0,0,1191,1190,1190,1190,0,0,0,0,9,675,777,1244,1555,778,777,3049,8180
84,64,64,35,0,0,0,0,1188,1189,1189,1190,0,0,0,0,5,675,777,1244,1555,778,777,3049,8180
66,58,66,64,0,0,0,0,1190,1187,1188,1189,0,0,0,0,7,675,777,1244,1555,933,777,3049,8335
76,46,75,40,0,0,0,0,1189,1186,1190,1190,0,0,0,0,5,675,777,1244,1555,778,777,3049,8180
54,66,33,57,0,0,0,0,1187,1190,1189,1190,0,0,0,0,7,675,777,1089,1555,933,777,3049,8180
85,40,41,61,0,0,0,0,1190,1191,1191,1190,0,0,0,0,4,675,777,1089,1555,933,777,3049,8180
64,61,66,57,0,0,0,0,1190,1190,1190,1189,0,0,0,0,6,675,777,1244,1555,933,777,3049,8335
61,64,64,61,0,0,0,0,1188,1190,1191,1190,0,0,0,0,9,675,777,1244,1555,933,777,3049,8335
75,64,58,50,0,0,0,0,1190,1190,1191,1190,0,0,0,0,6,675,777,1244,1555,933,777,3049,8335
78,46,46,57,0,0,0,0,1190,1190,1188,1190,0,0,0,0,9,675,777,1244,1555,933,777,3049,8335
76,75,58,58,0,0,0,0,1190,1190,1189,1187,0,0,0,0,9,675,777,1244,1555,933,777,3049,8335
71,75,50,71,0,0,0,0,1190,1190,1190,1193,0,0,0,0,11,675,777,1244,1555,933,777,3049,8335
60,57,60,61,0,0,0,0,1190,1189,1190,1190,0,0,0,0,8,675,777,1244,1555,777,777,3049,8179
58,41,46,41,0,0,0,0,1190,1190,1190,1188,0,0,0,0,11,675,777,1089,1555,933,777,3049,8180
92,58,53,45,0,0,0,0,1190,1189,1190,1189,0,0,0,0,5,675,777,1244,1555,933,777,3049,8335
50,41,83,85,0,0,0,0,1192,1189,1191,1190,0,0,0,0,4,675,777,1244,1555,933,777,3049,8335
69,46,66,71,0,0,0,0,1189,1188,1190,1190,0,0,0,0,9,675,777,1244,1555,933,777,3049,8335
57,71,56,61,0,0,0,0,1189,1190,1190,1190,0,0,0,0,6,675,777,1244,1555,777,777,3049,8179
66,42,64,64,0,0,0,0,1190,1190,1190,1190,0,0,0,0,8,675,777,1244,1555,777,777,3049,8179
53,50,50,57,0,0,0,0,1189,1190,1190,1190,0,0,0,0,11,675,777,1089,1555,777,777,3049,8024
33,57,75,61,0,0,0,0,1190,1190,1190,1190,0,0,0,0,11,675,777,1089,1555,933,777,3049,8180
46,53,83,50,0,0,0,0,1192,1190,1190,1188,0,0,0,0,4,675,777,1089,1555,933,777,3049,8180
69,64,53,53,0,0,0,0,1187,1189,1190,1189,0,0,0,0,8,675,777,1089,1555,933,777,3049,8180
78,57,61,54,0,0,0,0,1190,1190,1189,1189,0,0,0,0,7,675,777,1089,1555,933,777,3049,8180
58,83,76,53,0,0,0,0,1190,1190,1192,1189,0,0,0,0,0,675,777,1244,1555,933,777,3049,8335
58,57,71,53,0,0,0,0,1188,1190,1191,1190,0,0,0,0,9,675,777,1244,1555,778,777,3049,8180
