Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess,
1390,"0,010663","0,068744","0,080488","0,06405",92,"223,943882","0,874869",0,"6,736517","23,096085","17,981052",
1391,"0,010239","0,058672","0,075915","0,052716",94,"197,542817","0,80761",0,"2,438784","24,169683","16,936064",
1392,"0,00954","0,058692","0,069239","0,025796",93,"163,267419","0,744506",0,"4,368782","23,516655","15,017271",
1393,"0,005444","0,077948","0,066457","0,053158",94,"203,007246","0,706989",0,"4,125118","26,011467","26,321411",
1394,"0,006411","0,078271","0,066773","0,02864",94,"180,094868","0,710348",0,"2,90966","26,703596","24,136066",
1395,"0,012072","0,07806","0,064061","0,063044",92,"217,237558","0,696313",0,"2,741098","23,561954","34,851313",
1396,"0,009689","0,07193","0,070793","0,052991",92,"205,403035","0,769486",0,"2,958059","24,026871","25,218487",
1397,"0,009207","0,066114","0,071663","0,029383",93,"176,365981","0,770571",0,"3,044605","31,762838","12,908697",
1398,"0,005511","0,053862","0,071061","0,066565",91,"196,999342","0,780893",0,"3,991604","24,543524","11,555433",
1399,"0,009536","0,071758","0,07334","0,066729",93,"221,363287","0,788601",0,"7,806301","23,942232","18,170357",
1400,"0,009274","0,057706","0,074523","0,029078",91,"170,581572","0,818936",0,"3,170252","24,97673","12,40468",
1401,"0,006931","0,078765","0,062897","0,065089",91,"213,682625","0,691178",0,"5,184889","24,086475","21,333933",
1402,"0,01102","0,072433","0,072725","0,054473",90,"210,649696","0,808053",0,"3,536224","25,19846","24,202585",
1403,"0,005618","0,066844","0,067625","0,093603",90,"233,690046","0,751391",0,"5,789757","23,724556","16,884804",
1404,"0,011189","0,057016","0,07685","0,044828",91,"189,883303","0,844504",0,"2,261162","24,777889","14,162302",
1405,"0,00788","0,058648","0,069352","0,052532",92,"188,412535","0,753828",0,"2,730608","23,787975","15,171051",
1406,"0,008884","0,052797","0,067653","0,06129",93,"190,623869","0,727451",0,"2,417088","24,628162","10,009766",
1407,"0,009735","0,066056","0,074703","0,055796",92,"206,289553","0,811984",0,"4,041672","23,359776","17,516136",
1408,"0,005645","0,069585","0,072174","0,02474",91,"172,144241","0,793126",0,"2,448559","23,855925","18,266201",
1409,"0,005614","0,057631","0,064084","0,026751",94,"154,080305","0,681749",0,"5,411386","26,40605","10,470152",
1410,"0,005642","0,074216","0,077387","0,027625",93,"184,869606","0,832116",0,"2,561331","23,217916","29,836178",
1411,"0,005697","0,071416","0,063722","0,050817",91,"191,651551","0,700242",0,"2,58708","24,521828","23,763895",
1412,"0,012529","0,053806","0,067918","0,056966",86,"191,218704","0,789741",0,"2,374172","25,09284","10,600567",
1413,"0,013755","0,0704","0,069893","0,060892",91,"214,940165","0,768052",0,"8,941889","23,059607","17,058134",
1414,"0,005951","0,064916","0,074231","0,055479",89,"200,577114","0,834062",0,"8,387566","23,426056","13,401747",
1415,"0,005598","0,086762","0,069802","0,02648",84,"188,642075","0,830979",0,"4,020691","23,990631","31,195879",
1416,"0,005622","0,070703","0,069116","0,029487",85,"174,927847","0,813126",0,"3,943443","23,931742","17,041922",
1417,"0,005547","0,059829","0,07001","0,031563",87,"166,949191","0,80471",0,"4,520178","25,021553","10,077477",
1418,"0,011043","0,070904","0,073241","0,026667",85,"181,854371","0,861656",0,"10,423899","23,208141","17,35878",
1419,"0,005527","0,0696","0,069382","0,026329",88,"170,839012","0,788434",0,"6,709576","24,274826","17,512798",
1420,"0,005657","0,052519","0,068297","0,08295",88,"209,423215","0,776107",0,"2,534866","24,36471","10,962009",
1421,"0,006822","0,056924","0,084643","0,027139",90,"175,528823","0,940483",0,"2,597809","23,582697","15,501261",
1422,"0,007711","0,051868","0,068702","0,028307",91,"156,587166","0,754963",0,"2,557516","24,849653","11,072636",
1423,"0,005584","0,062973","0,065366","0,029607",90,"163,529882","0,726292",0,"3,202915","23,61989","15,169144",
1424,"0,009257","0,06674","0,066622","0,031051",90,"173,669598","0,74024",0,"2,728462","23,496389","20,066977",
1425,"0,009867","0,070707","0,066107","0,053023",92,"199,704698","0,71856",0,"2,696276","23,196697","21,245718",
1426,"0,005861","0,064349","0,069925","0,053927",91,"194,061287","0,768403",0,"2,52533","23,690939","18,41116",
1427,"0,006071","0,054512","0,068204","0,026109",87,"154,895942","0,783954",0,"2,906561","24,424553","12,759447",
1428,"0,00555","0,056263","0,081412","0,05738",87,"200,60511","0,935772",0,"2,159834","24,775267","11,631966",
1429,"0,00625","0,058624","0,072571","0,059446",86,"196,892126","0,843852",0,"3,504038","25,550604","11,955023",
1430,"0,010221","0,05218","0,074828","0,028538",84,"165,767231","0,890814",0,"2,576113","26,398659","10,065079",
1431,"0,005535","0,055893","0,066361","0,051535",86,"179,323405","0,771635",0,"2,496958","25,089264","12,190104",
1432,"0,005582","0,081948","0,067584","0,025283",84,"180,39755","0,804575",0,"3,354311","24,28627","31,58927",
1433,"0,00549","0,056263","0,065575","0,025783",81,"153,110889","0,809562",0,"2,40612","25,797844","10,414362",
1434,"0,005549","0,05381","0,067797","0,048465",82,"175,621077","0,826795",0,"2,535105","24,318695","12,855291",
1435,"0,008071","0,054913","0,065144","0,02735",80,"155,478228","0,814302",0,"2,898932","25,065184","10,332108",
1436,"0,008288","0,054119","0,068059","0,053605",80,"184,070434","0,850737",0,"2,841949","23,232222","12,640715",
1437,"0,008575","0,067016","0,06858","0,04758",77,"191,750007","0,890645",0,"10,728836","23,355722","11,576176",
1438,"0,005496","0,065766","0,062211","0,046412",77,"179,884575","0,807938",0,"7,44462","23,882389","13,494015",
1439,"0,005455","0,059723","0,058171","0,048269",73,"171,617782","0,79686",0,"3,058434","23,792028","18,615961",
1440,"0,005502","0,069519","0,054446","0,036821",70,"166,288173","0,777796",0,"2,506495","23,65613","19,703627",
1441,"0,005544","0,072672","0,050025","0,037112",68,"165,352688","0,73566",0,"2,451897","23,579597","21,617889",
1442,"0,006492","0,05348","0,055477","0,032022",68,"147,471509","0,815838",0,"2,989531","24,187803","11,468887",
1443,"0,013012","0,056615","0,058077","0,021895",64,"149,598904","0,907451",0,"2,696753","23,115396","15,467644",
1444,"0,005429","0,053549","0,058857","0,022473",61,"140,30776","0,96487",0,"3,716707","23,74959","9,690285",
1445,"0,006262","0,052296","0,060396","0,021433",62,"140,386451","0,974132",0,"2,462626","25,80595","10,590315",
1446,"0,006339","0,054381","0,060331","0,020605",64,"141,656732","0,942678",0,"2,436399","23,783445","12,229919",
1447,"0,005553","0,05408","0,06068","0,022525",61,"142,837568","0,994751",0,"3,125191","24,87731","12,266636",
1448,"0,012043","0,079247","0,060649","0,020149",61,"172,08797","0,99424",0,"18,711567","23,318768","18,854618",
1449,"0,007389","0,061857","0,05891","0,020404",61,"148,559636","0,965736",0,"4,093409","24,446011","13,891459",
1450,"0,00615","0,06302","0,058495","0,019772",59,"147,435921","0,991435",0,"4,407167","23,237228","15,550137",
1451,"0,009925","0,061609","0,056688","0,021158",62,"149,380143","0,914328",0,"7,363081","23,442984","9,636402",
1452,"0,008931","0,059386","0,055698","0,016158",58,"140,17252","0,960316",0,"2,940655","23,780107","16,855478",
1453,"0,005373","0,063223","0,063525","0,021866",61,"153,986721","1,041395",0,"3,551722","23,914576","16,707182",
1454,"0,009228","0,061006","0,058033","0,021567",63,"149,834685","0,921154",0,"4,147053","23,825407","14,115334",
1455,"0,007103","0,062333","0,059324","0,020851",61,"149,610806","0,972521",0,"4,971027","23,188353","16,932249",
1456,"0,00552","0,058487","0,05745","0,023717",62,"145,174729","0,92662",0,"2,532482","24,416447","14,515877",
1457,"0,007669","0,058815","0,057435","0,022362",60,"146,281868","0,957252",0,"2,431631","24,938822","14,41431",
1458,"0,007121","0,060091","0,057078","0,024897",62,"149,18823","0,920617",0,"6,637812","23,51141","13,752699",
1459,"0,007904","0,060274","0,064832","0,020444",62,"153,45451","1,045676",0,"3,920794","24,173021","15,58733",
1460,"0,007119","0,057716","0,060072","0,020332",61,"145,238792","0,98479",0,"3,163576","23,658991","14,855623",
1461,"0,006805","0,057243","0,057599","0,02199",59,"143,637877","0,97626",0,"3,77512","23,072004","13,893604",
1462,"0,006035","0,053797","0,054108","0,023638",61,"137,577461","0,88701",0,"3,496885","23,501635","12,632132",
1463,"0,005781","0,066779","0,059915","0,018192",61,"150,666485","0,982214",0,"14,057159","24,055243","12,533188",
1464,"0,006676","0,056849","0,062463","0,017727",59,"143,714871","1,05869",0,"3,06797","24,873495","13,542414",
1465,"0,007197","0,060352","0,061915","0,0193",59,"148,764921","1,049412",0,"2,513647","25,368929","14,278173",
1466,"0,00579","0,057644","0,056853","0,024025",59,"144,311848","0,963604",0,"2,358913","23,668528","14,386177",
1467,"0,005607","0,057027","0,059806","0,022135",60,"144,574835","0,996772",0,"2,981186","24,008751","13,53693",
1468,"0,005869","0,060719","0,057073","0,019967",59,"143,627508","0,96734",0,"3,250599","23,68784","18,431664",
1469,"0,009348","0,058152","0,060504","0,021298",61,"149,30116","0,991862",0,"6,869555","23,746967","12,69722",
1470,"0,005647","0,057621","0,058464","0,021268",61,"142,999648","0,958429",0,"6,096363","23,865461","12,395859",
1471,"0,005783","0,062113","0,05988","0,02481",62,"152,585616","0,965803",0,"7,045984","23,200274","18,843889",
1472,"0,005879","0,05773","0,061055","0,021301",60,"145,964477","1,017577",0,"2,380848","24,287462","14,679909",
1473,"0,009099","0,059536","0,054498","0,020759",60,"143,89158","0,908295",0,"3,35741","23,799658","18,440962",
1474,"0,009042","0,064398","0,055524","0,022809",59,"151,773493","0,941091",0,"5,849123","24,343014","16,700029",
1475,"0,006133","0,060548","0,059076","0,020226",56,"145,982941","1,05493",0,"4,992485","23,808479","12,934208",
1476,"0,005891","0,056276","0,063367","0,015885",57,"141,418347","1,111695",0,"3,37863","24,19281","14,999628",
1477,"0,010262","0,06029","0,059723","0,023653",60,"153,927579","0,995383",0,"3,926277","23,784161","17,855167",
1478,"0,006249","0,058077","0,059394","0,023511",62,"147,230148","0,95796",0,"2,622128","23,410797","17,218113",
1479,"0,006033","0,056733","0,05874","0,022328",63,"143,834296","0,932377",0,"3,009081","23,796558","13,897181",
1480,"0,00715","0,0615","0,057623","0,018261",61,"144,534542","0,944646",0,"4,16851","23,58675","16,017914",
1481,"0,007118","0,060636","0,059252","0,018389",60,"145,395274","0,987532",0,"4,044533","24,523497","17,640114",
1482,"0,005953","0,057157","0,06795","0,019633",60,"150,693232","1,132495",0,"3,709316","24,811745","13,183832",
1483,"0,005712","0,056738","0,066575","0,023411",60,"152,436261","1,109581",0,"3,398895","23,151636","13,154268",
1484,"0,007422","0,057093","0,072227","0,024962",60,"161,704077","1,203784",0,"3,016472","23,071289","15,816689",
1485,"0,00653","0,061716","0,066869","0,025629",62,"160,743951","1,07853",0,"2,337456","24,158001","17,731428",
1486,"0,005833","0,059977","0,064398","0,020219",60,"150,426343","1,073293",0,"4,585505","24,045229","16,041279",
1487,"0,005939","0,06007","0,060863","0,02461",61,"151,482888","0,99776",0,"4,240513","25,942326","16,635895",
1488,"0,005667","0,057885","0,063902","0,016763",60,"144,217186","1,065037",0,"3,112793","23,864508","14,778376",
1489,"0,007798","0,058705","0,059378","0,022121",61,"148,001882","0,973403",0,"3,434658","24,337292","15,64455",
1490,"0,007495","0,059399","0,058468","0,018741",61,"144,102782","0,958488",0,"3,124952","24,012089","16,758919",
1491,"0,00559","0,060778","0,0632","0,019538",62,"149,106847","1,019362",0,"2,981186","24,302483","17,395973",
1492,"0,006341","0,066094","0,06907","0,017667",64,"159,171613","1,079224",0,"6,028175","24,400234","16,339064",
1493,"0,006704","0,063931","0,063923","0,020944",62,"155,503336","1,031023",0,"9,068251","24,371386","14,876366",
1494,"0,005959","0,073287","0,057011","0,024114",63,"160,371714","0,904939",0,"6,152868","24,606943","20,530224",
1495,"0,00963","0,067845","0,062024","0,021681",63,"161,179834","0,984502",0,"2,221346","24,528503","23,844004",
1496,"0,007654","0,063039","0,058213","0,018803",61,"147,708623","0,954309",0,"5,500555","23,520231","17,252207",
1497,"0,006081","0,061714","0,059493","0,02343",61,"150,717038","0,9753",0,"4,048109","23,763895","17,600298",
1498,"0,009285","0,065157","0,059127","0,023273",61,"156,842927","0,969297",0,"5,779505","24,978638","18,657446",
1499,"0,007773","0,057978","0,062833","0,022395",61,"150,97874","1,030054",0,"2,74086","24,790049","13,330221",
1500,"0,007154","0,059301","0,059608","0,017502",61,"143,564649","0,977174",0,"2,729893","24,119616","18,143892",
1501,"0,005652","0,064387","0,063553","0,018978",61,"152,569672","1,041848",0,"3,239393","25,933981","18,135071",
1502,"0,009207","0,068628","0,06484","0,0176",60,"160,27446","1,08066",0,"6,552458","25,172234","20,201921",
1503,"0,006453","0,061352","0,053888","0,018041",62,"139,733104","0,869159",0,"6,171703","24,680376","11,800051",
1504,"0,008853","0,058551","0,057156","0,016763",62,"141,323394","0,921877",0,"2,963781","23,974657","15,653133",
1505,"0,00584","0,059486","0,049849","0,031393",60,"146,568553","0,830811",0,"3,032923","23,257256","17,522573",
1506,"0,007011","0,062294","0,040993","0,04291",60,"153,208475","0,683224",0,"3,769875","25,028467","18,690348",
1507,"0,007328","0,056736","0,046315","0,033949",61,"144,327584","0,759256",0,"3,032923","23,931265","12,530327",
1508,"0,009478","0,061538","0,042605","0,030136",60,"143,756719","0,710079",0,"3,780842","24,886131","17,737627",
1509,"0,007689","0,061056","0,038086","0,031935",60,"138,766129","0,634766",0,"3,155947","24,614573","18,266439",
1510,"0,007372","0,060199","0,039303","0,031568",61,"138,442309","0,644305",0,"4,819393","24,155855","13,875723",
1511,"0,010717","0,061563","0,041979","0,031615",61,"145,875026","0,688188",0,"3,400564","24,404049","15,794277",
1512,"0,007827","0,061704","0,041294","0,028301",60,"139,126459","0,688232",0,"5,02038","23,836613","15,182734",
1513,"0,006851","0,05737","0,04008","0,029785",63,"134,086202","0,636193",0,"2,180576","23,604155","13,362408",
1514,"0,006904","0,056202","0,039205","0,037278",63,"139,588617","0,622303",0,"3,344774","24,111032","12,894392",
1515,"0,008492","0,040733","0,017767","0,018643",0,"85,634779",0,0,"7,453442","22,844076","8,310318",
1516,"0,007133","0,039062","0,014266","0,00816",0,"68,621665",0,0,"2,429485","24,200201","10,271788",
1517,"0,006114","0,045627","0,006942","0,006999",0,"65,681538",0,0,"4,428148","23,674011","11,378765",
1518,"0,006323","0,042531","0,006077","0,016897",0,"71,828005",0,0,"5,991697","23,167372","10,979891",
1519,"0,005738","0,03847","0,005517","0,006575",0,"56,298809",0,0,"4,57859","24,197817","7,903814",
1520,"0,006553","0,037506","0,01423","0,014455",0,"72,744386",0,0,"2,993345","23,854256","8,243322",
1521,"0,007558","0,041151","0,009227","0,00745",0,"65,385849",0,0,"3,449202","23,952961","10,454178",
1522,"0,007865","0,042385","0,006007","0,014615",0,"70,871719",0,0,"4,917383","24,573326","10,871887",
1523,"0,006662","0,042334","0,005603","0,012845",0,"67,445083",0,0,"4,777908","23,496151","11,228323",
1524,"0,0058","0,040226","0,008654","0,006245",0,"60,925163",0,0,"2,625942","24,260044","11,060238",
1525,"0,007038","0,043241","0,012041","0,012299",0,"74,619229",0,0,"2,594709","24,9753","13,940573",
1526,"0,005512","0,039852","0,006724","0,013448",0,"65,535837",0,0,"2,827168","24,570465","4,296541",
1527,"0,009344","0,040326","0,001707","0,006977",0,"58,355227",0,0,"4,420042","24,101496","8,09741",
1528,"0,00576","0,034121","0,002592","0,01245",0,"54,922028",0,0,"6,303072","23,585796","2,604008",
1529,"0,007058","0,031257","0,00227","0,013427",0,"54,011472",0,0,"3,319502","23,778677","2,624989",
1530,"0,005907","0,031883","0,002412","0,009298",0,"49,499649",0,0,"3,893614","23,313046","2,144575",
1531,"0,005434","0,030456","0,002027","0,012538",0,"50,454429",0,0,"3,547668","23,354769","1,811266",
1532,"0,008245","0,029749","0,002392","0,011725",0,"52,110676",0,0,"1,931906","23,854017","1,909971",
1533,"0,005637","0,031526","0,002485","0,006374",0,"46,022577",0,0,"3,956795","24,147749","1,95694",
1534,"0,006031","0,031067","0,002776","0,007207",0,"47,079987",0,0,"4,091263","23,553133","1,821995",
1535,"0,006239","0,031242","0,002145","0,007814",0,"47,440767",0,0,"3,64995","23,60487","2,094746",
1536,"0,006214","0,031591","0,002317","0,008554",0,"48,675974",0,0,"3,436804","24,29986","2,081394",
1537,"0,005843","0,031274","0,002397","0,008324",0,"47,837932",0,0,"3,845692","23,516417","2,316952",
1538,"0,005322","0,030991","0,003133","0,008297",0,"47,742538",0,0,"3,799915","23,543119","2,218962",
1539,"0,007154","0,032693","0,002357","0,007036",0,"49,239223",0,0,"4,19426","24,839401","1,908064",
1540,"0,007957","0,031981","0,002189","0,009052",0,"51,178645",0,0,"3,582478","24,977207","1,91164",
1541,"0,005657","0,031733","0,002303","0,008587",0,"48,280057",0,0,"3,636837","24,454117","2,066851",
1542,"0,005417","0,031165","0,002642","0,008532",0,"47,755784",0,0,"3,622532","24,130106","1,921177",
