Frame,Captura,Procesamiento,Tracking(ms),Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms)
376,"0,006543","0,047208","68,677398","0,040897",79,"163,326224","0,869334"
377,"0,006787","0,051288","58,769248","0,044929",78,"161,77325","0,753452"
378,"0,009","0,041306","56,067895","0,048978",80,"155,351869","0,700849"
379,"0,006508","0,050937","62,965877","0,060147",81,"180,557592","0,777357"
380,"0,009575","0,05118","70,148257","0,106635",81,"237,538398","0,866028"
381,"0,006924","0,043992","95,455809","0,037814",81,"184,186319","1,178467"
382,"0,005383","0,039327","67,261358","0,037649",81,"149,620057","0,830387"
383,"0,006288","0,051798","64,572197","0,057554",80,"180,212101","0,807152"
384,"0,010916","0,048669","64,184307","0,037354",80,"161,123906","0,802304"
385,"0,007243","0,047139","54,53665","0,050633",81,"159,551889","0,673292"
386,"0,009118","0,051549","64,380444","0,048063",81,"173,110655","0,79482"
387,"0,006687","0,062168","60,352304","0,042616",81,"171,823772","0,74509"
388,"0,012243","0,046833","63,453037","0,046327",82,"168,855655","0,773818"
389,"0,011709","0,044056","57,706538","0,036268",83,"149,739775","0,695259"
390,"0,015729","0,050041","57,354488","0,033988",83,"157,111603","0,691018"
391,"0,0064","0,058231","57,941333","0,048291",81,"170,863307","0,715325"
392,"0,006251","0,115909","61,50577","0,066124",82,"249,790248","0,75007"
393,"0,007957","0,031247","75,385993","0,038623",83,"153,212206","0,908265"
394,"0,008177","0,054955","55,931696","0,034171",82,"153,235471","0,682094"
395,"0,010984","0,057577","59,125586","0,038386",84,"166,071993","0,703876"
396,"0,005336","0,034657","54,460709","0,040755",88,"135,208413","0,618872"
397,"0,013224","0,063006","61,515403","0,037938",85,"175,683263","0,723711"
398,"0,009268","0,051659","54,28358","0,033713",86,"148,922964","0,631204"
399,"0,009986","0,050654","55,479321","0,036849",85,"152,96784","0,652698"
400,"0,006261","0,03968","53,516533","0,037625",85,"137,082876","0,629606"
401,"0,007073","0,041413","55,383028","0,03822",86,"142,089243","0,643989"
402,"0,010788","0,041228","58,02889","0,039622",86,"149,667961","0,674755"
403,"0,01082","0,045283","59,150738","0,038423",86,"153,677443","0,687799"
404,"0,009278","0,06257","56,286433","0,036766",87,"164,901436","0,64697"
405,"0,006336","0,038162","55,402933","0,054237",87,"154,136795","0,636815"
406,"0,007475","0,044373","59,111953","0,039078",87,"150,037869","0,679448"
407,"0,010113","0,033982","54,798647","0,038317",87,"137,210338","0,62987"
408,"0,01051","0,048374","58,224356","0,03588",88,"152,989154","0,66164"
409,"0,008928","0,037943","54,195","0,048963",88,"150,030189","0,615852"
410,"0,006291","0,040123","60,485718","0,036689",88,"143,588037","0,687338"
411,"0,00547","0,03589","53,770017","0,03936",86,"134,490519","0,625233"
412,"0,006794","0,038337","54,559434","0,041983",87,"141,67418","0,62712"
413,"0,00588","0,044247","55,229963","0,040252",86,"145,609066","0,642209"
414,"0,005963","0,039082","58,536851","0,066688",85,"170,26974","0,688669"
415,"0,010425","0,038593","76,099917","0,103737",87,"228,855298","0,874712"
416,"0,007266","0,038718","99,940803","0,038001",87,"183,925502","1,148745"
417,"0,006102","0,042352","71,044332","0,05649",87,"175,988046","0,816602"
418,"0,009359","0,035894","82,031993","0,072385",87,"199,669852","0,942896"
419,"0,006557","0,041387","72,182662","0,061646",87,"181,773617","0,829686"
420,"0,009526","0,036263","74,47881","0,057172",88,"177,440054","0,84635"
421,"0,005385","0,048534","69,821999","0,040324",90,"164,06469","0,7758"
422,"0,009615","0,034929","54,626349","0,041078",90,"140,248667","0,606959"
423,"0,009461","0,035971","57,380247","0,038824",90,"141,636512","0,637558"
424,"0,005724","0,039857","55,695618","0,061556",89,"162,833329","0,625793"
425,"0,005565","0,039078","68,527597","0,042774",89,"155,945365","0,769973"
426,"0,009421","0,060503","70,644183","0,043742",87,"184,309743","0,812002"
427,"0,011392","0,091229","64,508096","0,049302",86,"216,431241","0,750094"
428,"0,008338","0,062491","64,801776","0,038797",86,"174,427004","0,753509"
429,"0,005825","0,062382","59,154578","0,047813",86,"175,174338","0,687844"
430,"0,010318","0,088596","65,310057","0,041532",86,"205,756335","0,759419"
431,"0,006829","0,074172","67,430836","0,076019",87,"224,450816","0,775067"
432,"0,010669","0,042708","81,072775","0,087137",88,"221,586543","0,921282"
433,"0,006703","0,035631","92,764247","0,101273",88,"236,371356","1,054139"
434,"0,006311","0,038933","105,672228","0,083236",88,"234,152108","1,200821"
435,"0,008469","0,039622","91,661119","0,084995",88,"224,746478","1,041604"
436,"0,006089","0,052333","88,330966","0,091319",87,"238,071664","1,015298"
437,"0,01057","0,059448","93,571806","0,068259",87,"231,847988","1,075538"
438,"0,008503","0,049052","76,518816","0,073331",87,"207,404959","0,879527"
439,"0,006062","0,045589","90,861461","0,051826",88,"194,338698","1,032517"
440,"0,006484","0,04017","79,72189","0,060407",87,"186,782347","0,916344"
441,"0,009642","0,043848","82,845824","0,079229",89,"215,564923","0,930852"
442,"0,006014","0,052122","87,429607","0,050047",88,"195,612457","0,993518"
443,"0,009045","0,066669","68,184666","0,046906",88,"190,804632","0,774826"
444,"0,009127","0,107371","62,851276","0,064503",88,"243,851827","0,714219"
445,"0,011987","0,093207","70,519216","0,046142",88,"221,855098","0,801355"
446,"0,010726","0,073479","65,301256","0,040913",88,"190,418628","0,74206"
447,"0,012165","0,083678","63,45617","0,05114",88,"210,439032","0,721093"
448,"0,005454","0,091496","62,757832","0,049237",88,"208,944366","0,713157"
449,"0,005508","0,065939","66,126353","0,039797",87,"177,370734","0,760073"
450,"0,006125","0,074145","64,618917","0,041812",88,"186,700453","0,734306"
451,"0,012249","0,059895","63,081303","0,040177",88,"175,403049","0,716833"
452,"0,009784","0,067067","64,441148","0,070042",87,"211,33434","0,740703"
453,"0,006137","0,084155","90,190707","0,072161",87,"252,643534","1,036675"
454,"0,009908","0,048722","82,770971","0,065119",87,"206,520017","0,95139"
455,"0,007354","0,045941","87,21622","0,059017",87,"199,527566","1,002485"
456,"0,012521","0,058211","80,227867","0,054382",86,"205,341237","0,932882"
457,"0,007019","0,047257","65,640664","0,045529",84,"165,445617","0,781436"
458,"0,010048","0,047477","66,156786","0,045495",84,"169,176718","0,787581"
459,"0,0073","0,045822","55,222217","0,039983",84,"148,326767","0,657407"
460,"0,012843","0,047271","53,054076","0,041782",85,"154,949247","0,624166"
461,"0,006612","0,042697","64,692136","0,031212",85,"145,213554","0,761084"
462,"0,005369","0,048888","70,397578","0,037271",85,"161,924832","0,828207"
463,"0,005401","0,049352","73,070833","0,077284",85,"205,108008","0,859657"
464,"0,007928","0,077252","82,402792","0,05313",86,"220,712317","0,958172"
465,"0,006386","0,095055","74,772613","0,0838",86,"260,012543","0,869449"
466,"0,006648","0,071395","84,943432","0,052116",85,"215,101793","0,999334"
467,"0,010308","0,07821","67,328205","0,09393",84,"249,77609","0,801526"
468,"0,005515","0,05452","96,858787","0,053536",84,"210,43026","1,153081"
469,"0,005535","0,050375","78,288919","0,063089",84,"197,288411","0,932011"
470,"0,008094","0,039703","79,027773","0,058627",84,"185,452101","0,940807"
471,"0,011664","0,036282","69,235598","0,071805",84,"188,985943","0,824233"
472,"0,006728","0,049594","80,611181","0,054175",85,"191,108035","0,948367"
473,"0,008438","0,062873","78,684683","0,048372",84,"198,367441","0,936722"
474,"0,008059","0,07118","70,319493","0,056441",85,"206,000277","0,827288"
475,"0,007369","0,082244","86,001054","0,032631",85,"208,244837","1,011777"
476,"0,010038","0,061969","80,687184","0,061282",84,"213,97607","0,960562"
477,"0,009246","0,082713","89,177982","0,096453",85,"277,589559","1,049153"
478,"0,015269","0,050146","113,809371","0,070678",83,"249,901854","1,371197"
479,"0,008197","0,084193","96,792414","0,096076",84,"285,258265","1,152291"
480,"0,006156","0,06054","81,772103","0,088822",85,"237,290624","0,962025"
481,"0,005718","0,077476","115,117853","0,083897",85,"282,209311","1,354328"
482,"0,007195","0,058025","112,72698","0,061635",86,"239,582676","1,310779"
483,"0,006502","0,080378","74,227818","0,057688",86,"218,795513","0,863114"
484,"0,006768","0,064974","66,403582","0,055025",85,"193,17041","0,781219"
485,"0,011992","0,050764","69,373524","0,072616",86,"204,745521","0,806669"
486,"0,005369","0,072235","79,797827","0,03469",86,"192,092946","0,927882"
487,"0,013196","0,061544","70,941764","0,064983",85,"210,664893","0,834609"
488,"0,006544","0,060224","76,330611","0,039678",82,"182,776761","0,930861"
489,"0,005487","0,098537","70,67679","0,058367",79,"233,067559","0,894643"
490,"0,008937","0,076939","84,174271","0,053729",82,"223,779251","1,026515"
491,"0,006973","0,103748","68,489863","0,047343",78,"226,552991","0,878075"
492,"0,00795","0,097811","66,083501","0,038446",80,"210,289992","0,826044"
493,"0,008451","0,08913","66,198739","0,048681",80,"212,460374","0,827484"
494,"0,005454","0,058051","70,125626","0,082882",81,"216,512836","0,865748"
495,"0,011197","0,046927","92,53207","0,077457",85,"228,113038","1,088613"
496,"0,008256","0,05803","92,17938","0,078302",84,"236,767427","1,097374"
497,"0,013595","0,070894","85,390749","0,09162",87,"261,499558","0,981503"
498,"0,008122","0,052609","101,396966","0,037779",87,"199,905851","1,165482"
