Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS
1457,"0,009987","0,068086","0,061518","0,063666",60,"203,255926","1,025293",0
1458,"0,010102","0,074901","0,066702","0,059449",62,"211,153544","1,075844",0
1459,"0,005449","0,072433","0,056958","0,056805",62,"191,644759","0,918671",0
1460,"0,010138","0,063496","0,052952","0,05511",61,"181,695848","0,868067",0
1461,"0,011895","0,069795","0,051077","0,059238",59,"192,005096","0,86572",0
1462,"0,010832","0,060376","0,067363","0,059909",61,"198,479352","1,104308",0
1463,"0,009025","0,056267","0,056127","0,052356",61,"173,775509","0,920117",0
1464,"0,00533","0,064104","0,059672","0,063291",59,"192,397275","1,011397",0
1465,"0,008091","0,069951","0,061664","0,055227",59,"194,932913","1,045151",0
1466,"0,006808","0,072897","0,051773","0,0652",59,"196,678594","0,877512",0
1467,"0,006331","0,066919","0,055938","0,047732",60,"176,92004","0,932296",0
1468,"0,007451","0,071104","0,057104","0,049251",59,"184,910269","0,967865",0
1469,"0,006441","0,070505","0,048972","0,052504",60,"178,423023","0,816205",0
1470,"0,007293","0,067092","0,055158","0,051371",61,"180,914818","0,904237",0
1471,"0,005894","0,067923","0,052958","0,062616",62,"189,39019","0,854157",0
1472,"0,008326","0,055338","0,056083","0,060238",60,"179,985174","0,934722",0
1473,"0,006007","0,070671","0,053003","0,048088",60,"177,769616","0,88339",0
1474,"0,005973","0,07635","0,059715","0,058153",59,"200,192103","1,01212",0
1475,"0,005641","0,066051","0,05499","0,056985",57,"183,666275","0,964733",0
1476,"0,006906","0,060789","0,056399","0,048845",57,"172,938925","0,989463",0
1477,"0,005687","0,08248","0,055496","0,056745",60,"200,408562","0,924934",0
1478,"0,009867","0,068833","0,054393","0,059371",62,"192,463742","0,877314",0
1479,"0,006474","0,066406","0,056243","0,050331",63,"179,453821","0,892745",0
1480,"0,005828","0,068106","0,048453","0,049744",61,"172,130921","0,794306",0
1481,"0,006135","0,060605","0,054392","0,061582",60,"182,714452","0,906539",0
1482,"0,013666","0,057605","0,058245","0,0511",60,"180,615221","0,970747",0
1483,"0,007776","0,061116","0,057702","0,056638",60,"183,232333","0,9617",0
1484,"0,005748","0,070222","0,057239","0,057736",60,"190,944663","0,953986",0
1485,"0,005973","0,065441","0,056445","0,056131",62,"183,989744","0,910401",0
1486,"0,007219","0,060608","0,051961","0,05598",60,"175,768336","0,866021",0
1487,"0,006233","0,061742","0,055449","0,057314",61,"180,737496","0,908997",0
1488,"0,005925","0,061996","0,052755","0,049096",60,"169,772026","0,879256",0
1489,"0,006017","0,063216","0,05107","0,04998",61,"170,282448","0,837214",0
1490,"0,005948","0,058589","0,053066","0,048477",61,"166,080876","0,869938",0
1491,"0,00668","0,070108","0,057181","0,061332",62,"195,300481","0,922272",0
1492,"0,007234","0,06286","0,05375","0,056846",64,"180,689558","0,839841",0
1493,"0,010302","0,058631","0,055435","0,050129",62,"174,496725","0,894118",0
1494,"0,008188","0,059131","0,050683","0,048772",63,"166,773581","0,804494",0
1495,"0,006179","0,056683","0,05508","0,049053",63,"166,994518","0,874279",0
1496,"0,010942","0,083679","0,053745","0,061343",61,"209,708417","0,88106",0
1497,"0,005614","0,063809","0,050268","0,050212",61,"169,902848","0,824067",0
1498,"0,006133","0,064696","0,058168","0,058171",61,"187,167012","0,953571",0
1499,"0,007257","0,07874","0,057985","0,048257",61,"192,23976","0,950574",0
1500,"0,009561","0,065524","0,057147","0,058082",61,"190,313592","0,936834",0
1501,"0,008286","0,061099","0,051464","0,057098",61,"177,94591","0,843665",0
1502,"0,005419","0,061604","0,057339","0,05616",60,"180,521678","0,955655",0
1503,"0,00543","0,06463","0,052592","0,0568",62,"179,451069","0,84825",0
1504,"0,005971","0,069219","0,060911","0,048877",62,"184,978719","0,982429",0
1505,"0,007717","0,071655","0,056527","0,053174",60,"189,072764","0,942119",0
1506,"0,005434","0,067326","0,058308","0,049003",60,"180,070938","0,971796",0
1507,"0,006623","0,065326","0,055123","0,056844",61,"183,916204","0,903653",0
1508,"0,008316","0,056505","0,057425","0,046294",60,"168,540062","0,95709",0
1509,"0,006819","0,079705","0,05337","0,031543",60,"171,436901","0,889499",0
1510,"0,00675","0,059176","0,054554","0,045027",61,"165,507151","0,894335",0
1511,"0,005803","0,053662","0,057677","0,040597",61,"157,738884","0,94552",0
1512,"0,00637","0,070533","0,052461","0,048494",60,"177,858643","0,874356",0
1513,"0,009089","0,055813","0,051856","0,053464",63,"170,221195","0,823105",0
1514,"0,006745","0,056843","0,057866","0,051727",63,"173,18079","0,918506",0
1515,"0,005969","0,022826","0,023164","0,022567",0,"74,525526",0,0
1516,"0,010098","0,023432","0,012668","0,007294",0,"53,492386",0,0
1517,"0,008041","0,020526","0,013105","0,005909",0,"47,58187",0,0
1518,"0,006319","0,029223","0,008816","0,014166",0,"58,523631",0,0
1519,"0,006587","0,021452","0,011095","0,006663",0,"45,796667",0,0
1520,"0,006535","0,01479","0,00926","0,016137",0,"46,721093",0,0
1521,"0,008054","0,015433","0,009698","0,00596",0,"39,144709",0,0
1522,"0,006682","0,016835","0,015417","0,016537",0,"55,470526",0,0
1523,"0,007042","0,019821","0,010701","0,013602",0,"51,166645",0,0
1524,"0,008289","0,014183","0,011981","0,009068",0,"43,520464",0,0
1525,"0,007992","0,018399","0,011121","0,01379",0,"51,301755",0,0
1526,"0,009621","0,018964","0,009294","0,012568",0,"50,446611",0,0
1527,"0,007484","0,014091","0,002921","0,010011",0,"34,507756",0,0
1528,"0,006017","0,015288","0,003492","0,014787",0,"39,584217",0,0
1529,"0,00877","0,01344","0,003529","0,017191",0,"42,93119",0,0
1530,"0,007366","0,015938","0,002773","0,009369",0,"35,446007",0,0
1531,"0,010307","0,022795","0,003042","0,012829",0,"48,972398",0,0
1532,"0,00606","0,017721","0,004113","0,014021",0,"41,915269",0,0
1533,"0,005424","0,018028","0,003175","0,006438",0,"33,065223",0,0
1534,"0,005265","0,014032","0,002702","0,007267",0,"29,265879",0,0
1535,"0,007403","0,013336","0,001753","0,008921",0,"31,414044",0,0
1536,"0,005844","0,014658","0,002276","0,011052",0,"33,830061",0,0
1537,"0,007229","0,012913","0,003115","0,008345",0,"31,601539",0,0
1538,"0,007264","0,014428","0,00224","0,008308",0,"32,239779",0,0
1539,"0,00557","0,013992","0,002214","0,007223",0,"28,998762",0,0
1540,"0,005442","0,013684","0,004188","0,009694",0,"33,008164",0,0
1541,"0,005258","0,015617","0,002261","0,008898",0,"32,033558",0,0
1542,"0,005167","0,015253","0,002146","0,008645",0,"31,211633",0,0
1543,"0,005574","0,015051","0,004021","0,010209",0,"34,855706",0,0
1544,"0,005303","0,016756","0,002075","0,009113",0,"33,247376",0,0
1545,"0,00524","0,013836","0,002126","0,009298",0,"30,500337",0,0
1546,"0,005308","0,015418","0,002311","0,008106",0,"31,142765",0,0
1547,"0,005261","0,013934","0,002533","0,010022",0,"31,74977",0,0
1548,"0,007195","0,015763","0,00294","0,010479",0,"36,376227",0,0
1549,"0,00532","0,013393","0,002478","0,009659",0,"30,849409",0,0
1550,"0,005338","0,014714","0,002551","0,008552",0,"31,15451",0,0
1551,"0,005826","0,013229","0,003072","0,007275",0,"29,401982",0,0
1552,"0,006783","0,015455","0,003355","0,009665",0,"35,258127",0,0
1553,"0,005734","0,014051","0,002189","0,010054",0,"32,027543",0,0
1554,"0,005227","0,014683","0,002276","0,008339",0,"30,524049",0,0
1555,"0,00687","0,013829","0,002023","0,009453",0,"32,174655",0,0
1556,"0,005719","0,012784","0,002176","0,009184",0,"29,86306",0,0
1557,"0,005995","0,014094","0,003448","0,008416",0,"31,953043",0,0
1558,"0,005477","0,014157","0,002197","0,006797",0,"28,628664",0,0
1559,"0,00708","0,014404","0,002918","0,00567",0,"30,072252",0,0
1560,"0,005246","0,014186","0,002266","0,005301",0,"26,998764",0,0
1561,"0,005275","0,015269","0,002173","0,005548",0,"28,265",0,0
1562,"0,006449","0,013503","0,004809","0,008612",0,"33,373461",0,0
1563,"0,005421","0,011869","0,002586","0,007091",0,"26,967019",0,0
1564,"0,005205","0,014095","0,003041","0,005579",0,"27,919544",0,0
1565,"0,005224","0,014103","0,002921","0,005192",0,"27,439201",0,0
1566,"0,00535","0,014035","0,00288","0,005219",0,"27,484548",0,0
1567,"0,005363","0,013746","0,003227","0,006532",0,"28,868099",0,0
1568,"0,005404","0,014295","0,002684","0,005034",0,"27,416864",0,0
1569,"0,005219","0,01278","0,001798","0,005599",0,"25,396159",0,0
1570,"0,006638","0,015736","0,002415","0,005776",0,"30,563956",0,0
1571,"0,00524","0,013196","0,002117","0,005544",0,"26,097188",0,0
1572,"0,005448","0,015091","0,002334","0,006815",0,"29,68689",0,0
1573,"0,005173","0,01461","0,004514","0,004949",0,"29,245877",0,0
1574,"0,006149","0,015986","0,002709","0,004935",0,"29,778832",0,0
1575,"0,005183","0,014289","0,003218","0,007276",0,"29,967127",0,0
1576,"0,005588","0,014871","0,002157","0,006411",0,"29,026795",0,0
1577,"0,006641","0,013639","0,003146","0,004934",0,"28,360011",0,0
1578,"0,005251","0,012691","0,002236","0,004874",0,"25,052592",0,0
1579,"0,005538","0,012351","0,002435","0,005783",0,"26,107747",0,0
1580,"0,005219","0,013106","0,004886","0,004869",0,"28,080415",0,0
1581,"0,005293","0,014354","0,002225","0,005014",0,"26,885352",0,0
1582,"0,005323","0,013579","0,00293","0,005098",0,"26,931498",0,0
1583,"0,005275","0,014432","0,002795","0,005003",0,"27,50538",0,0
1584,"0,005288","0,013121","0,002138","0,00497",0,"25,518023",0,0
1585,"0,005958","0,013739","0,002295","0,004803",0,"26,796002",0,0
1586,"0,005708","0,013916","0,002131","0,005218",0,"26,97313",0,0
1587,"0,005493","0,01266","0,004759","0,008531",0,"31,443165",0,0
1588,"0,005384","0,013108","0,002192","0,00573",0,"26,414322",0,0
1589,"0,005359","0,01302","0,002212","0,006171",0,"26,762241",0,0
1590,"0,005357","0,014943","0,002608","0,005331",0,"28,237862",0,0
1591,"0,005439","0,014223","0,003195","0,005103",0,"27,959705",0,0
1592,"0,006943","0,013615","0,002343","0,005012",0,"27,912568",0,0
1593,"0,00563","0,012922","0,002801","0,005112",0,"26,465074",0,0
1594,"0,005216","0,013289","0,00222","0,005674",0,"26,398832",0,0
1595,"0,005282","0,013578","0,002717","0,004995",0,"26,572281",0,0
1596,"0,005471","0,014305","0,002446","0,004912",0,"27,134065",0,0
1597,"0,005391","0,014532","0,002189","0,00494",0,"27,05179",0,0
1598,"0,00522","0,013941","0,002888","0,005249",0,"27,29769",0,0
1599,"0,006095","0,015708","0,002586","0,007186",0,"31,575938",0,0
1600,"0,005751","0,013508","0,00227","0,005903",0,"27,431233",0,0
1601,"0,005822","0,01541","0,0039","0,004954",0,"30,086396",0,0
1602,"0,005275","0,013147","0,002564","0,006011",0,"26,997134",0,0
1603,"0,005236","0,014567","0,002226","0,006731",0,"28,760318",0,0
1604,"0,005673","0,013734","0,007023","0,006734",0,"33,164172",0,0
1605,"0,005543","0,015753","0,00482","0,004969",0,"31,084395",0,0
1606,"0,005758","0,01473","0,002213","0,005021",0,"27,722445",0,0
1607,"0,005297","0,014786","0,004286","0,005055",0,"29,423741",0,0
1608,"0,005443","0,013385","0,002275","0,00665",0,"27,752944",0,0
1609,"0,005694","0,012899","0,003769","0,004979",0,"27,341852",0,0
1610,"0,00548","0,015023","0,002265","0,00509",0,"27,8565",0,0
1611,"0,005192","0,01438","0,002231","0,007195",0,"28,997578",0,0
1612,"0,005497","0,014673","0,003681","0,006501",0,"30,352745",0,0
1613,"0,00547","0,013406","0,002631","0,004966",0,"26,472724",0,0
1614,"0,005403","0,013465","0,002521","0,004882",0,"26,270954",0,0
1615,"0,005271","0,013271","0,002188","0,004879",0,"25,608971",0,0
1616,"0,010583","0,013254","0,00212","0,005047",0,"31,00503",0,0
1617,"0,00523","0,014357","0,00331","0,006624",0,"29,520356",0,0
1618,"0,00528","0,01375","0,002116","0,004951",0,"26,097058",0,0
1619,"0,005223","0,013587","0,002157","0,004964",0,"25,931515",0,0
1620,"0,006194","0,013266","0,002865","0,004939",0,"27,264217",0,0
1621,"0,006302","0,015767","0,002813","0,004912",0,"29,793616",0,0
1622,"0,005275","0,013524","0,002738","0,005597",0,"27,134226",0,0
1623,"0,005311","0,014152","0,002469","0,007476",0,"29,407613",0,0
1624,"0,005225","0,014284","0,002504","0,008944",0,"30,957382",0,0
1625,"0,005273","0,015939","0,002473","0,006568",0,"30,252739",0,0
1626,"0,005234","0,015501","0,002063","0,00571",0,"28,507347",0,0
1627,"0,005405","0,013568","0,002714","0,005101",0,"26,787137",0,0
1628,"0,005593","0,013258","0,002097","0,004963",0,"25,910937",0,0
1629,"0,005227","0,01266","0,002874","0,005034",0,"25,793844",0,0
1630,"0,005189","0,014512","0,002198","0,004981",0,"26,880104",0,0
1631,"0,005154","0,013454","0,002534","0,004999",0,"26,141765",0,0
1632,"0,005188","0,014783","0,002103","0,005069",0,"27,143923",0,0
1633,"0,00645","0,01351","0,003265","0,005077",0,"28,302601",0,0
1634,"0,008076","0,014032","0,002129","0,004912",0,"29,14888",0,0
1635,"0,006286","0,012614","0,002235","0,007269",0,"28,403887",0,0
1636,"0,007732","0,013555","0,005508","0,007398",0,"34,193885",0,0
1637,"0,005727","0,012695","0,00261","0,005461",0,"26,492372",0,0
1638,"0,005203","0,013827","0,002264","0,005393",0,"26,687326",0,0
1639,"0,005244","0,015027","0,002569","0,004927",0,"27,766864",0,0
1640,"0,005168","0,013617","0,002978","0,005437",0,"27,200022",0,0
1641,"0,006005","0,016148","0,002699","0,005148",0,"29,998969",0,0
1642,"0,00577","0,014335","0,002076","0,006647",0,"28,827844",0,0
1643,"0,006246","0,013896","0,005646","0,011155",0,"36,94307",0,0
1644,"0,005395","0,014117","0,002695","0,0081",0,"30,307942",0,0
1645,"0,005507","0,017107","0,002603","0,008041",0,"33,257393",0,0
1646,"0,005325","0,014682","0,002904","0,00862",0,"31,530112",0,0
1647,"0,006198","0,014672","0,001972","0,007663",0,"30,505904",0,0
1648,"0,005895","0,012681","0,002131","0,007654",0,"28,361451",0,0
1649,"0,005861","0,013392","0,002157","0,009006",0,"30,416268",0,0
1650,"0,005282","0,012882","0,002417","0,009599",0,"30,179233",0,0
1651,"0,005356","0,013644","0,002232","0,009394",0,"30,626422",0,0
1652,"0,00526","0,014205","0,002258","0,010377",0,"32,100476",0,0
1653,"0,005264","0,013993","0,002232","0,014",0,"35,48924",0,0
1654,"0,006335","0,013891","0,002768","0,008933",0,"31,927027",0,0
1655,"0,005594","0,014935","0,002331","0,014658",0,"37,517783",0,0
1656,"0,005322","0,014361","0,00244","0,012757",0,"34,879548",0,0
1657,"0,006394","0,013961","0,004275","0,014489",0,"39,119491",0,0
1658,"0,00535","0,01594","0,002266","0,01178",0,"35,336178",0,0
1659,"0,005545","0,014101","0,002056","0,007276",0,"28,97796",0,0
1660,"0,005257","0,015301","0,00378","0,011604",0,"35,94315",0,0
1661,"0,00526","0,015448","0,002275","0,009011",0,"31,994549",0,0
1662,"0,005547","0,015888","0,002206","0,008904",0,"32,545838",0,0
1663,"0,006369","0,013654","0,002084","0,00919",0,"31,29807",0,0
1664,"0,006945","0,013634","0,002688","0,007038",0,"30,306118",0,0
1665,"0,005322","0,013676","0,003029","0,007028",0,"29,055596",0,0
1666,"0,005336","0,015091","0,002473","0,007004",0,"29,903732",0,0
1667,"0,005226","0,014716","0,003103","0,007834",0,"30,87936",0,0
1668,"0,005582","0,015388","0,003233","0,008379",0,"32,58168",0,0
1669,"0,005277","0,014313","0,002181","0,012829",0,"34,600719",0,0
1670,"0,00525","0,014484","0,00334","0,011618",0,"34,691668",0,0
1671,"0,005239","0,016066","0,002176","0,007396",0,"30,877024",0,0
1672,"0,005537","0,014619","0,00359","0,015437",0,"39,182661",0,0
1673,"0,005343","0,013822","0,002502","0,011326",0,"32,992324",0,0
1674,"0,005252","0,01491","0,00342","0,006864",0,"30,446669",0,0
1675,"0,005217","0,01411","0,002172","0,012751",0,"34,250399",0,0
1676,"0,005376","0,013192","0,002327","0,010132",0,"31,027305",0,0
1677,"0,005701","0,016608","0,002203","0,006749",0,"31,262067",0,0
1678,"0,005203","0,01484","0,002333","0,012303",0,"34,679058",0,0
1679,"0,005204","0,016621","0,003475","0,012519",0,"37,818406",0,0
1680,"0,00529","0,014992","0,002744","0,006678",0,"29,703946",0,0
1681,"0,005257","0,015334","0,002227","0,007292",0,"30,110749",0,0
1682,"0,006536","0,013547","0,002209","0,006346",0,"28,638873",0,0
1683,"0,005412","0,014726","0,004308","0,007827",0,"32,272612",0,0
1684,"0,006172","0,012098","0,002728","0,00812",0,"29,118608",0,0
1685,"0,005301","0,013419","0,002321","0,007653",0,"28,693434",0,0
1686,"0,00564","0,015012","0,002338","0,006353",0,"29,342874",0,0
1687,"0,006941","0,014031","0,003903","0,006219",0,"31,094828",0,0
1688,"0,005472","0,016486","0,002667","0,007343",0,"31,967987",0,0
1689,"0,005208","0,013062","0,002647","0,007393",0,"28,309833",0,0
1690,"0,005243","0,013249","0,002805","0,006773",0,"28,070205",0,0
1691,"0,00535","0,013479","0,002271","0,006679",0,"27,779537",0,0
1692,"0,005289","0,014603","0,002589","0,008164",0,"30,645239",0,0
1693,"0,005311","0,014555","0,002566","0,007957",0,"30,388363",0,0
1694,"0,005224","0,015562","0,003169","0,006981",0,"30,935813",0,0
1695,"0,005229","0,015","0,002465","0,007669",0,"30,363402",0,0
1696,"0,005539","0,01407","0,002212","0,007399",0,"29,220884",0,0
1697,"0,005269","0,014457","0,002329","0,006207",0,"28,262183",0,0
1698,"0,005269","0,014854","0,002348","0,006079",0,"28,550292",0,0
1699,"0,005656","0,013809","0,002571","0,006745",0,"28,781536",0,0
1700,"0,00525","0,015854","0,002385","0,00713",0,"30,619221",0,0
1701,"0,005351","0,013791","0,002341","0,006659",0,"28,141984",0,0
1702,"0,005217","0,014475","0,003238","0,006602",0,"29,532418",0,0
1703,"0,005197","0,013899","0,004097","0,006854",0,"30,04697",0,0
1704,"0,005262","0,012097","0,002276","0,00773",0,"27,365468",0,0
1705,"0,005228","0,014717","0,002645","0,007441",0,"30,031161",0,0
1706,"0,005338","0,014245","0,002213","0,006266",0,"28,062749",0,0
1707,"0,005188","0,01501","0,003551","0,007582",0,"31,331224",0,0
1708,"0,005222","0,013296","0,002057","0,007731",0,"28,306441",0,0
1709,"0,005264","0,015258","0,00211","0,00681",0,"29,442654",0,0
1710,"0,005381","0,013581","0,002534","0,007028",0,"28,523475",0,0
1711,"0,005947","0,01386","0,002127","0,007149",0,"29,083469",0,0
1712,"0,005218","0,013474","0,002576","0,006627",0,"27,895061",0,0
1713,"0,005374","0,013603","0,00235","0,006457",0,"27,784497",0,0
1714,"0,005558","0,014604","0,002651","0,006995",0,"29,808462",0,0
1715,"0,00712","0,014516","0,002446","0,006372",0,"30,453837",0,0
1716,"0,005423","0,015416","0,003538","0,005586",0,"29,963254",0,0
1717,"0,005416","0,014841","0,002616","0,007611",0,"30,484111",0,0
1718,"0,006514","0,015537","0,001751","0,005684",0,"29,485633",0,0
1719,"0,005877","0,013479","0,002219","0,008234",0,"29,809678",0,0
1720,"0,005202","0,014422","0,004138","0,007057",0,"30,818365",0,0
1721,"0,005335","0,015102","0,002634","0,006883",0,"29,954774",0,0
1722,"0,00531","0,014468","0,004134","0,006038",0,"29,949333",0,0
1723,"0,005313","0,014733","0,003689","0,006313",0,"30,047898",0,0
1724,"0,005211","0,012951","0,002479","0,005179",0,"25,820086",0,0
1725,"0,005869","0,013847","0,002322","0,00565",0,"27,688236",0,0
1726,"0,005428","0,017569","0,002651","0,005843",0,"31,491549",0,0
1727,"0,005206","0,014114","0,002059","0,005896",0,"27,275705",0,0
1728,"0,005356","0,013141","0,002997","0,005207",0,"26,701663",0,0
1729,"0,005421","0,013228","0,002725","0,005335",0,"26,708095",0,0
1730,"0,005263","0,014474","0,002433","0,006366",0,"28,535379",0,0
1731,"0,005293","0,014494","0,002105","0,007298",0,"29,189713",0,0
1732,"0,00555","0,014152","0,004098","0,006815",0,"30,615444",0,0
1733,"0,006022","0,016288","0,00212","0,005406",0,"29,836848",0,0
1734,"0,005665","0,013635","0,002298","0,005621",0,"27,220055",0,0
1735,"0,005315","0,015719","0,002201","0,005396",0,"28,631128",0,0
1736,"0,005243","0,013009","0,003671","0,005303",0,"27,225463",0,0
1737,"0,005673","0,01545","0,002576","0,005319",0,"29,017162",0,0
1738,"0,00531","0,016192","0,004444","0,006347",0,"32,292612",0,0
1739,"0,005346","0,016493","0,003401","0,005789",0,"31,029257",0,0
1740,"0,005575","0,014188","0,002456","0,00615",0,"28,368748",0,0
1741,"0,00521","0,015587","0,002088","0,006158",0,"29,043435",0,0
1742,"0,0057","0,013652","0,002204","0,005159",0,"26,714558",0,0
1743,"0,005495","0,013972","0,002158","0,007267",0,"28,89146",0,0
1744,"0,00529","0,013388","0,003015","0,005716",0,"27,408703",0,0
1745,"0,005202","0,013496","0,002013","0,005557",0,"26,268553",0,0
1746,"0,005267","0,013791","0,003608","0,005342",0,"28,007739",0,0
1747,"0,005321","0,014122","0,00561","0,005899",0,"30,952708",0,0
1748,"0,006269","0,0151","0,004389","0,00536",0,"31,118285",0,0
1749,"0,006384","0,013335","0,001989","0,00489",0,"26,598169",0,0
1750,"0,006504","0,014373","0,003997","0,005475",0,"30,349929",0,0
1751,"0,005192","0,011639","0,002122","0,005394",0,"24,347345",0,0
1752,"0,006044","0,015422","0,002134","0,005051",0,"28,651386",0,0
1753,"0,005263","0,013836","0,002546","0,005484",0,"27,129363",0,0
1754,"0,005283","0,01415","0,004902","0,005284",0,"29,619909",0,0
1755,"0,005419","0,015426","0,003264","0,007242",0,"31,351543",0,0
1756,"0,005608","0,014883","0,001708","0,005877",0,"28,07632",0,0
1757,"0,006847","0,012766","0,002052","0,005273",0,"26,938026",0,0
1758,"0,006049","0,01357","0,00229","0,005869",0,"27,778386",0,0
1759,"0,005794","0,01482","0,00218","0,005181",0,"27,976154",0,0
1760,"0,005246","0,013345","0,002365","0,005251",0,"26,20756",0,0
1761,"0,005272","0,014902","0,002439","0,005975",0,"28,588918",0,0
1762,"0,005291","0,013762","0,00249","0,005557",0,"27,100145",0,0
1763,"0,005272","0,012245","0,001999","0,005315",0,"24,831366",0,0
1764,"0,005638","0,01439","0,002382","0,011392",0,"33,800937",0,0
1765,"0,005221","0,011671","0,004233","0,005403",0,"26,528181",0,0
1766,"0,006095","0,014131","0,002144","0,005683",0,"28,052605",0,0
1767,"0,006076","0,013433","0,002863","0,008214",0,"30,585681",0,0
1768,"0,005253","0,015256","0,002338","0,005102",0,"27,94828",0,0
1769,"0,005263","0,013134","0,002245","0,005668",0,"26,308875",0,0
1770,"0,005649","0,014672","0,002014","0,004955",0,"27,289561",0,0
1771,"0,005202","0,012677","0,003382","0,005049",0,"26,309323",0,0
1772,"0,005569","0,014997","0,003188","0,005234",0,"28,988007",0,0
1773,"0,005418","0,013613","0,002572","0,005054",0,"26,657213",0,0
1774,"0,005245","0,014025","0,004803","0,005458",0,"29,531906",0,0
1775,"0,00522","0,016817","0,00217","0,004954",0,"29,160209",0,0
1776,"0,005208","0,013864","0,002646","0,005093",0,"26,811333",0,0
1777,"0,00609","0,013242","0,002501","0,004785",0,"26,617434",0,0
1778,"0,005249","0,012634","0,002652","0,005753",0,"26,288362",0,0
1779,"0,006865","0,013595","0,002017","0,007668",0,"30,14515",0,0
1780,"0,005491","0,013456","0,002639","0,005316",0,"26,901799",0,0
1781,"0,005226","0,014729","0,002252","0,005396",0,"27,602696",0,0
1782,"0,005252","0,013767","0,002304","0,006261",0,"27,583527",0,0
1783,"0,005588","0,013264","0,002592","0,006502",0,"27,945113",0,0
1784,"0,005205","0,012445","0,002266","0,006017",0,"25,932634",0,0
1785,"0,005328","0,013572","0,00302","0,004997",0,"26,917161",0,0
1786,"0,005349","0,015637","0,003186","0,005015",0,"29,186642",0,0
1787,"0,005836","0,01377","0,003081","0,006103",0,"28,789248",0,0
1788,"0,006528","0,017613","0,00221","0,005136",0,"31,487356",0,0
1789,"0,005211","0,014164","0,002517","0,00605",0,"27,942232",0,0
1790,"0,005246","0,015792","0,002564","0,005396",0,"28,99793",0,0
1791,"0,005272","0,013246","0,002931","0,007157",0,"28,606167",0,0
1792,"0,005223","0,014937","0,002604","0,006075",0,"28,838754",0,0
1793,"0,005414","0,012763","0,002407","0,005114",0,"25,697808",0,0
1794,"0,005386","0,014879","0,004534","0,004942",0,"29,741515",0,0
1795,"0,007704","0,013839","0,002399","0,006651",0,"30,592627",0,0
1796,"0,005268","0,014896","0,002855","0,00775",0,"30,768188",0,0
1797,"0,005336","0,013802","0,0023","0,005071",0,"26,508244",0,0
1798,"0,005231","0,0134","0,002357","0,005205",0,"26,192998",0,0
1799,"0,005406","0,013405","0,002237","0,00519",0,"26,238441",0,0
1800,"0,005246","0,013393","0,00219","0,006714",0,"27,543237",0,0
1801,"0,005578","0,015601","0,002267","0,005595",0,"29,041578",0,0
1802,"0,005268","0,013751","0,003241","0,006337",0,"28,596727",0,0
1803,"0,005207","0,015689","0,002222","0,007848",0,"30,965734",0,0
1804,"0,005262","0,0136","0,002615","0,008213",0,"29,689898",0,0
1805,"0,005365","0,013284","0,00551","0,005778",0,"29,936821",0,0
1806,"0,005251","0,01169","0,002709","0,005851",0,"25,499781",0,0
1807,"0,005347","0,013565","0,00282","0,00532",0,"27,051854",0,0
1808,"0,005232","0,013453","0,002147","0,005717",0,"26,548822",0,0
1809,"0,005317","0,013438","0,002276","0,006516",0,"27,546725",0,0
1810,"0,005227","0,015281","0,002202","0,005254",0,"27,964315",0,0
1811,"0,005233","0,013054","0,006722","0,006573",0,"31,581923",0,0
1812,"0,005255","0,012687","0,002497","0,0067",0,"27,138515",0,0
1813,"0,005257","0,013684","0,002119","0,00613",0,"27,189333",0,0
1814,"0,005407","0,014786","0,002215","0,005153",0,"27,560358",0,0
1815,"0,005212","0,013538","0,001981","0,007336",0,"28,066655",0,0
1816,"0,005526","0,013007","0,002607","0,007101",0,"28,241159",0,0
1817,"0,005465","0,01326","0,002393","0,005367",0,"26,484723",0,0
1818,"0,006123","0,012943","0,002292","0,00616",0,"27,518468",0,0
1819,"0,005178","0,0145","0,002204","0,005557",0,"27,438847",0,0
1820,"0,005309","0,014174","0,002089","0,005176",0,"26,747808",0,0
1821,"0,005338","0,014564","0,002066","0,005864",0,"27,831666",0,0
1822,"0,005215","0,012637","0,002226","0,005336",0,"25,414403",0,0
1823,"0,005596","0,014727","0,001918","0,005694",0,"27,934583",0,0
1824,"0,005252","0,014695","0,00236","0,005055",0,"27,362173",0,0
1825,"0,005176","0,014907","0,001771","0,005327",0,"27,181685",0,0
1826,"0,005218","0,01397","0,002047","0,005355",0,"26,59033",0,0
1827,"0,005389","0,012284","0,002454","0,00727",0,"27,39728",0,0
1828,"0,005203","0,013742","0,002022","0,006587",0,"27,554726",0,0
1829,"0,006265","0,013436","0,002084","0,005074",0,"26,859174",0,0
1830,"0,0056","0,015832","0,004032","0,00544",0,"30,904322",0,0
1831,"0,00523","0,014082","0,001827","0,006064",0,"27,202357",0,0
1832,"0,005239","0,015099","0,002364","0,006025",0,"28,7279",0,0
1833,"0,006171","0,014124","0,002916","0,005284",0,"28,496017",0,0
1834,"0,00527","0,014756","0,002101","0,005178",0,"27,30393",0,0
1835,"0,005296","0,012667","0,003474","0,005136",0,"26,573399",0,0
1836,"0,005269","0,014033","0,001907","0,005584",0,"26,792962",0,0
1837,"0,005294","0,014954","0,00217","0,005601",0,"28,01942",0,0
1838,"0,005329","0,014064","0,001812","0,007194",0,"28,398956",0,0
