Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms)
1482,"0,005347","0,041860","0,053574","0,038606",60,"139,387239","0,892908"
1483,"0,007329","0,043287","0,053041","0,042831",60,"146,488789","0,884024"
1484,"0,005371","0,045137","0,056044","0,030029",60,"136,581567","0,934072"
1485,"0,007693","0,044076","0,048966","0,036866",62,"137,600965","0,789772"
1486,"0,007587","0,051782","0,048668","0,044338",60,"152,375762","0,811138"
1487,"0,008452","0,044184","0,058632","0,039622",61,"150,890361","0,961179"
1488,"0,009634","0,044929","0,052409","0,044629",60,"151,601908","0,873489"
1489,"0,009305","0,046084","0,055727","0,032062",61,"143,178423","0,913561"
1490,"0,007743","0,043954","0,050548","0,035012",61,"137,256183","0,828649"
1491,"0,009325","0,042342","0,053412","0,039675",62,"144,754387","0,861490"
1492,"0,005792","0,048079","0,050531","0,036801",64,"141,204236","0,789554"
1493,"0,007537","0,067420","0,050534","0,044568",62,"170,058701","0,815072"
1494,"0,005790","0,042202","0,050284","0,041220",63,"139,496043","0,798165"
1495,"0,005460","0,054197","0,055551","0,052226",63,"167,434889","0,881761"
1496,"0,007228","0,039747","0,056599","0,046378",61,"149,951798","0,927856"
1497,"0,006053","0,038181","0,056168","0,049655",61,"150,057339","0,920789"
1498,"0,007598","0,048045","0,055641","0,037521",61,"148,804746","0,912151"
1499,"0,009645","0,042718","0,052857","0,031810",61,"137,029711","0,866503"
1500,"0,007311","0,042109","0,052132","0,033795",61,"135,346255","0,854626"
1501,"0,010309","0,047864","0,052596","0,030056",61,"140,825085","0,862226"
1502,"0,009071","0,050612","0,050591","0,032632",60,"142,906796","0,843184"
1503,"0,005357","0,041956","0,051867","0,049888",62,"149,068372","0,836567"
1504,"0,008911","0,039293","0,052812","0,036210",62,"137,225429","0,851801"
1505,"0,005687","0,041454","0,043038","0,036280",60,"126,458848","0,717306"
1506,"0,009758","0,051348","0,044780","0,037220",60,"143,106003","0,746327"
1507,"0,005455","0,058396","0,045187","0,034366",61,"143,404285","0,740764"
1508,"0,007315","0,057173","0,045353","0,034998",60,"144,840084","0,755890"
1509,"0,006295","0,051610","0,042337","0,046245",60,"146,486321","0,705611"
1510,"0,009508","0,043688","0,046060","0,061346",61,"160,602439","0,755087"
1511,"0,011558","0,049825","0,049232","0,035468",61,"146,083203","0,807079"
1512,"0,005437","0,044772","0,049009","0,031104",60,"130,321746","0,816812"
1513,"0,005622","0,045512","0,039697","0,038106",63,"128,937116","0,630114"
1514,"0,007953","0,043044","0,040557","0,036323",63,"127,877173","0,643765"
1515,"0,010654","0,035489","0,022337","0,020193",0,"88,671886","0,000000"
1516,"0,008263","0,022611","0,012096","0,009000",0,"51,969448","0,000000"
1517,"0,007620","0,021781","0,015312","0,006685",0,"51,398674","0,000000"
1518,"0,006259","0,024648","0,009450","0,014162",0,"54,518983","0,000000"
1519,"0,007775","0,023961","0,010103","0,009804",0,"51,644028","0,000000"
1520,"0,007023","0,024775","0,010461","0,015996",0,"58,255796","0,000000"
1521,"0,010307","0,030493","0,009897","0,006557",0,"57,252719","0,000000"
1522,"0,005323","0,042589","0,013127","0,014969",0,"76,008050","0,000000"
1523,"0,009901","0,024330","0,006301","0,015217",0,"55,748277","0,000000"
1524,"0,005740","0,021010","0,011391","0,006416",0,"44,556657","0,000000"
1525,"0,007293","0,019528","0,010826","0,013527",0,"51,173640","0,000000"
1526,"0,008442","0,021275","0,006872","0,013234",0,"49,823253","0,000000"
1527,"0,008678","0,021796","0,002035","0,007811",0,"40,321040","0,000000"
1528,"0,008200","0,026914","0,002034","0,012270",0,"49,417638","0,000000"
1529,"0,009137","0,021679","0,004701","0,012885",0,"48,401280","0,000000"
1530,"0,009205","0,030135","0,002299","0,010755",0,"52,394551","0,000000"
1531,"0,010432","0,022377","0,002524","0,012592",0,"47,924240","0,000000"
1532,"0,007421","0,015561","0,002201","0,014058",0,"39,241895","0,000000"
1533,"0,008531","0,014820","0,002279","0,006434",0,"32,063704","0,000000"
1534,"0,010445","0,017056","0,002757","0,008738",0,"38,995646","0,000000"
1535,"0,007545","0,014824","0,002255","0,007767",0,"32,392005","0,000000"
1536,"0,009038","0,014845","0,002554","0,009382",0,"35,818791","0,000000"
1537,"0,006698","0,014080","0,002723","0,010197",0,"33,698165","0,000000"
1538,"0,008948","0,014188","0,004226","0,009611",0,"36,973265","0,000000"
1539,"0,005930","0,015095","0,002505","0,010306",0,"33,835932","0,000000"
1540,"0,005364","0,013929","0,003200","0,011186",0,"33,678646","0,000000"
1541,"0,006688","0,014942","0,003039","0,008994",0,"33,663125","0,000000"
1542,"0,008489","0,014907","0,003535","0,008713",0,"35,645087","0,000000"
1543,"0,005940","0,015096","0,002196","0,010440",0,"33,671221","0,000000"
1544,"0,005586","0,013839","0,003789","0,008175",0,"31,388096","0,000000"
1545,"0,005521","0,013914","0,002310","0,008198",0,"29,944392","0,000000"
1546,"0,007663","0,014370","0,002203","0,007889",0,"32,125243","0,000000"
1547,"0,005380","0,014326","0,002358","0,008938",0,"31,002288","0,000000"
1548,"0,006379","0,013062","0,002371","0,009104",0,"30,916495","0,000000"
1549,"0,005648","0,014042","0,005395","0,010866",0,"35,951307","0,000000"
1550,"0,005392","0,012796","0,003170","0,008513",0,"29,871077","0,000000"
1551,"0,005291","0,016141","0,002568","0,011651",0,"35,651296","0,000000"
1552,"0,006948","0,012518","0,003482","0,012817",0,"35,764389","0,000000"
1553,"0,005378","0,012795","0,002221","0,008581",0,"28,975364","0,000000"
1554,"0,005541","0,015010","0,002181","0,007764",0,"30,495550","0,000000"
1555,"0,005250","0,013945","0,002114","0,009894",0,"31,202744","0,000000"
1556,"0,006542","0,016368","0,003104","0,008662",0,"34,676316","0,000000"
1557,"0,006646","0,015313","0,003298","0,009801",0,"35,059273","0,000000"
1558,"0,007045","0,015597","0,002837","0,006436",0,"31,914675","0,000000"
1559,"0,005251","0,013955","0,003249","0,005570",0,"28,024705","0,000000"
1560,"0,005274","0,014881","0,002203","0,005494",0,"27,851546","0,000000"
1561,"0,005633","0,013742","0,002165","0,005799",0,"27,339429","0,000000"
1562,"0,005349","0,014671","0,002118","0,005105",0,"27,242723","0,000000"
1563,"0,005520","0,014069","0,003126","0,007815",0,"30,530687","0,000000"
1564,"0,005415","0,015428","0,002638","0,005673",0,"29,154154","0,000000"
1565,"0,005291","0,014161","0,001941","0,005096",0,"26,489287","0,000000"
1566,"0,006942","0,015173","0,001891","0,005785",0,"29,789890","0,000000"
1567,"0,005487","0,014929","0,002163","0,006477",0,"29,055142","0,000000"
1568,"0,008214","0,015077","0,002192","0,005148",0,"30,632003","0,000000"
1569,"0,005263","0,013929","0,002400","0,005185",0,"26,777522","0,000000"
1570,"0,005286","0,013961","0,002221","0,005819",0,"27,286852","0,000000"
1571,"0,005521","0,014595","0,003571","0,004937",0,"28,623576","0,000000"
1572,"0,005809","0,013673","0,002878","0,004998",0,"27,357000","0,000000"
1573,"0,006226","0,015252","0,002822","0,005036",0,"29,335857","0,000000"
1574,"0,005326","0,013929","0,002348","0,004898",0,"26,500743","0,000000"
1575,"0,005290","0,015294","0,002092","0,007006",0,"29,681150","0,000000"
1576,"0,005319","0,013764","0,002187","0,006324",0,"27,593906","0,000000"
1577,"0,005378","0,013522","0,002198","0,004960",0,"26,059351","0,000000"
1578,"0,005307","0,013806","0,002252","0,004802",0,"26,167803","0,000000"
1579,"0,005418","0,014828","0,002146","0,005468",0,"27,859867","0,000000"
1580,"0,005261","0,012281","0,001965","0,005524",0,"25,030351","0,000000"
1581,"0,005356","0,015490","0,002592","0,005176",0,"28,614423","0,000000"
1582,"0,005276","0,013600","0,002656","0,005495",0,"27,027577","0,000000"
1583,"0,005445","0,014065","0,002126","0,005534",0,"27,170561","0,000000"
1584,"0,005624","0,014222","0,003680","0,005038",0,"28,562612","0,000000"
1585,"0,005579","0,013781","0,002469","0,007069",0,"28,897795","0,000000"
1586,"0,007415","0,014766","0,002264","0,006122",0,"30,568287","0,000000"
1587,"0,006377","0,013658","0,002626","0,008132",0,"30,792359","0,000000"
1588,"0,005222","0,016074","0,004543","0,006689",0,"32,529354","0,000000"
1589,"0,005295","0,013264","0,002712","0,005697",0,"26,968409","0,000000"
1590,"0,005310","0,014767","0,003834","0,005692",0,"29,603323","0,000000"
1591,"0,005302","0,014071","0,002244","0,005060",0,"26,676591","0,000000"
1592,"0,005464","0,012885","0,002490","0,005216",0,"26,054423","0,000000"
1593,"0,005264","0,013808","0,002126","0,005772",0,"26,971065","0,000000"
1594,"0,005368","0,013897","0,002334","0,004725",0,"26,323712","0,000000"
1595,"0,005329","0,014398","0,003194","0,005122",0,"28,044129","0,000000"
1596,"0,005320","0,014855","0,002322","0,004821",0,"27,318085","0,000000"
1597,"0,007088","0,014738","0,002090","0,004974",0,"28,890719","0,000000"
1598,"0,005354","0,013239","0,002590","0,005010",0,"26,193211","0,000000"
1599,"0,007488","0,014728","0,004051","0,008531",0,"34,798369","0,000000"
1600,"0,005474","0,012502","0,002479","0,005895",0,"26,350016","0,000000"
1601,"0,005228","0,015068","0,002799","0,005827",0,"28,921667","0,000000"
1602,"0,005263","0,013218","0,002445","0,005880",0,"26,805649","0,000000"
1603,"0,005210","0,013845","0,003095","0,005084",0,"27,234691","0,000000"
1604,"0,005316","0,013966","0,002096","0,005082",0,"26,459878","0,000000"
1605,"0,005295","0,013370","0,004038","0,005243",0,"27,945821","0,000000"
1606,"0,005292","0,015287","0,002233","0,005042",0,"27,854937","0,000000"
1607,"0,005261","0,014204","0,002245","0,004977",0,"26,687663","0,000000"
1608,"0,005247","0,015191","0,002232","0,004849",0,"27,518476","0,000000"
1609,"0,005642","0,013008","0,003114","0,005001",0,"26,765746","0,000000"
1610,"0,005674","0,014747","0,002197","0,005086",0,"27,703893","0,000000"
1611,"0,005660","0,014644","0,002280","0,007169",0,"29,752770","0,000000"
1612,"0,006004","0,012963","0,002327","0,006184",0,"27,477963","0,000000"
1613,"0,007473","0,012861","0,002424","0,004943",0,"27,700882","0,000000"
1614,"0,005266","0,013361","0,002037","0,005270",0,"25,934320","0,000000"
1615,"0,006137","0,015139","0,002298","0,004869",0,"28,441969","0,000000"
1616,"0,005774","0,013672","0,002183","0,004951",0,"26,580169","0,000000"
1617,"0,006836","0,015377","0,002141","0,005689",0,"30,041740","0,000000"
1618,"0,005529","0,012711","0,002142","0,005029",0,"25,410175","0,000000"
1619,"0,005573","0,013834","0,002682","0,004930",0,"27,019482","0,000000"
1620,"0,006078","0,013784","0,002261","0,004941",0,"27,064797","0,000000"
1621,"0,005327","0,013617","0,003622","0,005147",0,"27,712787","0,000000"
1622,"0,005614","0,015115","0,003114","0,005461",0,"29,304721","0,000000"
1623,"0,005514","0,014569","0,003041","0,007535",0,"30,658884","0,000000"
1624,"0,005781","0,015032","0,002439","0,006307",0,"29,559674","0,000000"
1625,"0,005497","0,012457","0,003347","0,007210",0,"28,510098","0,000000"
1626,"0,006404","0,014142","0,002305","0,004823",0,"27,673235","0,000000"
1627,"0,005284","0,014078","0,002458","0,004995",0,"26,815409","0,000000"
1628,"0,005404","0,015468","0,002038","0,005630",0,"28,539891","0,000000"
1629,"0,005584","0,014053","0,002782","0,004944",0,"27,362823","0,000000"
1630,"0,005789","0,014768","0,002208","0,005536",0,"28,301003","0,000000"
1631,"0,005230","0,011729","0,002262","0,005056",0,"24,276148","0,000000"
1632,"0,005955","0,013033","0,003750","0,006272",0,"29,009380","0,000000"
1633,"0,005757","0,012065","0,002329","0,004897",0,"25,047697","0,000000"
1634,"0,005682","0,014014","0,002649","0,005530",0,"27,875419","0,000000"
1635,"0,006086","0,017911","0,002453","0,007710",0,"34,159303","0,000000"
1636,"0,005291","0,013756","0,002190","0,006315",0,"27,552462","0,000000"
1637,"0,005244","0,016267","0,002277","0,005033",0,"28,821694","0,000000"
1638,"0,007082","0,013432","0,002588","0,005384",0,"28,484690","0,000000"
1639,"0,005274","0,014518","0,002151","0,004958",0,"26,900437","0,000000"
1640,"0,005273","0,014081","0,002057","0,004913",0,"26,324000","0,000000"
1641,"0,005293","0,014470","0,002570","0,005711",0,"28,042530","0,000000"
1642,"0,005253","0,013108","0,002364","0,005988",0,"26,712878","0,000000"
1643,"0,005311","0,013782","0,002327","0,006883",0,"28,302122","0,000000"
1644,"0,005306","0,013764","0,002872","0,008190",0,"30,131599","0,000000"
1645,"0,005313","0,013426","0,002876","0,007482",0,"29,097640","0,000000"
1646,"0,008956","0,014127","0,001909","0,007195",0,"32,187230","0,000000"
1647,"0,005583","0,015273","0,002025","0,009009",0,"31,889842","0,000000"
1648,"0,005390","0,015199","0,002580","0,010360",0,"33,529904","0,000000"
1649,"0,006513","0,013284","0,002798","0,009968",0,"32,563275","0,000000"
1650,"0,005357","0,014371","0,001989","0,010173",0,"31,890323","0,000000"
1651,"0,005317","0,012701","0,002757","0,010093",0,"30,867626","0,000000"
1652,"0,005284","0,014697","0,001975","0,010908",0,"32,864437","0,000000"
1653,"0,005327","0,012668","0,002309","0,012529",0,"32,832949","0,000000"
1654,"0,005277","0,014443","0,002993","0,009058",0,"31,771469","0,000000"
1655,"0,005207","0,014011","0,003998","0,012843",0,"36,058510","0,000000"
1656,"0,005910","0,014670","0,002916","0,012359",0,"35,855848","0,000000"
1657,"0,005400","0,013743","0,002259","0,011795",0,"33,197635","0,000000"
1658,"0,005432","0,015168","0,003088","0,011126",0,"34,814881","0,000000"
1659,"0,005305","0,013591","0,002328","0,007585",0,"28,807710","0,000000"
1660,"0,005280","0,013782","0,004271","0,013869",0,"37,202265","0,000000"
1661,"0,006120","0,015309","0,002941","0,009115",0,"33,485838","0,000000"
1662,"0,005251","0,014009","0,002449","0,009118",0,"30,827498","0,000000"
1663,"0,005311","0,016639","0,002422","0,008325",0,"32,695952","0,000000"
1664,"0,005297","0,014472","0,002282","0,008641",0,"30,692164","0,000000"
1665,"0,005285","0,015249","0,002239","0,007525",0,"30,297844","0,000000"
1666,"0,005262","0,013380","0,002130","0,007393",0,"28,165254","0,000000"
1667,"0,005319","0,014486","0,002136","0,007330",0,"29,270191","0,000000"
1668,"0,005896","0,012711","0,002358","0,009509",0,"30,473885","0,000000"
1669,"0,005230","0,014228","0,002812","0,012574",0,"34,843585","0,000000"
1670,"0,006728","0,013974","0,002987","0,013243",0,"36,931472","0,000000"
1671,"0,005271","0,015906","0,003665","0,009197",0,"34,039713","0,000000"
1672,"0,006614","0,014384","0,002710","0,015396",0,"39,104001","0,000000"
1673,"0,005848","0,013570","0,002706","0,013777",0,"35,901064","0,000000"
1674,"0,006169","0,014941","0,002439","0,007000",0,"30,549407","0,000000"
1675,"0,005339","0,012958","0,002440","0,014301",0,"35,038568","0,000000"
1676,"0,005382","0,014321","0,002203","0,010384",0,"32,290336","0,000000"
1677,"0,005372","0,012927","0,003999","0,006612",0,"28,909377","0,000000"
1678,"0,005300","0,015256","0,003769","0,014115",0,"38,439848","0,000000"
1679,"0,006728","0,013907","0,002728","0,014915",0,"38,278242","0,000000"
1680,"0,007163","0,017436","0,003740","0,007884",0,"36,222997","0,000000"
1681,"0,005242","0,015028","0,002245","0,007296",0,"29,810467","0,000000"
1682,"0,006788","0,015475","0,001744","0,006844",0,"30,850921","0,000000"
1683,"0,005273","0,014040","0,002474","0,008673",0,"30,459868","0,000000"
1684,"0,005364","0,014788","0,002302","0,007387",0,"29,841316","0,000000"
1685,"0,005650","0,012802","0,002365","0,007402",0,"28,219143","0,000000"
1686,"0,005352","0,014431","0,005320","0,006913",0,"32,015543","0,000000"
1687,"0,005328","0,016016","0,004003","0,006325",0,"31,671850","0,000000"
1688,"0,005257","0,013837","0,002143","0,009073",0,"30,310677","0,000000"
1689,"0,005631","0,013980","0,002207","0,007080",0,"28,897282","0,000000"
1690,"0,005242","0,012994","0,004672","0,007131",0,"30,038542","0,000000"
1691,"0,005818","0,015970","0,002274","0,008113",0,"32,174587","0,000000"
1692,"0,005750","0,012835","0,002869","0,007809",0,"29,263023","0,000000"
1693,"0,005244","0,014525","0,003038","0,008140",0,"30,947407","0,000000"
1694,"0,005262","0,013021","0,003091","0,007602",0,"28,975844","0,000000"
1695,"0,005315","0,014520","0,002293","0,007077",0,"29,205517","0,000000"
1696,"0,005856","0,013617","0,003469","0,007248",0,"30,190035","0,000000"
1697,"0,006046","0,013179","0,002047","0,006107",0,"27,379335","0,000000"
1698,"0,005567","0,013311","0,002398","0,005971",0,"27,247074","0,000000"
1699,"0,006148","0,013696","0,002330","0,006673",0,"28,846080","0,000000"
1700,"0,005907","0,012687","0,002512","0,007744",0,"28,849600","0,000000"
1701,"0,006235","0,012447","0,004737","0,006705",0,"30,122640","0,000000"
1702,"0,005206","0,015606","0,004323","0,007293",0,"32,426950","0,000000"
1703,"0,005224","0,011589","0,002511","0,007433",0,"26,757041","0,000000"
1704,"0,005357","0,014436","0,002542","0,007347",0,"29,680990","0,000000"
1705,"0,005245","0,014070","0,002156","0,007525",0,"28,995044","0,000000"
1706,"0,006229","0,013794","0,004245","0,006174",0,"30,441947","0,000000"
1707,"0,005250","0,012657","0,003307","0,007133",0,"28,347148","0,000000"
1708,"0,005591","0,012543","0,004969","0,010545",0,"33,648019","0,000000"
1709,"0,005224","0,012990","0,002638","0,006978",0,"27,829369","0,000000"
1710,"0,005243","0,013365","0,002010","0,008400",0,"29,018533","0,000000"
1711,"0,005325","0,015016","0,002975","0,007473",0,"30,789352","0,000000"
1712,"0,005368","0,015008","0,002188","0,006919",0,"29,482584","0,000000"
1713,"0,005986","0,014160","0,002123","0,005678",0,"27,946205","0,000000"
1714,"0,005312","0,012732","0,002521","0,005980",0,"26,544904","0,000000"
1715,"0,005393","0,012929","0,002348","0,005343",0,"26,013396","0,000000"
1716,"0,006966","0,014299","0,002866","0,005706",0,"29,836709","0,000000"
1717,"0,005293","0,013262","0,004302","0,009549",0,"32,405381","0,000000"
1718,"0,005351","0,013692","0,002192","0,005506",0,"26,740944","0,000000"
1719,"0,005260","0,012730","0,002132","0,007104",0,"27,225922","0,000000"
1720,"0,005219","0,014335","0,002659","0,006229",0,"28,441426","0,000000"
1721,"0,005438","0,014821","0,003143","0,006077",0,"29,478934","0,000000"
1722,"0,005292","0,015304","0,001946","0,005694",0,"28,235561","0,000000"
1723,"0,005375","0,013940","0,002168","0,005849",0,"27,332645","0,000000"
1724,"0,005287","0,014589","0,002362","0,005171",0,"27,409928","0,000000"
1725,"0,005978","0,013398","0,002196","0,005376",0,"26,948536","0,000000"
1726,"0,006982","0,013087","0,002271","0,006652",0,"28,991812","0,000000"
1727,"0,005432","0,013269","0,002426","0,006729",0,"27,856345","0,000000"
1728,"0,005432","0,013710","0,002721","0,005263",0,"27,125308","0,000000"
1729,"0,005220","0,015038","0,002803","0,005688",0,"28,748955","0,000000"
1730,"0,005328","0,014178","0,004130","0,006019",0,"29,654782","0,000000"
1731,"0,005251","0,016489","0,003511","0,008129",0,"33,380043","0,000000"
1732,"0,005244","0,014437","0,002066","0,009594",0,"31,340446","0,000000"
1733,"0,005229","0,014322","0,003027","0,006395",0,"28,972675","0,000000"
1734,"0,005274","0,013096","0,003396","0,005776",0,"27,541742","0,000000"
1735,"0,005385","0,014493","0,003461","0,005631",0,"28,971011","0,000000"
1736,"0,005199","0,013106","0,002312","0,005361",0,"25,977619","0,000000"
1737,"0,005311","0,013080","0,003694","0,005475",0,"27,559726","0,000000"
1738,"0,005213","0,015017","0,001926","0,006696",0,"28,853152","0,000000"
1739,"0,005303","0,014005","0,002507","0,005431",0,"27,246018","0,000000"
1740,"0,005431","0,014942","0,002378","0,005542",0,"28,292619","0,000000"
1741,"0,005300","0,012998","0,002585","0,005338",0,"26,220796","0,000000"
1742,"0,005436","0,015016","0,001885","0,005228",0,"27,564492","0,000000"
1743,"0,005508","0,014008","0,002281","0,007923",0,"29,720479","0,000000"
1744,"0,005285","0,013179","0,002261","0,006118",0,"26,844084","0,000000"
1745,"0,005303","0,014351","0,002224","0,006459",0,"28,337227","0,000000"
1746,"0,005199","0,012770","0,002949","0,005448",0,"26,364450","0,000000"
1747,"0,005311","0,013950","0,004222","0,005575",0,"29,058887","0,000000"
1748,"0,005321","0,012227","0,002623","0,005340",0,"25,511520","0,000000"
1749,"0,005211","0,016106","0,002214","0,005726",0,"29,256207","0,000000"
1750,"0,005227","0,013290","0,004220","0,005582",0,"28,319212","0,000000"
1751,"0,005215","0,013523","0,002127","0,005317",0,"26,181531","0,000000"
1752,"0,006940","0,012577","0,002864","0,005216",0,"27,595472","0,000000"
1753,"0,005221","0,014915","0,002351","0,004977",0,"27,464234","0,000000"
1754,"0,005269","0,014145","0,002661","0,005066",0,"27,141854","0,000000"
1755,"0,005277","0,015987","0,004002","0,007115",0,"32,381668","0,000000"
1756,"0,005189","0,015618","0,002161","0,005833",0,"28,800923","0,000000"
1757,"0,005298","0,013404","0,002115","0,006042",0,"26,859348","0,000000"
1758,"0,005199","0,014854","0,004203","0,005648",0,"29,903559","0,000000"
1759,"0,005252","0,012612","0,002409","0,005246",0,"25,519138","0,000000"
1760,"0,005369","0,013633","0,002595","0,005220",0,"26,816081","0,000000"
1761,"0,005504","0,013488","0,002248","0,006388",0,"27,629043","0,000000"
1762,"0,005496","0,014723","0,002758","0,005117",0,"28,093922","0,000000"
1763,"0,005242","0,014116","0,002203","0,005114",0,"26,676109","0,000000"
1764,"0,005422","0,014749","0,002665","0,010560",0,"33,395211","0,000000"
1765,"0,007679","0,014269","0,002310","0,005108",0,"29,366194","0,000000"
1766,"0,006478","0,014451","0,003585","0,004998",0,"29,512247","0,000000"
1767,"0,005680","0,013933","0,003423","0,008407",0,"31,442433","0,000000"
1768,"0,005807","0,014505","0,002435","0,005078",0,"27,826489","0,000000"
1769,"0,005295","0,013643","0,002266","0,005824",0,"27,027579","0,000000"
1770,"0,005423","0,013498","0,002653","0,007349",0,"28,922785","0,000000"
1771,"0,006353","0,015199","0,002815","0,005002",0,"29,367890","0,000000"
1772,"0,005203","0,013840","0,002522","0,005534",0,"27,099356","0,000000"
1773,"0,005328","0,013821","0,002779","0,004942",0,"26,869462","0,000000"
1774,"0,005592","0,014039","0,002653","0,005272",0,"27,556495","0,000000"
1775,"0,005296","0,016213","0,002860","0,004959",0,"29,328945","0,000000"
1776,"0,005299","0,013310","0,001987","0,004882",0,"25,479071","0,000000"
1777,"0,005292","0,016019","0,002503","0,004935",0,"28,748570","0,000000"
1778,"0,005309","0,014225","0,002164","0,007147",0,"28,845376","0,000000"
1779,"0,005310","0,014761","0,002232","0,007228",0,"29,530744","0,000000"
1780,"0,005402","0,014488","0,003875","0,005385",0,"29,149225","0,000000"
1781,"0,005263","0,016902","0,002091","0,005369",0,"29,624316","0,000000"
1782,"0,005299","0,014033","0,002343","0,005178",0,"26,853749","0,000000"
1783,"0,005321","0,013402","0,002344","0,006051",0,"27,118462","0,000000"
1784,"0,007312","0,014413","0,002224","0,006290",0,"30,237746","0,000000"
1785,"0,005383","0,013327","0,002415","0,005459",0,"26,583818","0,000000"
1786,"0,005286","0,015583","0,002507","0,004831",0,"28,206758","0,000000"
1787,"0,005458","0,013977","0,004698","0,004987",0,"29,119785","0,000000"
1788,"0,006318","0,015344","0,002395","0,004860",0,"28,916674","0,000000"
1789,"0,005726","0,012084","0,002317","0,008287",0,"28,413934","0,000000"
1790,"0,005573","0,013767","0,003779","0,005131",0,"28,249832","0,000000"
1791,"0,005342","0,013375","0,003191","0,007180",0,"29,087815","0,000000"
1792,"0,006019","0,013315","0,002266","0,008708",0,"30,307253","0,000000"
1793,"0,005528","0,013958","0,002253","0,005024",0,"26,762002","0,000000"
1794,"0,005356","0,014041","0,002401","0,004981",0,"26,779314","0,000000"
1795,"0,005308","0,013567","0,002581","0,005905",0,"27,360744","0,000000"
1796,"0,005986","0,012706","0,002285","0,005305",0,"26,281471","0,000000"
1797,"0,005299","0,015456","0,002243","0,005042",0,"28,040320","0,000000"
1798,"0,005515","0,012867","0,003785","0,006775",0,"28,942690","0,000000"
1799,"0,005401","0,018156","0,002345","0,004831",0,"30,732612","0,000000"
1800,"0,005374","0,013689","0,002251","0,005022",0,"26,335680","0,000000"
1801,"0,005272","0,014436","0,003135","0,005527",0,"28,370828","0,000000"
1802,"0,005210","0,014564","0,002334","0,005708",0,"27,815254","0,000000"
1803,"0,007047","0,013453","0,002477","0,007195",0,"30,171410","0,000000"
1804,"0,006484","0,013488","0,002287","0,006921",0,"29,180652","0,000000"
1805,"0,005251","0,013373","0,002734","0,005374",0,"26,733135","0,000000"
1806,"0,005242","0,015038","0,002194","0,005625",0,"28,098819","0,000000"
1807,"0,005306","0,013843","0,005085","0,006071",0,"30,304663","0,000000"
1808,"0,005500","0,015576","0,002089","0,004933",0,"28,098915","0,000000"
1809,"0,005331","0,013551","0,002767","0,005031",0,"26,679469","0,000000"
1810,"0,006124","0,014433","0,003325","0,005032",0,"28,914081","0,000000"
1811,"0,005391","0,013018","0,002330","0,005119",0,"25,858286","0,000000"
1812,"0,005511","0,014156","0,002098","0,005110",0,"26,874964","0,000000"
1813,"0,005223","0,014141","0,002189","0,005504",0,"27,057019","0,000000"
1814,"0,005305","0,014988","0,002610","0,005005",0,"27,908890","0,000000"
1815,"0,005206","0,014171","0,002131","0,007684",0,"29,192299","0,000000"
1816,"0,005228","0,012200","0,002302","0,006753",0,"26,483078","0,000000"
1817,"0,005388","0,013621","0,002172","0,005620",0,"26,801680","0,000000"
1818,"0,005320","0,013552","0,002451","0,004921",0,"26,243643","0,000000"
1819,"0,006101","0,014694","0,004902","0,005483",0,"31,180183","0,000000"
1820,"0,005273","0,015846","0,002601","0,004959",0,"28,678968","0,000000"
1821,"0,005285","0,013965","0,002040","0,005720",0,"27,011417","0,000000"
1822,"0,005271","0,013424","0,002033","0,005159",0,"25,886989","0,000000"
1823,"0,005275","0,013756","0,002129","0,005075",0,"26,235132","0,000000"
1824,"0,005450","0,013071","0,002047","0,005030",0,"25,598244","0,000000"
1825,"0,005306","0,013921","0,002287","0,005202",0,"26,716271","0,000000"
1826,"0,005206","0,013131","0,003068","0,005429",0,"26,834739","0,000000"
1827,"0,005265","0,013498","0,003442","0,007295",0,"29,499543","0,000000"
1828,"0,005265","0,014685","0,002714","0,006587",0,"29,252462","0,000000"
1829,"0,005236","0,012988","0,002219","0,005222",0,"25,665509","0,000000"
1830,"0,005290","0,015674","0,002418","0,005480",0,"28,862206","0,000000"
1831,"0,005518","0,013259","0,003918","0,007528",0,"30,222770","0,000000"
1832,"0,007245","0,012916","0,002333","0,005887",0,"28,380173","0,000000"
1833,"0,005433","0,013300","0,002186","0,005296",0,"26,215547","0,000000"
1834,"0,005597","0,013463","0,002732","0,005210",0,"27,001976","0,000000"
1835,"0,006755","0,013595","0,002171","0,005243",0,"27,762934","0,000000"
1836,"0,005517","0,013764","0,001928","0,005454",0,"26,663627","0,000000"
1837,"0,005902","0,012630","0,002300","0,005720",0,"26,551753","0,000000"
1838,"0,005520","0,013045","0,003398","0,006634",0,"28,596469","0,000000"
1839,"0,005277","0,015159","0,003056","0,007693",0,"31,185238","0,000000"
1840,"0,005402","0,014473","0,002400","0,006092",0,"28,366830","0,000000"
1841,"0,005307","0,013755","0,002225","0,007321",0,"28,607605","0,000000"
1842,"0,007459","0,013351","0,002183","0,007790",0,"30,783080","0,000000"
1843,"0,005324","0,014076","0,002469","0,005573",0,"27,441192","0,000000"
1844,"0,005260","0,013552","0,002093","0,005568",0,"26,472935","0,000000"
1845,"0,005231","0,016658","0,004156","0,005966",0,"32,011734","0,000000"
1846,"0,005318","0,016145","0,005707","0,006186",1,"33,355497","5,706935"
1847,"0,005272","0,016217","0,006894","0,005672",0,"34,054594","0,000000"
