Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess,,Captura,Procesamiento,Tracking,Escritura
1362,"0,016462","0,081919","0,131772","0,084389",90,0,0,0,"7,798195","16,795874","26,843071",,,,,
1363,"0,019301","0,065794","0,125093","0,089496",92,0,0,0,"5,941629","13,185501","26,16477",,,,,
1364,"0,021444","0,082179","0,126892","0,122053",92,0,0,0,"4,249811","11,748314","32,788038",,,,,
1365,"0,013415","0,096101","0,133046","0,087378",90,0,0,0,"18,393278","11,955976","27,710199",,,,,
1366,"0,014809","0,094578","0,120752","0,110163",87,0,0,0,"12,111902","13,982773","27,071714",,,,,
1367,"0,017184","0,094642","0,134003","0,09994",89,0,0,0,"17,747164","14,735699","20,166159",,,,,
1368,"0,022822","0,070552","0,132186","0,081444",90,0,0,0,"7,462978","13,668776","24,569511",,,,,
1369,"0,011696","0,094344","0,127151","0,092593",93,0,0,0,"7,091999","16,657591","29,410124",,,,,
1370,"0,02433","0,07925","0,121512","0,082945",95,0,0,0,"5,616188","19,338846","19,345045",,,,,
1371,"0,016903","0,078373","0,12027","0,106936",94,0,0,0,"4,589558","18,486738","22,089243",,,,,
1372,"0,024176","0,071301","0,138738","0,066074",93,0,0,0,"5,04446","18,998861","20,419121",,,,,
1373,"0,012978","0,093158","0,12952","0,151721",93,0,0,0,"7,132769","16,10589","23,474693",,,,,
1374,"0,010979","0,078123","0,158572","0,088596",92,0,0,0,"6,69241","16,835928","26,055098",,,,,
1375,"0,028498","0,086479","0,12671","0,079376",91,0,0,0,"5,545616","19,623995","19,982815",,,,,
1376,"0,015328","0,092618","0,129051","0,106313",93,0,0,0,"8,391857","18,589258","22,34602",,,,,
1377,"0,017836","0,078522","0,129456","0,114614",93,0,0,0,"4,833698","19,496202","20,956516",,,,,
1378,"0,011607","0,108119","0,141596","0,087013",91,0,0,0,"21,633863","14,079809","32,738447",,,,,
1379,"0,020774","0,091315","0,125439","0,125868",93,0,0,0,"4,657507","19,109249","30,093431",,,,,
1380,"0,0155","0,087877","0,133423","0,10673",93,0,0,0,"6,242037","21,196365","31,533003",,,,,
1381,"0,0145","0,066628","0,131017","0,080382",92,0,0,0,"5,10025","18,279552","19,509792",,,,,
1382,"0,012605","0,076501","0,122742","0,085302",92,0,0,0,"5,750418","18,846512","22,514343",,,,,
1383,"0,020587","0,075199","0,123646","0,10662",90,0,0,0,"5,920887","17,987251","19,465923",,,,,
1384,"0,022682","0,079952","0,134491","0,093299",92,0,0,0,"14,53495","15,810728","22,467136",,,,,
1385,"0,020995","0,120323","0,123073","0,101995",93,0,0,0,"4,386187","15,503883","40,53545",,,,,
1386,"0,010921","0,084384","0,12827","0,088154",93,0,0,0,"4,471779","21,126747","24,490833",,,,,
1387,"0,019337","0,091883","0,128303","0,114739",92,0,0,0,"3,756046","15,178442","34,44767",,,,,
1388,"0,01946","0,092095","0,13876","0,086279",91,0,0,0,"12,68816","16,935587","18,485546",,,,,
1389,"0,020234","0,101814","0,123404","0,091037",92,0,0,0,"5,8465","20,478964","31,777143",,,,,
1390,"0,023798","0,08265","0,123064","0,120437",92,0,0,0,"5,23138","23,036718","21,792173",,,,,
1391,"0,010476","0,088525","0,142774","0,102557",94,0,0,0,"6,110191","15,058041","23,264408",,,,,
1392,"0,020953","0,101925","0,124414","0,112814",93,0,0,0,"15,397549","13,319731","26,006937",,,,,
1393,"0,011056","0,086019","0,135862","0,116427",94,0,0,0,"4,454613","19,139767","25,622845",,,,,
1394,"0,018092","0,081309","0,128833","0,108933",94,0,0,0,"5,144119","15,202999","24,285316",,,,,
1395,"0,011765","0,088301","0,128582","0,094609",91,0,0,0,"9,810448","17,316103","18,48793",,,,,
1396,"0,019117","0,076046","0,116845","0,120165",92,0,0,0,"5,708694","17,212391","23,264885",,,,,
1397,"0,011005","0,089629","0,127711","0,114376",93,0,0,0,"5,358696","20,466089","19,52219",,,,,
1398,"0,012034","0,083936","0,138049","0,087753",91,0,0,0,"4,719019","20,179987","28,208494",,,,,
1399,"0,013444","0,106727","0,128905","0,091771",92,0,0,0,"19,4664","15,801907","28,472662",,,,,
1400,"0,011766","0,084378","0,131193","0,068529",90,0,0,0,"7,370949","17,510176","25,932789",,,,,
1401,"0,010486","0,078368","0,120263","0,090549",91,0,0,0,"4,421234","18,280983","23,612261",,,,,
1402,"0,020426","0,100981","0,122296","0,084622",90,0,0,0,"9,959221","18,970013","30,308008",,,,,
1403,"0,013058","0,082971","0,122343","0,130845",90,0,0,0,"5,849361","18,748999","18,888235",,,,,
1404,"0,010795","0,112168","0,141787","0,074968",91,0,0,0,"14,502764","18,490314","27,181625",,,,,
1405,"0,010978","0,08721","0,130517","0,083497",92,0,0,0,"6,197929","19,096375","24,1642",,,,,
1406,"0,021023","0,085018","0,130923","0,109287",93,0,0,0,"4,249334","19,560575","24,127722",,,,,
1407,"0,01469","0,06999","0,140907","0,097392",92,0,0,0,"4,422188","16,168356","21,896601",,,,,
1408,"0,015077","0,095301","0,130463","0,095578",91,0,0,0,"4,478693","18,16988","22,688627",,,,,
1409,"0,010773","0,100841","0,125692","0,093521",94,0,0,0,"4,279613","14,361858","37,702322",,,,,
1410,"0,019028","0,087708","0,122452","0,093609",93,0,0,0,"5,567789","21,179676","27,913809",,,,,
1411,"0,011188","0,08108","0,139055","0,089253",91,0,0,0,"5,867958","17,625093","28,236628",,,,,
1412,"0,024274","0,092149","0,130308","0,11396",86,0,0,0,"4,859924","21,332026","33,964872",,,,,
1413,"0,031151","0,075186","0,140084","0,087949",90,0,0,0,"7,340193","17,627478","19,959688",,,,,
1414,"0,013751","0,085086","0,125929","0,099156",89,0,0,0,"4,535913","21,802902","24,116039",,,,,
1415,"0,013641","0,13311","0,130877","0,100768",84,0,0,0,"19,567966","18,134832","46,221495",,,,,
1416,"0,021278","0,092009","0,119169","0,115351",85,0,0,0,"7,612228","19,396067","27,055025",,,,,
1417,"0,024938","0,085666","0,140002","0,097772",87,0,0,0,"4,81987","19,052744","25,999308",,,,,
1418,"0,010685","0,100306","0,121794","0,085265",85,0,0,0,"5,249977","20,524979","25,57826",,,,,
1419,"0,011172","0,088483","0,123445","0,08802",88,0,0,0,"6,565332","20,046949","30,185938",,,,,
1420,"0,015669","0,081887","0,121051","0,095797",88,0,0,0,"6,047487","19,71364","20,328045",,,,,
1421,"0,010677","0,075779","0,122866","0,091113",90,0,0,0,"7,498026","16,317129","23,176908",,,,,
1422,"0,025144","0,084077","0,125621","0,079941",91,0,0,0,"5,221605","17,278433","27,626753",,,,,
1423,"0,010337","0,087614","0,122158","0,090572",90,0,0,0,"4,024267","16,741991","29,270649",,,,,
1424,"0,021595","0,112457","0,131732","0,09051",90,0,0,0,"19,604683","15,666485","31,867981",,,,,
1425,"0,012231","0,08169","0,129229","0,112935",92,0,0,0,"8,924246","20,008564","23,613214",,,,,
1426,"0,021634","0,088758","0,126663","0,092735",92,0,0,0,"6,940842","18,392324","23,333073",,,,,
1427,"0,010917","0,067648","0,128974","0,099395",88,0,0,0,"4,103661","14,378548","21,736145",,,,,
1428,"0,010475","0,117856","0,120512","0,071071",87,0,0,0,"22,202492","16,588449","32,731295",,,,,
1429,"0,019967","0,079587","0,122602","0,090657",86,0,0,0,"6,234646","15,40637","22,64142",,,,,
1430,"0,010826","0,073894","0,128685","0,108258",84,0,0,0,"5,185366","16,047478","22,313833",,,,,
1431,"0,020001","0,072248","0,132488","0,087879",86,0,0,0,"4,407167","17,620564","22,736311",,,,,
1432,"0,012034","0,07954","0,142395","0,111265",84,0,0,0,"5,353689","19,201756","20,845175",,,,,
1433,"0,010441","0,077928","0,142553","0,089546",81,0,0,0,"4,695177","17,501354","23,145914",,,,,
1434,"0,020176","0,07487","0,133965","0,089278",82,0,0,0,"4,429579","20,040989","21,144152",,,,,
1435,"0,019669","0,087535","0,120899","0,073279",79,0,0,0,"7,556677","18,056631","25,597811",,,,,
1436,"0,011191","0,084332","0,115635","0,109169",80,0,0,0,"6,248713","19,658089","26,731968",,,,,
1437,"0,010728","0,087147","0,125261","0,094293",76,0,0,0,"10,739803","17,23218","17,411232",,,,,
1438,"0,02128","0,090173","0,122521","0,086996",76,0,0,0,"4,269361","19,731045","22,480011",,,,,
1439,"0,020778","0,070471","0,116615","0,074604",74,0,0,0,"4,59528","13,707638","22,148371",,,,,
1440,"0,017311","0,0879","0,111925","0,083672",70,0,0,0,"4,486561","19,444466","28,353691",,,,,
1441,"0,01754","0,095994","0,115095","0,110852",68,0,0,0,"18,886089","17,979145","19,127846",,,,,
1442,"0,012573","0,09709","0,127009","0,092162",68,0,0,0,"6,407261","14,668941","29,267073",,,,,
1443,"0,020252","0,103094","0,116462","0,063255",64,0,0,0,"7,698774","17,366409","29,927731",,,,,
1444,"0,018349","0,102354","0,105768","0,06193",61,0,0,0,"14,842749","18,056631","22,076607",,,,,
1445,"0,014363","0,099548","0,105772","0,080279",62,0,0,0,"6,912708","17,633915","29,415369",,,,,
1446,"0,011471","0,069583","0,116241","0,077782",64,0,0,0,"5,614281","18,404245","20,49613",,,,,
1447,"0,017711","0,078039","0,110032","0,048755",61,0,0,0,"4,393816","19,014597","20,367146",,,,,
1448,"0,011988","0,126775","0,103071","0,057457",61,0,0,0,"17,340422","17,39049","35,582542",,,,,
1449,"0,016375","0,104074","0,103271","0,060953",60,0,0,0,"11,095285","18,523693","32,296181",,,,,
1450,"0,01736","0,082272","0,107379","0,059826",59,0,0,0,"5,13792","17,653465","22,172451",,,,,
1451,"0,011475","0,084233","0,105767","0,094421",62,0,0,0,"6,500959","13,643026","24,238586",,,,,
1452,"0,018965","0,079772","0,109956","0,075906",58,0,0,0,"7,593393","13,662338","26,681185",,,,,
1453,"0,021421","0,123501","0,100673","0,067682",61,0,0,0,"19,496202","16,016722","37,155628",,,,,
1454,"0,013264","0,092532","0,104511","0,071912",63,0,0,0,"4,464149","17,984867","22,988796",,,,,
1455,"0,013244","0,08924","0,103598","0,084274",61,0,0,0,"6,490469","18,503428","29,38509",,,,,
1456,"0,012461","0,099107","0,106243","0,069838",62,0,0,0,"4,513741","20,897865","24,338722",,,,,
1457,"0,010843","0,093361","0,106415","0,077975",60,0,0,0,"5,262136","17,817259","24,891615",,,,,
1458,"0,013312","0,103761","0,10392","0,083099",62,0,0,0,"10,439634","16,140938","30,866623",,,,,
1459,"0,017356","0,09753","0,097428","0,086641",62,0,0,0,"4,629374","17,049313","27,956963",,,,,
1460,"0,016148","0,100911","0,098699","0,091632",61,0,0,0,"4,028797","19,967079","26,793957",,,,,
1461,"0,014669","0,079489","0,112909","0,069429",59,0,0,0,"4,428625","17,777681","23,479223",,,,,
1462,"0,019601","0,082599","0,102682","0,070555",61,0,0,0,"6,912708","16,2251","21,75951",,,,,
1463,"0,018888","0,130871","0,106361","0,080477",61,0,0,0,"19,227266","16,153097","43,864489",,,,,
1464,"0,016507","0,104874","0,102721","0,08302",59,0,0,0,"7,008553","16,10136","41,795731",,,,,
1465,"0,011892","0,101793","0,109999","0,053849",59,0,0,0,"7,927179","17,588854","33,61845",,,,,
1466,"0,012022","0,107937","0,095372","0,067977",59,0,0,0,"6,096601","17,207384","32,547951",,,,,
1467,"0,010466","0,112963","0,096507","0,062967",60,0,0,0,"12,443304","18,507957","44,121027",,,,,
1468,"0,024501","0,092459","0,094839","0,085229",59,0,0,0,"4,822969","16,429901","40,827274",,,,,
1469,"0,01835","0,104864","0,10317","0,074316",60,0,0,0,"6,614923","16,842604","34,190178",,,,,
1470,"0,012161","0,102175","0,096756","0,079571",61,0,0,0,"6,588697","15,662909","44,312477",,,,,
1471,"0,013985","0,110284","0,096895","0,081034",62,0,0,0,"17,727852","17,429352","36,286116",,,,,
1472,"0,010914","0,127621","0,096451","0,089375",60,0,0,0,"21,496058","19,246578","50,086737",,,,,
1473,"0,01064","0,087011","0,098011","0,076043",60,0,0,0,"6,385565","16,927004","28,57399",,,,,
1474,"0,011062","0,082215","0,09727","0,07417",59,0,0,0,"5,346537","14,696598","23,218393",,,,,
1475,"0,013164","0,094249","0,097575","0,067428",57,0,0,0,"13,030052","17,113209","30,662537",,,,,
1476,"0,010429","0,101978","0,095408","0,058336",57,0,0,0,"12,353659","19,899607","30,708075",,,,,
1477,"0,01162","0,092911","0,096168","0,070318",60,0,0,0,"4,336119","22,501469","25,783539",,,,,
1478,"0,013225","0,078188","0,094829","0,073856",62,0,0,0,"4,98724","16,728163","22,644281",,,,,
1479,"0,013738","0,082732","0,097262","0,07755",63,0,0,0,"5,073071","16,646147","25,316238",,,,,
1480,"0,01218","0,099877","0,100549","0,094481",61,0,0,0,"8,327961","15,594482","32,258987",,,,,
1481,"0,011263","0,113923","0,108789","0,084145",60,0,0,0,"4,990339","17,84277","34,045696",,,,,
1482,"0,018551","0,103982","0,116263","0,078288",60,0,0,0,"8,333921","16,284704","29,464483",,,,,
1483,"0,011511","0,100882","0,103208","0,080858",60,0,0,0,"5,865574","17,120361","35,538197",,,,,
1484,"0,01166","0,106164","0,099999","0,07061",60,0,0,0,"13,334036","17,366648","36,727905",,,,,
1485,"0,016462","0,096587","0,097718","0,078446",62,0,0,0,"5,105019","15,457869","42,246819",,,,,
1486,"0,014422","0,098292","0,101821","0,070732",60,0,0,0,"9,643793","17,07077","36,275625",,,,,
1487,"0,012561","0,089345","0,093171","0,070021",61,0,0,0,"9,252071","13,20219","32,887459",,,,,
1488,"0,010402","0,096034","0,104091","0,067053",60,0,0,0,"4,630804","16,569614","34,007072",,,,,
1489,"0,01359","0,098904","0,09539","0,08164",61,0,0,0,"6,571293","17,277718","38,117886",,,,,
1490,"0,016744","0,090532","0,099689","0,067959",61,0,0,0,"4,724979","14,510155","37,768364",,,,,
1491,"0,01626","0,109713","0,103579","0,062668",62,0,0,0,"4,78673","18,191576","43,351889",,,,,
1492,"0,014837","0,108151","0,098861","0,060748",64,0,0,0,"14,166594","20,548105","28,861284",,,,,
1493,"0,011322","0,101254","0,103062","0,058362",62,0,0,0,"8,342505","14,050722","34,870863",,,,,
1494,"0,013639","0,100032","0,094437","0,061422",63,0,0,0,"13,195038","17,940044","29,781342",,,,,
1495,"0,015383","0,103925","0,094413","0,063616",63,0,0,0,"10,299444","15,721321","29,375792",,,,,
1496,"0,011122","0,097004","0,094843","0,088651",61,0,0,0,"6,108522","16,67428","28,498173",,,,,
1497,"0,01088","0,104053","0,098359","0,084489",61,0,0,0,"7,528782","17,981529","31,048775",,,,,
1498,"0,010847","0,096035","0,09512","0,076283",61,0,0,0,"6,275892","17,083406","39,133549",,,,,
1499,"0,011546","0,102791","0,095699","0,079051",61,0,0,0,"5,477428","15,45167","32,683134",,,,,
1500,"0,014961","0,095681","0,100952","0,060656",61,0,0,0,"7,472992","18,629789","28,971434",,,,,
1501,"0,011922","0,097509","0,090475","0,060871",61,0,0,0,"7,537365","16,587019","33,63657",,,,,
1502,"0,01172","0,07634","0,095872","0,066485",60,0,0,0,"7,481337","15,752554","18,452406",,,,,
1503,"0,014304","0,083462","0,093","0,079247",62,0,0,0,"4,040718","19,638777","24,815083",,,,,
1504,"0,011053","0,097083","0,094361","0,0552",62,0,0,0,"12,65192","15,818834","23,224115",,,,,
1505,"0,010425","0,093306","0,082694","0,081651",60,0,0,0,"4,742146","18,807173","25,86627",,,,,
1506,"0,011211","0,082152","0,083028","0,054347",60,0,0,0,"4,404783","19,057274","24,229527",,,,,
1507,"0,012257","0,10039","0,079847","0,072108",61,0,0,0,"6,36673","14,01186","21,38567",,,,,
1508,"0,010812","0,100439","0,077983","0,063418",60,0,0,0,"13,351202","20,469666","30,347824",,,,,
1509,"0,012","0,110052","0,076478","0,048165",60,0,0,0,"10,926247","17,914534","37,18257",,,,,
1510,"0,010887","0,1006","0,076697","0,051887",61,0,0,0,"9,831667","15,423775","39,062977",,,,,
1511,"0,011489","0,096865","0,079457","0,061538",61,0,0,0,"7,229328","15,533209","31,838655",,,,,
1512,"0,014352","0,102022","0,0781","0,061",60,0,0,0,"6,784201","19,729137","32,545805",,,,,
1513,"0,010598","0,091466","0,07753","0,059945",63,0,0,0,"5,217075","16,779184","35,140514",,,,,
1514,"0,01928","0,097468","0,076043","0,075782",63,0,0,0,"5,162477","17,65871","34,185171",,,,,
1515,"0,014754","0,042099","0,041649","0,036488",0,0,0,0,"6,521225","17,029524","13,837099",,,,,
1516,"0,018732","0,045192","0,023741","0,011363",0,0,0,0,"6,232738","17,541409","14,375687",,,,,
1517,"0,018589","0,054382","0,018076","0,012631",0,0,0,0,"13,550043","17,178535","17,463923",,,,,
1518,"0,017519","0,044039","0,023031","0,02504",0,0,0,0,"4,467249","17,640591","16,430378",,,,,
1519,"0,012922","0,039517","0,020085","0,008673",0,0,0,0,"6,681204","17,450809","11,416435",,,,,
1520,"0,010821","0,041575","0,022618","0,033044",0,0,0,0,"6,268263","17,052412","13,530016",,,,,
1521,"0,010881","0,047494","0,015072","0,010386",0,0,0,0,"4,772425","20,816565","16,707897",,,,,
1522,"0,013325","0,045571","0,025964","0,026755",0,0,0,0,"5,163908","18,585205","13,984919",,,,,
1523,"0,011201","0,0393","0,012769","0,023202",0,0,0,0,"5,696535","16,978741","12,270212",,,,,
1524,"0,011077","0,039354","0,018619","0,012035",0,0,0,0,"3,968","16,860008","12,770176",,,,,
1525,"0,013386","0,041282","0,021711","0,023693",0,0,0,0,"4,382133","19,34123","11,941195",,,,,
1526,"0,01078","0,045549","0,010966","0,022797",0,0,0,0,"6,338596","16,302109","17,039537",,,,,
1527,"0,01348","0,041291","0,004636","0,013687",0,0,0,0,"7,45368","16,410112","14,233589",,,,,
1528,"0,01352","0,049654","0,004152","0,02451",0,0,0,0,"9,628296","15,540123","16,611814",,,,,
1529,"0,010621","0,039611","0,006807","0,025368",0,0,0,0,"7,74622","13,644218","12,739658",,,,,
1530,"0,011033","0,049562","0,006564","0,016411",0,0,0,0,"10,273457","17,899036","17,862082",,,,,
1531,"0,013357","0,044288","0,003654","0,022617",0,0,0,0,"6,926537","15,390873","14,519453",,,,,
1532,"0,010309","0,032972","0,005654","0,020731",0,0,0,0,"10,327101","16,345263","3,486395",,,,,
1533,"0,011411","0,030495","0,003924","0,014006",0,0,0,0,"6,446838","16,439915","3,90172",,,,,
1534,"0,017368","0,030169","0,005937","0,012157",0,0,0,0,"7,146835","16,119719","4,145384",,,,,
1535,"0,01723","0,032101","0,004209","0,014007",0,0,0,0,"8,425951","16,844988","3,93939",,,,,
1536,"0,010683","0,030376","0,00484","0,014436",0,0,0,0,"7,083654","16,661406","3,975868",,,,,
1537,"0,011315","0,031367","0,004013","0,017996",0,0,0,0,"7,620811","16,391516","4,810095",,,,,
1538,"0,01468","0,027765","0,007842","0,014123",0,0,0,0,"6,537437","15,257597","3,322363",,,,,
1539,"0,015252","0,030281","0,004298","0,014457",0,0,0,0,"7,652283","13,482332","4,956245",,,,,
1540,"0,010672","0,030235","0,004076","0,015691",0,0,0,0,"7,711649","13,914108","5,905867",,,,,
1541,"0,012108","0,030384","0,00382","0,015124",0,0,0,0,"7,572174","13,775826","6,307125",,,,,
1542,"0,011427","0,030747","0,004384","0,015466",0,0,0,0,"9,66239","13,855219","3,635883",,,,,
1543,"0,0118","0,027572","0,007326","0,017784",0,0,0,0,"5,895853","15,477419","3,508329",,,,,
1544,"0,012306","0,031802","0,007378","0,015374",0,0,0,0,"10,7162","13,664722","3,801584",,,,,
1545,"0,010097","0,029441","0,006324","0,013847",0,0,0,0,"6,572485","14,231443","3,548145",,,,,
1546,"0,010372","0,029566","0,009621","0,013352",0,0,0,0,"8,828878","13,955832","3,541231",,,,,
1547,"0,010302","0,031684","0,003806","0,014186",0,0,0,0,"7,734537","14,513016","3,4132",,,,,
1548,"0,010183","0,029406","0,003928","0,0144",0,0,0,0,"7,874727","15,470982","3,27158",,,,,
1549,"0,011352","0,029254","0,004186","0,015643",0,0,0,0,"7,81703","15,566111","3,435373",,,,,
1550,"0,010518","0,030944","0,003239","0,014632",0,0,0,0,"7,217646","17,699718","3,399849",,,,,
1551,"0,010156","0,030555","0,003933","0,012014",0,0,0,0,"7,690191","16,937017","3,241539",,,,,
1552,"0,010158","0,028572","0,003505","0,015887",0,0,0,0,"6,399393","16,29591","3,430128",,,,,
1553,"0,010044","0,028504","0,004203","0,014526",0,0,0,0,"6,938219","15,620947","3,447533",,,,,
1554,"0,010159","0,02963","0,003937","0,013432",0,0,0,0,"6,801844","16,844749","3,477573",,,,,
1555,"0,01015","0,029728","0,006757","0,016433",0,0,0,0,"6,887674","16,657829","3,530025",,,,,
1556,"0,012557","0,031878","0,008933","0,016396",0,0,0,0,"7,757664","16,805887","3,677368",,,,,
1557,"0,011224","0,028441","0,008046","0,014292",0,0,0,0,"6,491184","15,347242","3,858805",,,,,
1558,"0,010376","0,026023","0,004111","0,010146",0,0,0,0,"5,912066","13,502598","3,627777",,,,,
1559,"0,010275","0,026429","0,004902","0,008986",0,0,0,0,"6,573677","13,615608","3,525734",,,,,
1560,"0,010249","0,029408","0,004194","0,008797",0,0,0,0,"9,45425","13,785601","3,380775",,,,,
1561,"0,012319","0,0294","0,004324","0,009236",0,0,0,0,"7,037401","16,396761","3,434658",,,,,
1562,"0,010289","0,028809","0,003905","0,008454",0,0,0,0,"6,657362","15,743256","3,472328",,,,,
