Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess
572,"0,006614","0,023186","0,013176","0,012879",18,0,0,0,"2,627611","7,258654","8,204222"
573,"0,005421","0,023387","0,013128","0,011345",17,0,0,0,"5,35512","7,743835","5,019665"
574,"0,006792","0,021984","0,016627","0,013237",17,0,0,0,"4,769564","5,957842","6,232023"
575,"0,005328","0,024269","0,012756","0,012044",18,0,0,0,"2,545834","8,023024","9,807587"
576,"0,005807","0,022534","0,014604","0,012676",18,0,0,0,"4,791021","7,13706","5,542994"
577,"0,005939","0,022337","0,015668","0,012518",18,0,0,0,"2,869129","6,216049","8,911848"
578,"0,00536","0,0237","0,01224","0,013228",17,0,0,0,"5,495548","6,796122","6,278515"
579,"0,005416","0,021237","0,013289","0,012121",17,0,0,0,"2,938032","8,55732","5,08213"
580,"0,005973","0,022471","0,012129","0,011281",17,0,0,0,"3,158808","6,917715","6,946564"
581,"0,00779","0,019438","0,012385","0,012689",17,0,0,0,"3,334284","7,652044","4,885435"
582,"0,005282","0,019867","0,013824","0,012994",17,0,0,0,"2,103329","9,144545","4,644632"
583,"0,005361","0,023395","0,01642","0,011851",17,0,0,0,"4,397392","7,781744","4,920483"
584,"0,006434","0,024034","0,012247","0,011472",17,0,0,0,"3,752708","7,807016","8,618593"
585,"0,006048","0,021061","0,015228","0,012695",17,0,0,0,"2,401352","9,497881","4,965067"
586,"0,006289","0,02279","0,014343","0,011554",17,0,0,0,"2,240896","7,611752","8,95071"
587,"0,005906","0,021394","0,013609","0,01446",18,0,0,0,"2,74539","7,268906","7,325411"
588,"0,006933","0,02138","0,014431","0,011847",17,0,0,0,"3,941774","8,113623","5,4636"
589,"0,005783","0,023476","0,01838","0,015422",17,0,0,0,"2,628803","7,362366","8,865356"
590,"0,005442","0,025986","0,014028","0,012588",18,0,0,0,"2,40469","8,513689","10,688305"
591,"0,005591","0,025911","0,015047","0,013493",18,0,0,0,"3,623724","8,066416","7,41148"
592,"0,006859","0,023001","0,014865","0,012646",18,0,0,0,"2,725363","7,19738","8,460045"
593,"0,006089","0,023378","0,014505","0,013474",18,0,0,0,"2,650023","7,686377","7,465124"
594,"0,009261","0,022061","0,013646","0,012401",17,0,0,0,"2,524376","7,06172","8,551836"
595,"0,005603","0,021439","0,022037","0,013244",17,0,0,0,"4,321575","8,197784","4,743099"
596,"0,007108","0,028048","0,022913","0,0131",18,0,0,0,"2,82979","7,12204","13,46159"
597,"0,005771","0,02906","0,024799","0,013873",18,0,0,0,"2,360344","10,075331","10,966778"
598,"0,006387","0,032698","0,016678","0,013483",18,0,0,0,"2,222061","11,783838","12,242556"
599,"0,005847","0,024727","0,016749","0,012052",18,0,0,0,"4,736423","9,597063","6,33955"
600,"0,007312","0,025734","0,01641","0,010717",18,0,0,0,"2,664328","7,448196","10,345936"
601,"0,006505","0,024461","0,016029","0,016665",20,0,0,0,"4,607916","9,04417","5,953789"
602,"0,00565","0,024756","0,017726","0,015136",20,0,0,0,"2,50268","7,768869","9,851217"
603,"0,005685","0,025622","0,014235","0,012407",18,0,0,0,"4,925966","7,846355","8,678436"
604,"0,007622","0,022223","0,016323","0,030989",18,0,0,0,"3,143549","8,151531","5,948305"
605,"0,007139","0,029878","0,030938","0,021583",19,0,0,0,"2,767563","7,805347","14,643192"
606,"0,005708","0,037959","0,022366","0,012526",19,0,0,0,"2,905846","6,444931","13,704062"
607,"0,006803","0,041363","0,023908","0,0158",19,0,0,0,"8,865356","5,910158","6,1059"
608,"0,005566","0,035492","0,0287","0,016455",19,0,0,0,"20,613194","6,770372","4,04501"
609,"0,007762","0,033769","0,016797","0,012573",20,0,0,0,"3,547668","7,628679","13,911724"
610,"0,006037","0,026116","0,016661","0,013655",22,0,0,0,"5,743504","6,400824","8,745193"
611,"0,005759","0,024217","0,021231","0,014213",22,0,0,0,"2,461672","7,764578","9,767771"
612,"0,005616","0,026855","0,017979","0,013982",22,0,0,0,"2,326965","9,755611","10,670662"
613,"0,005408","0,025307","0,018297","0,013044",21,0,0,0,"2,35486","7,182598","10,590315"
614,"0,006861","0,024782","0,020039","0,01356",21,0,0,0,"2,831936","6,461859","11,131525"
615,"0,005718","0,027683","0,022751","0,013202",22,0,0,0,"2,455235","8,456469","11,528015"
616,"0,006239","0,029125","0,021826","0,015778",24,0,0,0,"2,934694","7,63154","13,417482"
617,"0,006887","0,032112","0,024597","0,019033",25,0,0,0,"3,729343","7,722855","15,466213"
618,"0,005348","0,029342","0,022784","0,013126",24,0,0,0,"2,518177","7,112741","11,061668"
619,"0,012626","0,029731","0,017996","0,014142",24,0,0,0,"4,50325","7,117271","12,81476"
620,"0,006118","0,025395","0,02181","0,016635",24,0,0,0,"2,535105","7,889032","9,734154"
621,"0,006014","0,027362","0,017531","0,013751",24,0,0,0,"4,476309","6,216764","12,272835"
622,"0,005834","0,025622","0,018717","0,015609",25,0,0,0,"2,816677","7,633209","10,890245"
623,"0,00595","0,024849","0,018596","0,013331",24,0,0,0,"3,592253","7,31945","9,84931"
624,"0,009953","0,025","0,018293","0,01324",24,0,0,0,"2,556562","6,948948","10,64086"
625,"0,007462","0,023892","0,020918","0,013979",24,0,0,0,"2,636909","6,797314","9,890556"
626,"0,005657","0,026877","0,029527","0,017167",25,0,0,0,"5,472422","7,91955","9,252071"
627,"0,008502","0,03469","0,023803","0,018889",26,0,0,0,"6,668806","9,24778","13,085604"
628,"0,005364","0,029041","0,022315","0,017237",26,0,0,0,"2,127886","6,347895","15,488625"
629,"0,00756","0,027913","0,024089","0,017922",26,0,0,0,"2,773523","7,350445","13,18717"
630,"0,005721","0,028402","0,026895","0,01486",27,0,0,0,"2,173901","8,021355","12,829542"
631,"0,005788","0,032679","0,019902","0,015056",27,0,0,0,"5,556583","9,105682","12,718916"
632,"0,006669","0,027402","0,021742","0,018077",26,0,0,0,"2,103567","9,294748","10,420084"
633,"0,007391","0,027608","0,021231","0,013846",27,0,0,0,"2,430916","5,970001","14,32085"
634,"0,005857","0,027457","0,033867","0,018363",27,0,0,0,"2,649307","6,075144","13,719082"
635,"0,005772","0,036731","0,025326","0,015784",28,0,0,0,"2,15745","6,259441","16,507387"
636,"0,005627","0,03243","0,022989","0,015692",28,0,0,0,"2,471209","7,102013","17,577171"
637,"0,008369","0,030584","0,023492","0,014566",28,0,0,0,"2,079487","6,880283","11,112928"
638,"0,005317","0,029452","0,020379","0,017602",29,0,0,0,"2,354622","6,537437","14,358521"
639,"0,006152","0,026075","0,02014","0,015234",28,0,0,0,"2,341032","5,833626","12,756348"
640,"0,005347","0,026705","0,018394","0,016673",27,0,0,0,"2,403259","7,148981","11,409998"
641,"0,005791","0,027377","0,019456","0,017133",26,0,0,0,"4,700899","8,732796","8,177042"
642,"0,006211","0,029237","0,023755","0,020368",26,0,0,0,"8,014202","8,216858","7,511377"
643,"0,006044","0,029109","0,024537","0,017675",27,0,0,0,"2,839088","7,686138","12,863874"
644,"0,005812","0,030874","0,021327","0,01512",26,0,0,0,"2,32935","8,36277","15,002012"
645,"0,006359","0,028072","0,021166","0,016093",26,0,0,0,"2,607584","6,836891","13,014793"
646,"0,005679","0,028771","0,020992","0,018912",27,0,0,0,"3,249168","6,090641","13,571739"
647,"0,005474","0,026736","0,020777","0,014525",27,0,0,0,"2,128601","6,557703","12,901068"
648,"0,005344","0,027625","0,020555","0,015072",28,0,0,0,"2,471924","6,248713","13,300419"
649,"0,010219","0,026971","0,022616","0,017315",28,0,0,0,"3,036499","6,846905","12,026072"
650,"0,006003","0,028191","0,023623","0,017177",28,0,0,0,"3,05295","7,412195","11,355162"
651,"0,007749","0,02915","0,020699","0,015849",29,0,0,0,"2,267361","6,659269","13,601542"
652,"0,006592","0,027687","0,022424","0,014474",29,0,0,0,"2,351999","5,844355","13,415098"
653,"0,007224","0,029009","0,021607","0,018905",30,0,0,0,"2,310991","6,812096","14,147758"
654,"0,005404","0,027028","0,023969","0,015171",30,0,0,0,"2,340078","8,03113","10,688543"
655,"0,005577","0,029775","0,022619","0,019827",30,0,0,0,"2,888441","7,156372","13,623714"
656,"0,006387","0,02852","0,022105","0,019871",30,0,0,0,"2,938747","7,797241","12,403488"
657,"0,005484","0,026524","0,02302","0,015843",30,0,0,0,"2,543688","6,339312","12,846231"
658,"0,005947","0,02878","0,01815","0,02154",30,0,0,0,"2,316952","6,435156","14,374971"
659,"0,005828","0,027325","0,020854","0,020065",30,0,0,0,"3,876448","6,505489","10,972261"
660,"0,006597","0,029821","0,025256","0,020474",37,0,0,0,"2,992153","6,011724","13,276815"
661,"0,007693","0,032317","0,027573","0,020356",36,0,0,0,"2,242565","7,785559","14,19282"
662,"0,006115","0,033297","0,02887","0,020485",36,0,0,0,"3,036976","7,25317","16,567469"
663,"0,006494","0,033037","0,02719","0,019864",36,0,0,0,"2,690315","6,450653","10,993004"
664,"0,005583","0,033326","0,024552","0,018481",36,0,0,0,"2,406359","6,766558","13,863802"
665,"0,005647","0,030181","0,024672","0,018537",36,0,0,0,"2,756119","6,469965","11,134624"
666,"0,00542","0,031484","0,025268","0,019726",36,0,0,0,"3,22175","6,36816","14,378786"
667,"0,005372","0,032362","0,032556","0,026506",35,0,0,0,"2,377987","6,466389","16,046524"
668,"0,006064","0,036976","0,031632","0,021406",35,0,0,0,"3,416061","7,884264","14,002562"
669,"0,005399","0,038793","0,02307","0,015097",35,0,0,0,"7,600546","7,456303","16,21747"
670,"0,005535","0,032203","0,026335","0,016702",35,0,0,0,"6,518841","6,071806","12,733936"
671,"0,006562","0,032447","0,032432","0,023662",34,0,0,0,"2,44689","8,098364","9,738445"
672,"0,005804","0,036056","0,028497","0,019598",34,0,0,0,"2,489567","7,64513","11,368275"
673,"0,005759","0,034982","0,026842","0,019243",34,0,0,0,"3,186226","7,393599","16,984463"
674,"0,00648","0,033491","0,028492","0,018923",34,0,0,0,"2,923965","6,867647","16,690016"
675,"0,006193","0,034159","0,029319","0,019734",35,0,0,0,"3,513813","6,231546","12,691021"
676,"0,00617","0,03551","0,02922","0,02029",36,0,0,0,"3,165483","6,160259","18,954754"
677,"0,005918","0,035767","0,027865","0,022671",36,0,0,0,"2,326727","6,145954","13,877869"
678,"0,005725","0,033384","0,032604","0,028963",34,0,0,0,"2,860308","7,906675","14,929056"
679,"0,00555","0,036715","0,035139","0,031942",36,0,0,0,"4,552364","7,280588","11,835575"
680,"0,007524","0,037738","0,040042","0,022329",36,0,0,0,"2,392292","7,745266","11,120081"
681,"0,006054","0,039169","0,037053","0,028838",37,0,0,0,"5,499363","5,780697","12,136936"
682,"0,006847","0,037112","0,03129","0,024293",37,0,0,0,"3,530979","6,798744","10,391235"
683,"0,005378","0,038772","0,030838","0,020446",35,0,0,0,"6,901503","8,125544","15,528202"
684,"0,006888","0,038501","0,029285","0,018109",36,0,0,0,"6,492376","7,395744","16,304493"
685,"0,005767","0,034623","0,02911","0,020819",36,0,0,0,"2,485752","6,199598","15,340328"
686,"0,005462","0,034932","0,028926","0,019572",36,0,0,0,"2,654552","6,112814","14,61339"
687,"0,005666","0,035094","0,029085","0,028944",38,0,0,0,"4,505396","6,37269","16,992331"
688,"0,005745","0,034001","0,033471","0,020777",38,0,0,0,"2,573967","6,296635","14,256716"
689,"0,005989","0,037549","0,02599","0,018201",37,0,0,0,"4,641533","7,85017","10,065317"
690,"0,005724","0,031416","0,026579","0,020243",37,0,0,0,"2,389431","5,723715","11,367798"
691,"0,00823","0,033042","0,025248","0,022079",37,0,0,0,"2,267599","8,660555","11,078358"
692,"0,007271","0,030421","0,026952","0,020653",36,0,0,0,"2,568245","7,422209","10,718822"
693,"0,007796","0,031722","0,028102","0,018826",37,0,0,0,"2,414942","6,06513","11,688471"
694,"0,006945","0,032587","0,02465","0,018049",37,0,0,0,"2,102852","5,907536","12,673855"
695,"0,005462","0,032536","0,022914","0,01639",37,0,0,0,"2,362728","6,005764","14,592171"
696,"0,006661","0,02981","0,023295","0,019045",36,0,0,0,"2,391338","5,768299","13,296843"
697,"0,006959","0,029684","0,026097","0,019609",36,0,0,0,"2,938986","5,984545","13,288736"
698,"0,005484","0,031974","0,024658","0,014976",36,0,0,0,"2,110004","6,65307","15,076637"
699,"0,008072","0,031142","0,021655","0,016582",36,0,0,0,"2,97904","6,195068","13,88979"
700,"0,008324","0,030831","0,015623","0,013962",36,0,0,0,"2,031803","7,430077","13,729811"
