Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total (ms),Tiempo por Objeto Tracking (ms),Preprocess,Inference,Postprocess,Frames Per Second
529,"0,006363","0,029090","0,008492","0,011799",6,"55,743709","1,415256","2,505541","11,562347","7,048607",
529,"0,006363","0,029090","0,008492","0,011799",6,"55,743709","1,415256","2,505541","11,562347","7,048607",
530,"0,007406","0,026361","0,014693","0,013171",7,"61,631272","2,099057","2,967834","5,840540","7,899046",
530,"0,007406","0,026361","0,014693","0,013171",7,"61,631272","2,099057","2,967834","5,840540","7,899046",
531,"0,006269","0,025968","0,008132","0,012295",7,"52,664171","1,161754","2,189398","7,933855","7,263422",
531,"0,006269","0,025968","0,008132","0,012295",7,"52,664171","1,161754","2,189398","7,933855","7,263422",
532,"0,006494","0,027293","0,009507","0,009649",7,"52,942084","1,358137","2,135992","7,188797","3,616571",
532,"0,006494","0,027293","0,009507","0,009649",7,"52,942084","1,358137","2,135992","7,188797","3,616571",
533,"0,006129","0,020032","0,010817","0,011211",9,"48,189309","1,201892","7,584095","6,685734","3,811121",
533,"0,006129","0,020032","0,010817","0,011211",9,"48,189309","1,201892","7,584095","6,685734","3,811121",
534,"0,005305","0,024811","0,013028","0,011043",9,"54,186992","1,447588","2,856493","5,743980","4,955769",
534,"0,005305","0,024811","0,013028","0,011043",9,"54,186992","1,447588","2,856493","5,743980","4,955769",
535,"0,005310","0,021356","0,009219","0,011060",8,"46,945647","1,152367","1,998186","5,889654","8,008957",
535,"0,005310","0,021356","0,009219","0,011060",8,"46,945647","1,152367","1,998186","5,889654","8,008957",
536,"0,005397","0,024417","0,011367","0,014507",9,"55,688504","1,262999","2,333879","8,871555","3,934860",
536,"0,005397","0,024417","0,011367","0,014507",9,"55,688504","1,262999","2,333879","8,871555","3,934860",
537,"0,006671","0,030261","0,010470","0,012352",11,"59,754303","0,951829","2,068996","11,222601","3,806353",
537,"0,006671","0,030261","0,010470","0,012352",11,"59,754303","0,951829","2,068996","11,222601","3,806353",
538,"0,008004","0,021673","0,015733","0,015422",11,"60,832064","1,430268","2,154827","7,514954","5,148888",
538,"0,008004","0,021673","0,015733","0,015422",11,"60,832064","1,430268","2,154827","7,514954","5,148888",
539,"0,005673","0,026548","0,012123","0,014596",12,"58,939957","1,010266","2,511978","5,820513","5,545139",
539,"0,005673","0,026548","0,012123","0,014596",12,"58,939957","1,010266","2,511978","5,820513","5,545139",
540,"0,006592","0,024938","0,014520","0,010711",14,"56,761139","1,037176","2,255917","6,135702","3,949165",
540,"0,006592","0,024938","0,014520","0,010711",14,"56,761139","1,037176","2,255917","6,135702","3,949165",
541,"0,011257","0,025490","0,020946","0,011484",13,"69,176261","1,611210","2,163410","6,897449","8,234024",
541,"0,011257","0,025490","0,020946","0,011484",13,"69,176261","1,611210","2,163410","6,897449","8,234024",
542,"0,006698","0,027533","0,014074","0,015805",13,"64,110048","1,082654","3,889322","9,998322","6,921768",
542,"0,006698","0,027533","0,014074","0,015805",13,"64,110048","1,082654","3,889322","9,998322","6,921768",
543,"0,005444","0,036233","0,017089","0,017030",13,"75,796110","1,314559","3,103018","13,112783","6,852150",
543,"0,005444","0,036233","0,017089","0,017030",13,"75,796110","1,314559","3,103018","13,112783","6,852150",
544,"0,005297","0,033791","0,011536","0,015841",14,"66,465552","0,823995","2,256155","10,988951","16,465187",
544,"0,005297","0,033791","0,011536","0,015841",14,"66,465552","0,823995","2,256155","10,988951","16,465187",
545,"0,005290","0,024780","0,016746","0,014525",15,"61,340776","1,116417","3,434658","10,468483","9,116173",
545,"0,005290","0,024780","0,016746","0,014525",15,"61,340776","1,116417","3,434658","10,468483","9,116173",
546,"0,005998","0,033607","0,011557","0,012548",16,"63,709307","0,722316","3,434658","10,468483","9,116173",
546,"0,005998","0,033607","0,011557","0,012548",16,"63,709307","0,722316","3,434658","10,468483","9,116173",
547,"0,005433","0,047548","0,015404","0,012083",17,"80,468331","0,906132","2,541065","7,317781","14,274120",
547,"0,005433","0,047548","0,015404","0,012083",17,"80,468331","0,906132","2,541065","7,317781","14,274120",
548,"0,005532","0,039283","0,011343","0,014633",17,"70,790031","0,667212","2,500534","6,707668","4,683733",
548,"0,005532","0,039283","0,011343","0,014633",17,"70,790031","0,667212","2,500534","6,707668","4,683733",
549,"0,005617","0,060498","0,013216","0,014658",18,"93,989438","0,734247","6,353140","7,312298","4,114151",
549,"0,005617","0,060498","0,013216","0,014658",18,"93,989438","0,734247","6,353140","7,312298","4,114151",
550,"0,006575","0,039561","0,012279","0,013406",17,"71,821676","0,722276","6,881237","6,762743","4,708767",
550,"0,006575","0,039561","0,012279","0,013406",17,"71,821676","0,722276","6,881237","6,762743","4,708767",
551,"0,011317","0,033200","0,013608","0,013264",17,"71,388934","0,800442","5,483389","6,839514","5,604029",
551,"0,011317","0,033200","0,013608","0,013264",17,"71,388934","0,800442","5,483389","6,839514","5,604029",
552,"0,005908","0,025882","0,012362","0,011777",16,"55,928680","0,772631","2,008438","6,397724","7,611990",
552,"0,005908","0,025882","0,012362","0,011777",16,"55,928680","0,772631","2,008438","6,397724","7,611990",
553,"0,006295","0,026824","0,011498","0,017351",16,"61,966721","0,718596","1,940489","8,292437","4,861355",
553,"0,006295","0,026824","0,011498","0,017351",16,"61,966721","0,718596","1,940489","8,292437","4,861355",
554,"0,005789","0,024338","0,012538","0,013292",16,"55,956970","0,783638","3,450155","5,818129","6,036758",
554,"0,005789","0,024338","0,012538","0,013292",16,"55,956970","0,783638","3,450155","5,818129","6,036758",
555,"0,007531","0,033865","0,013212","0,013304",19,"67,910704","0,695346","2,123356","6,189108","4,437208",
555,"0,007531","0,033865","0,013212","0,013304",19,"67,910704","0,695346","2,123356","6,189108","4,437208",
556,"0,016101","0,025119","0,010759","0,016027",17,"68,007512","0,632911","4,739523","6,612301","3,842354",
556,"0,016101","0,025119","0,010759","0,016027",17,"68,007512","0,632911","4,739523","6,612301","3,842354",
557,"0,005377","0,022098","0,011535","0,018625",18,"57,635422","0,640844","2,151251","6,476879","5,159855",
557,"0,005377","0,022098","0,011535","0,018625",18,"57,635422","0,640844","2,151251","6,476879","5,159855",
558,"0,008015","0,025625","0,011869","0,014748",17,"60,256968","0,698159","8,534431","6,545067","3,974438",
558,"0,008015","0,025625","0,011869","0,014748",17,"60,256968","0,698159","8,534431","6,545067","3,974438",
559,"0,006968","0,025007","0,011261","0,013144",17,"56,379759","0,662402","4,951239","7,006645","6,660223",
559,"0,006968","0,025007","0,011261","0,013144",17,"56,379759","0,662402","4,951239","7,006645","6,660223",
560,"0,005821","0,025485","0,018557","0,013488",15,"63,350875","1,237119","2,093315","7,061005","8,788586",
560,"0,005821","0,025485","0,018557","0,013488",15,"63,350875","1,237119","2,093315","7,061005","8,788586",
561,"0,005528","0,023460","0,021367","0,018827",17,"69,182945","1,256876","2,070904","8,045912","8,129358",
561,"0,005528","0,023460","0,021367","0,018827",17,"69,182945","1,256876","2,070904","8,045912","8,129358",
562,"0,006667","0,025728","0,009134","0,014761",17,"56,289831","0,537288","2,849102","5,841970","6,399393",
562,"0,006667","0,025728","0,009134","0,014761",17,"56,289831","0,537288","2,849102","5,841970","6,399393",
563,"0,005375","0,030418","0,011129","0,013368",17,"60,290953","0,654654","2,177477","6,352663","5,714655",
563,"0,005375","0,030418","0,011129","0,013368",17,"60,290953","0,654654","2,177477","6,352663","5,714655",
564,"0,010073","0,024134","0,010084","0,012748",17,"57,039975","0,593176","2,177477","6,352663","5,714655",
564,"0,010073","0,024134","0,010084","0,012748",17,"57,039975","0,593176","2,177477","6,352663","5,714655",
565,"0,005561","0,023368","0,009127","0,011934",16,"49,990263","0,570429","3,765345","5,923748","4,922867",
565,"0,005561","0,023368","0,009127","0,011934",16,"49,990263","0,570429","3,765345","5,923748","4,922867",
566,"0,005333","0,028078","0,013233","0,013107",18,"59,749945","0,735144","5,351067","12,221098","4,979134",
566,"0,005333","0,028078","0,013233","0,013107",18,"59,749945","0,735144","5,351067","12,221098","4,979134",
567,"0,008965","0,027013","0,013314","0,013700",17,"62,991480","0,783153","2,640724","5,868196","5,648375",
567,"0,008965","0,027013","0,013314","0,013700",17,"62,991480","0,783153","2,640724","5,868196","5,648375",
568,"0,006091","0,023799","0,010059","0,012942",18,"52,890552","0,558814","4,837990","7,082462","7,427931",
568,"0,006091","0,023799","0,010059","0,012942",18,"52,890552","0,558814","4,837990","7,082462","7,427931",
569,"0,007290","0,038383","0,010149","0,015325",19,"71,146092","0,534175","7,013083","9,157658","6,093979",
569,"0,007290","0,038383","0,010149","0,015325",19,"71,146092","0,534175","7,013083","9,157658","6,093979",
570,"0,005395","0,021090","0,010779","0,014774",18,"52,037357","0,598823","7,998228","7,760048","8,676767",
570,"0,005395","0,021090","0,010779","0,014774",18,"52,037357","0,598823","7,998228","7,760048","8,676767",
571,"0,006264","0,032260","0,012102","0,015675",15,"66,300957","0,806768","7,998228","7,760048","8,676767",
571,"0,006264","0,032260","0,012102","0,015675",15,"66,300957","0,806768","7,998228","7,760048","8,676767",
572,"0,007174","0,022054","0,011070","0,013617",17,"53,914736","0,651192","9,636641","8,973837","6,053448",
572,"0,007174","0,022054","0,011070","0,013617",17,"53,914736","0,651192","9,636641","8,973837","6,053448",
573,"0,005287","0,037022","0,010854","0,013218",17,"66,381058","0,638487","2,291203","5,826473","10,542393",
573,"0,005287","0,037022","0,010854","0,013218",17,"66,381058","0,638487","2,291203","5,826473","10,542393",
574,"0,005316","0,031824","0,010427","0,026304",17,"73,871130","0,613363","2,981901","7,877350","7,536650",
574,"0,005316","0,031824","0,010427","0,026304",17,"73,871130","0,613363","2,981901","7,877350","7,536650",
575,"0,005335","0,033876","0,010559","0,014088",17,"63,857762","0,621121","3,872156","6,148577","4,031897",
575,"0,005335","0,033876","0,010559","0,014088",17,"63,857762","0,621121","3,872156","6,148577","4,031897",
576,"0,005376","0,038680","0,011296","0,010268",16,"65,620830","0,706021","1,888752","5,868673","5,448580",
576,"0,005376","0,038680","0,011296","0,010268",16,"65,620830","0,706021","1,888752","5,868673","5,448580",
577,"0,006864","0,027754","0,012171","0,019009",16,"65,797615","0,760695","3,684759","8,861065","3,972292",
577,"0,006864","0,027754","0,012171","0,019009",16,"65,797615","0,760695","3,684759","8,861065","3,972292",
578,"0,005286","0,028136","0,010601","0,020880",16,"64,902877","0,662535","3,684759","8,861065","3,972292",
578,"0,005286","0,028136","0,010601","0,020880",16,"64,902877","0,662535","3,684759","8,861065","3,972292",
579,"0,006533","0,030304","0,009355","0,013989",16,"60,180828","0,584678","2,274990","9,267092","12,583256",
579,"0,006533","0,030304","0,009355","0,013989",16,"60,180828","0,584678","2,274990","9,267092","12,583256",
580,"0,005508","0,022921","0,011312","0,017124",16,"56,864534","0,706979","3,109455","5,826950","5,328894",
580,"0,005508","0,022921","0,011312","0,017124",16,"56,864534","0,706979","3,109455","5,826950","5,328894",
581,"0,006548","0,025918","0,012861","0,020190",16,"65,516852","0,803835","2,183676","17,372847","6,752253",
581,"0,006548","0,025918","0,012861","0,020190",16,"65,516852","0,803835","2,183676","17,372847","6,752253",
582,"0,005336","0,022382","0,011962","0,022297",16,"61,976413","0,747610","2,130032","5,975008","6,314039",
582,"0,005336","0,022382","0,011962","0,022297",16,"61,976413","0,747610","2,130032","5,975008","6,314039",
583,"0,023567","0,030033","0,016758","0,022087",16,"92,444746","1,047361","2,761841","9,054661","5,636692",
583,"0,023567","0,030033","0,016758","0,022087",16,"92,444746","1,047361","2,761841","9,054661","5,636692",
584,"0,006352","0,026905","0,021405","0,015217",17,"69,877783","1,259101","2,187729","6,216526","9,380579",
584,"0,006352","0,026905","0,021405","0,015217",17,"69,877783","1,259101","2,187729","6,216526","9,380579",
585,"0,007562","0,035938","0,013172","0,015101",19,"71,773023","0,693257","2,242565","12,221336","4,051447",
585,"0,007562","0,035938","0,013172","0,015101",19,"71,773023","0,693257","2,242565","12,221336","4,051447",
586,"0,006557","0,023884","0,010759","0,015664",15,"56,863926","0,717263","3,781796","16,660452","8,939743",
586,"0,006557","0,023884","0,010759","0,015664",15,"56,863926","0,717263","3,781796","16,660452","8,939743",
587,"0,005371","0,026165","0,011815","0,015101",18,"58,452228","0,656405","2,766848","9,963751","5,635738",
587,"0,005371","0,026165","0,011815","0,015101",18,"58,452228","0,656405","2,766848","9,963751","5,635738",
588,"0,005324","0,026682","0,009532","0,011482",18,"53,020032","0,529565","2,347469","5,891800","7,922888",
588,"0,005324","0,026682","0,009532","0,011482",18,"53,020032","0,529565","2,347469","5,891800","7,922888",
589,"0,006802","0,029782","0,011280","0,012211",18,"60,074962","0,626664","2,126694","7,134438","6,804705",
589,"0,006802","0,029782","0,011280","0,012211",18,"60,074962","0,626664","2,126694","7,134438","6,804705",
590,"0,012369","0,040256","0,010252","0,015226",18,"78,102801","0,569556","2,372742","5,865335","8,864880",
590,"0,012369","0,040256","0,010252","0,015226",18,"78,102801","0,569556","2,372742","5,865335","8,864880",
591,"0,011163","0,039406","0,011714","0,015615",19,"77,897601","0,616541","2,611637","8,852243","4,809856",
591,"0,011163","0,039406","0,011714","0,015615",19,"77,897601","0,616541","2,611637","8,852243","4,809856",
592,"0,006866","0,026464","0,011117","0,024832",18,"69,278819","0,617593","10,066986","7,060051","3,709316",
592,"0,006866","0,026464","0,011117","0,024832",18,"69,278819","0,617593","10,066986","7,060051","3,709316",
593,"0,007044","0,029289","0,009787","0,021843",17,"67,962989","0,575731","2,076626","16,735792","6,019115",
593,"0,007044","0,029289","0,009787","0,021843",17,"67,962989","0,575731","2,076626","16,735792","6,019115",
594,"0,008864","0,024529","0,013386","0,014817",16,"61,596119","0,836646","2,948284","8,299112","13,032913",
594,"0,008864","0,024529","0,013386","0,014817",16,"61,596119","0,836646","2,948284","8,299112","13,032913",
595,"0,006784","0,028486","0,015662","0,012181",17,"63,112861","0,921271","1,933575","6,168365","9,635687",
595,"0,006784","0,028486","0,015662","0,012181",17,"63,112861","0,921271","1,933575","6,168365","9,635687",
596,"0,005984","0,027231","0,011747","0,021203",16,"66,164491","0,734185","1,954556","12,391806","6,887436",
596,"0,005984","0,027231","0,011747","0,021203",16,"66,164491","0,734185","1,954556","12,391806","6,887436",
597,"0,005475","0,035497","0,010246","0,013230",15,"64,447796","0,683060","3,009796","6,566763","7,832766",
597,"0,005475","0,035497","0,010246","0,013230",15,"64,447796","0,683060","3,009796","6,566763","7,832766",
598,"0,005383","0,033032","0,012793","0,016467",15,"67,675634","0,852850","2,266884","8,153677","4,199028",
598,"0,005383","0,033032","0,012793","0,016467",15,"67,675634","0,852850","2,266884","8,153677","4,199028",
599,"0,005491","0,026445","0,011091","0,017154",16,"60,181049","0,693217","3,319979","9,725809","5,589724",
599,"0,005491","0,026445","0,011091","0,017154",16,"60,181049","0,693217","3,319979","9,725809","5,589724",
600,"0,006416","0,028614","0,012158","0,010326",17,"57,514731","0,715190","2,441883","8,618832","11,112452",
600,"0,006416","0,028614","0,012158","0,010326",17,"57,514731","0,715190","2,441883","8,618832","11,112452",
601,"0,005431","0,028747","0,009705","0,015738",17,"59,620294","0,570853","8,752108","7,252932","9,034157",
601,"0,005431","0,028747","0,009705","0,015738",17,"59,620294","0,570853","8,752108","7,252932","9,034157",
602,"0,005530","0,032610","0,010105","0,014931",17,"63,177407","0,594421","8,752108","7,252932","9,034157",
602,"0,005530","0,032610","0,010105","0,014931",17,"63,177407","0,594421","8,752108","7,252932","9,034157",
603,"0,005336","0,033957","0,008804","0,011783",16,"59,880924","0,550247","3,231049","8,301020","6,772280",
603,"0,005336","0,033957","0,008804","0,011783",16,"59,880924","0,550247","3,231049","8,301020","6,772280",
604,"0,009772","0,038906","0,010282","0,013252",16,"72,212160","0,642645","2,357244","7,318735","3,680944",
604,"0,009772","0,038906","0,010282","0,013252",16,"72,212160","0,642645","2,357244","7,318735","3,680944",
605,"0,010910","0,037062","0,009194","0,016351",15,"73,516628","0,612901","2,397060","9,014845","9,643316",
605,"0,010910","0,037062","0,009194","0,016351",15,"73,516628","0,612901","2,397060","9,014845","9,643316",
606,"0,006695","0,032630","0,014056","0,011335",16,"64,716713","0,878514","2,921104","9,714127","8,137703",
606,"0,006695","0,032630","0,014056","0,011335",16,"64,716713","0,878514","2,921104","9,714127","8,137703",
607,"0,007458","0,030564","0,011360","0,015674",17,"65,055847","0,668253","2,306461","8,939266","8,623838",
607,"0,007458","0,030564","0,011360","0,015674",17,"65,055847","0,668253","2,306461","8,939266","8,623838",
608,"0,009229","0,028498","0,010607","0,011177",16,"59,511964","0,662953","2,058744","5,926609","4,906893",
608,"0,009229","0,028498","0,010607","0,011177",16,"59,511964","0,662953","2,058744","5,926609","4,906893",
609,"0,005639","0,031244","0,010444","0,023191",15,"70,517387","0,696269","4,288435","5,799532","5,303383",
609,"0,005639","0,031244","0,010444","0,023191",15,"70,517387","0,696269","4,288435","5,799532","5,303383",
610,"0,005372","0,028818","0,009403","0,012936",16,"56,528434","0,587712","6,030798","6,466150","6,711960",
610,"0,005372","0,028818","0,009403","0,012936",16,"56,528434","0,587712","6,030798","6,466150","6,711960",
611,"0,005811","0,019581","0,008373","0,018310",15,"52,075272","0,558170","5,219221","5,793571","4,131317",
611,"0,005811","0,019581","0,008373","0,018310",15,"52,075272","0,558170","5,219221","5,793571","4,131317",
612,"0,008969","0,023477","0,009776","0,011069",16,"53,290644","0,610974","3,974199","6,172419","3,875256",
612,"0,008969","0,023477","0,009776","0,011069",16,"53,290644","0,610974","3,974199","6,172419","3,875256",
613,"0,005613","0,027158","0,009237","0,013059",15,"55,066607","0,615822","10,985851","6,290913","4,841805",
613,"0,005613","0,027158","0,009237","0,013059",15,"55,066607","0,615822","10,985851","6,290913","4,841805",
614,"0,007871","0,025212","0,008197","0,013924",16,"55,204828","0,512341","10,985851","6,290913","4,841805",
614,"0,007871","0,025212","0,008197","0,013924",16,"55,204828","0,512341","10,985851","6,290913","4,841805",
615,"0,005645","0,021036","0,008307","0,017335",16,"52,322206","0,519164","2,327681","7,024050","8,714437",
615,"0,005645","0,021036","0,008307","0,017335",16,"52,322206","0,519164","2,327681","7,024050","8,714437",
616,"0,005625","0,031011","0,009158","0,015101",16,"60,896084","0,572395","1,935482","10,009527","5,427837",
616,"0,005625","0,031011","0,009158","0,015101",16,"60,896084","0,572395","1,935482","10,009527","5,427837",
617,"0,007869","0,029752","0,008538","0,012271",16,"58,430267","0,533643","5,980015","6,056786","3,835678",
617,"0,007869","0,029752","0,008538","0,012271",16,"58,430267","0,533643","5,980015","6,056786","3,835678",
618,"0,005323","0,029251","0,010536","0,011887",16,"56,996508","0,658504","3,162384","10,456562","5,003452",
618,"0,005323","0,029251","0,010536","0,011887",16,"56,996508","0,658504","3,162384","10,456562","5,003452",
619,"0,005304","0,025129","0,010256","0,012316",16,"53,004090","0,640971","4,003048","6,097078","6,082058",
619,"0,005304","0,025129","0,010256","0,012316",16,"53,004090","0,640971","4,003048","6,097078","6,082058",
620,"0,005375","0,033712","0,008267","0,012333",15,"59,686346","0,551117","2,117634","6,484509","11,116266",
620,"0,005375","0,033712","0,008267","0,012333",15,"59,686346","0,551117","2,117634","6,484509","11,116266",
621,"0,005724","0,025185","0,008489","0,011983",15,"51,379978","0,565921","2,444029","8,167267","5,456209",
621,"0,005724","0,025185","0,008489","0,011983",15,"51,379978","0,565921","2,444029","8,167267","5,456209",
622,"0,005512","0,034298","0,014335","0,011037",16,"65,181841","0,895933","2,140522","6,169796","5,960464",
622,"0,005512","0,034298","0,014335","0,011037",16,"65,181841","0,895933","2,140522","6,169796","5,960464",
623,"0,005423","0,023924","0,008904","0,015094",16,"53,345496","0,556507","2,025127","10,289669","8,082867",
623,"0,005423","0,023924","0,008904","0,015094",16,"53,345496","0,556507","2,025127","10,289669","8,082867",
624,"0,005411","0,020490","0,011808","0,009158",16,"46,867163","0,738009","2,153873","9,082794","4,601240",
624,"0,005411","0,020490","0,011808","0,009158",16,"46,867163","0,738009","2,153873","9,082794","4,601240",
625,"0,005438","0,029587","0,008691","0,014633",17,"58,348853","0,511242","2,136230","6,079435","8,121014",
625,"0,005438","0,029587","0,008691","0,014633",17,"58,348853","0,511242","2,136230","6,079435","8,121014",
626,"0,007267","0,022269","0,008511","0,013458",17,"51,504565","0,500650","2,041101","7,334232","7,644892",
626,"0,007267","0,022269","0,008511","0,013458",17,"51,504565","0,500650","2,041101","7,334232","7,644892",
627,"0,005503","0,028017","0,009179","0,013210",17,"55,909660","0,539950","2,171993","5,806923","8,213520",
627,"0,005503","0,028017","0,009179","0,013210",17,"55,909660","0,539950","2,171993","5,806923","8,213520",
628,"0,005552","0,024178","0,008379","0,016825",17,"54,934563","0,492874","2,083302","5,868673","5,403519",
628,"0,005552","0,024178","0,008379","0,016825",17,"54,934563","0,492874","2,083302","5,868673","5,403519",
629,"0,005331","0,030300","0,009209","0,013736",15,"58,577286","0,613962","2,083302","5,868673","5,403519",
629,"0,005331","0,030300","0,009209","0,013736",15,"58,577286","0,613962","2,083302","5,868673","5,403519",
630,"0,005598","0,025446","0,011511","0,011911",17,"54,466169","0,677140","2,823353","5,963802","4,000425",
630,"0,005598","0,025446","0,011511","0,011911",17,"54,466169","0,677140","2,823353","5,963802","4,000425",
631,"0,006202","0,028538","0,008951","0,011547",18,"55,237917","0,497288","2,204180","6,130457","3,877640",
631,"0,006202","0,028538","0,008951","0,011547",18,"55,237917","0,497288","2,204180","6,130457","3,877640",
632,"0,011279","0,026873","0,010749","0,013050",17,"61,951601","0,632286","2,958059","6,147146","8,793592",
632,"0,011279","0,026873","0,010749","0,013050",17,"61,951601","0,632286","2,958059","6,147146","8,793592",
633,"0,005315","0,030260","0,009526","0,011187",17,"56,287416","0,560349","2,614737","7,613182","10,140657",
633,"0,005315","0,030260","0,009526","0,011187",17,"56,287416","0,560349","2,614737","7,613182","10,140657",
634,"0,007771","0,028157","0,012587","0,012231",19,"60,746019","0,662455","1,979828","7,854223","7,165909",
634,"0,007771","0,028157","0,012587","0,012231",19,"60,746019","0,662455","1,979828","7,854223","7,165909",
635,"0,005374","0,026928","0,011161","0,018330",19,"61,791520","0,587400","2,408266","10,581255","5,496740",
635,"0,005374","0,026928","0,011161","0,018330",19,"61,791520","0,587400","2,408266","10,581255","5,496740",
636,"0,005357","0,029173","0,009468","0,013359",18,"57,356726","0,526022","2,306223","5,830288","6,763697",
636,"0,005357","0,029173","0,009468","0,013359",18,"57,356726","0,526022","2,306223","5,830288","6,763697",
637,"0,010637","0,022201","0,009799","0,012699",18,"55,335301","0,544365","3,273487","9,723902","11,337996",
637,"0,010637","0,022201","0,009799","0,012699",18,"55,335301","0,544365","3,273487","9,723902","11,337996",
638,"0,009749","0,032951","0,009924","0,012628",19,"65,252787","0,522327","3,989458","8,822680","6,377697",
638,"0,009749","0,032951","0,009924","0,012628",19,"65,252787","0,522327","3,989458","8,822680","6,377697",
639,"0,006626","0,028199","0,012363","0,013317",19,"60,504652","0,650683","2,796650","8,175850","7,143021",
639,"0,006626","0,028199","0,012363","0,013317",19,"60,504652","0,650683","2,796650","8,175850","7,143021",
640,"0,007393","0,029219","0,011478","0,011860",18,"59,949564","0,637642","2,563477","8,216381","6,290197",
640,"0,007393","0,029219","0,011478","0,011860",18,"59,949564","0,637642","2,563477","8,216381","6,290197",
641,"0,005602","0,026107","0,008994","0,011965",18,"52,667800","0,499694","2,250910","9,225368","7,375240",
641,"0,005602","0,026107","0,008994","0,011965",18,"52,667800","0,499694","2,250910","9,225368","7,375240",
642,"0,005393","0,027901","0,008871","0,017175",18,"59,340871","0,492856","3,417253","8,534908","6,304264",
642,"0,005393","0,027901","0,008871","0,017175",18,"59,340871","0,492856","3,417253","8,534908","6,304264",
643,"0,005570","0,028144","0,011323","0,011649",18,"56,686201","0,629076","2,440929","8,408785","7,732153",
643,"0,005570","0,028144","0,011323","0,011649",18,"56,686201","0,629076","2,440929","8,408785","7,732153",
644,"0,007861","0,027375","0,012262","0,011639",18,"59,136243","0,681214","2,858400","8,488894","7,389307",
644,"0,007861","0,027375","0,012262","0,011639",18,"59,136243","0,681214","2,858400","8,488894","7,389307",
645,"0,006520","0,027558","0,010474","0,010813",17,"55,365573","0,616104","5,575418","7,349968","4,492044",
645,"0,006520","0,027558","0,010474","0,010813",17,"55,365573","0,616104","5,575418","7,349968","4,492044",
646,"0,005403","0,029218","0,014435","0,011492",17,"60,548400","0,849131","5,575418","7,349968","4,492044",
646,"0,005403","0,029218","0,014435","0,011492",17,"60,548400","0,849131","5,575418","7,349968","4,492044",
647,"0,005430","0,027731","0,015163","0,013020",17,"61,343736","0,891927","3,316402","8,647680","8,548021",
647,"0,005430","0,027731","0,015163","0,013020",17,"61,343736","0,891927","3,316402","8,647680","8,548021",
648,"0,005514","0,026758","0,009541","0,010534",16,"52,346618","0,596309","2,381802","8,044243","9,752274",
648,"0,005514","0,026758","0,009541","0,010534",16,"52,346618","0,596309","2,381802","8,044243","9,752274",
649,"0,009402","0,027087","0,009359","0,013901",16,"59,747563","0,584924","3,081322","7,455349","4,288435",
649,"0,009402","0,027087","0,009359","0,013901",16,"59,747563","0,584924","3,081322","7,455349","4,288435",
650,"0,005537","0,021046","0,008808","0,016623",15,"52,014045","0,587196","2,751827","7,454157","4,876375",
650,"0,005537","0,021046","0,008808","0,016623",15,"52,014045","0,587196","2,751827","7,454157","4,876375",
651,"0,007204","0,022367","0,010126","0,011245",16,"50,941983","0,632850","2,751827","7,454157","4,876375",
651,"0,007204","0,022367","0,010126","0,011245",16,"50,941983","0,632850","2,751827","7,454157","4,876375",
652,"0,012375","0,036230","0,010180","0,012310",16,"71,094455","0,636272","8,787394","5,804777","13,899803",
652,"0,012375","0,036230","0,010180","0,012310",16,"71,094455","0,636272","8,787394","5,804777","13,899803",
653,"0,006540","0,027367","0,010570","0,011512",17,"55,989405","0,621757","3,712893","5,865574","7,726431",
653,"0,006540","0,027367","0,010570","0,011512",17,"55,989405","0,621757","3,712893","5,865574","7,726431",
654,"0,011040","0,025930","0,010241","0,011537",17,"58,748561","0,602429","2,019644","6,376266","7,642508",
654,"0,011040","0,025930","0,010241","0,011537",17,"58,748561","0,602429","2,019644","6,376266","7,642508",
655,"0,005638","0,035759","0,019520","0,011218",18,"72,134226","1,084421","2,310514","7,663965","12,866259",
655,"0,005638","0,035759","0,019520","0,011218",18,"72,134226","1,084421","2,310514","7,663965","12,866259",
656,"0,006478","0,023530","0,013992","0,013709",17,"57,709525","0,823075","1,960039","8,038759","5,663872",
656,"0,006478","0,023530","0,013992","0,013709",17,"57,709525","0,823075","1,960039","8,038759","5,663872",
657,"0,006840","0,024609","0,017155","0,013165",17,"61,769788","1,009142","2,040386","6,725788","3,943205",
657,"0,006840","0,024609","0,017155","0,013165",17,"61,769788","1,009142","2,040386","6,725788","3,943205",
658,"0,005851","0,019316","0,013630","0,011413",18,"50,209629","0,757231","2,874136","7,701397","5,505562",
658,"0,005851","0,019316","0,013630","0,011413",18,"50,209629","0,757231","2,874136","7,701397","5,505562",
659,"0,005291","0,029049","0,012420","0,011972",18,"58,731823","0,689999","2,452612","9,430647","5,393267",
659,"0,005291","0,029049","0,012420","0,011972",18,"58,731823","0,689999","2,452612","9,430647","5,393267",
660,"0,006590","0,024940","0,013840","0,010211",18,"55,580473","0,768879","7,930756","7,918596","9,373426",
660,"0,006590","0,024940","0,013840","0,010211",18,"55,580473","0,768879","7,930756","7,918596","9,373426",
661,"0,005414","0,036276","0,011562","0,018340",18,"71,590849","0,642313","5,012512","8,419037","3,944397",
661,"0,005414","0,036276","0,011562","0,018340",18,"71,590849","0,642313","5,012512","8,419037","3,944397",
662,"0,005331","0,027030","0,012051","0,013298",16,"57,709971","0,753169","2,471924","8,306265","7,456064",
