frame_number,capture_stage,inference_stage,tracking_stage,writing_stage
1863,0.00553,0.012094,0.027025,0.026125
1864,0.006522,0.012496,0.027682,0.025591
1865,0.005747,0.012279,0.027888,0.022528
1866,0.005486,0.012115,0.028766,0.024159
1867,0.005419,0.013033,0.027496,0.028752
1868,0.005539,0.012797,0.026805,0.023901
1869,0.00542,0.012208,0.027728,0.02318
1870,0.005489,0.012285,0.028039,0.02175
1871,0.005631,0.012288,0.02952,0.026572
1872,0.005454,0.01226,0.029392,0.024098
1873,0.005507,0.01242,0.028175,0.023662
1874,0.005464,0.012558,0.029205,0.027059
1875,0.005628,0.012289,0.028249,0.025584
1876,0.006079,0.012183,0.029025,0.028159
1877,0.005468,0.012077,0.028008,0.024134
1878,0.005475,0.012044,0.028186,0.026208
1879,0.005487,0.01231,0.02882,0.02551
1880,0.00548,0.012389,0.028087,0.025224
1881,0.005465,0.012195,0.027307,0.025972
1882,0.00542,0.012215,0.027294,0.026596
1883,0.005409,0.012132,0.028492,0.024343
1884,0.005474,0.0132,0.027657,0.02367
1885,0.005502,0.012428,0.029291,0.030616
1886,0.005501,0.012329,0.027816,0.025548
1887,0.005449,0.012231,0.027211,0.026842
1888,0.005448,0.012307,0.026664,0.022732
1889,0.005578,0.011971,0.02771,0.026289
1890,0.005605,0.0124,0.027589,0.023506
1891,0.005457,0.012142,0.027439,0.023696
1892,0.006035,0.012298,0.02735,0.023278
1893,0.00554,0.012684,0.031322,0.023731
1894,0.005472,0.012178,0.028744,0.026297
1895,0.005907,0.012261,0.027797,0.025092
1896,0.005401,0.012183,0.028443,0.025872
1897,0.005473,0.012482,0.028311,0.025313
1898,0.005544,0.012335,0.028242,0.024603
1899,0.005523,0.015842,0.02721,0.024672
1900,0.005466,0.013041,0.026668,0.025394
1901,0.005467,0.011995,0.025425,0.026336
1902,0.005507,0.012218,0.025011,0.025228
1903,0.006021,0.011971,0.026415,0.025691
1904,0.00546,0.012163,0.028109,0.023358
1905,0.005538,0.012964,0.026812,0.027903
1906,0.005446,0.012371,0.025928,0.023027
1907,0.00554,0.012112,0.026956,0.024254
1908,0.007581,0.012117,0.026942,0.026252
1909,0.005533,0.011957,0.027471,0.03025
1910,0.005458,0.012151,0.026867,0.031766
1911,0.00543,0.012112,0.029017,0.025413
1912,0.005455,0.012211,0.028278,0.029274
1913,0.006749,0.012307,0.028597,0.028941
1914,0.005652,0.013112,0.028908,0.025885
1915,0.006189,0.012844,0.028936,0.029234
1916,0.010148,0.012709,0.02844,0.029615
1917,0.005456,0.012351,0.028619,0.029418
1918,0.005443,0.012281,0.027429,0.025751
1919,0.005404,0.01204,0.028702,0.028699
1920,0.005415,0.012048,0.029151,0.026292
1921,0.005457,0.012796,0.028619,0.028806
1922,0.005506,0.012615,0.027394,0.0262
1923,0.005453,0.01275,0.029323,0.026122
1924,0.005486,0.012317,0.030011,0.031532
1925,0.005562,0.012134,0.027766,0.027019
1926,0.005456,0.01272,0.027728,0.028796
1927,0.00548,0.012243,0.028717,0.029571
1928,0.005797,0.013133,0.030775,0.027213
1929,0.005493,0.012337,0.029186,0.028021
1930,0.005467,0.01238,0.028019,0.028478
1931,0.005452,0.013197,0.028679,0.030985
1932,0.005481,0.012778,0.029163,0.029279
1933,0.005495,0.012823,0.029151,0.028005
1934,0.005703,0.012353,0.029162,0.033336
1935,0.005489,0.012943,0.028135,0.02473
1936,0.005405,0.012136,0.029123,0.029464
1937,0.006465,0.012257,0.028486,0.028375
1938,0.006136,0.013182,0.027767,0.029243
1939,0.006541,0.012011,0.028161,0.029051
1940,0.005501,0.012004,0.029109,0.028645
1941,0.005487,0.012107,0.027664,0.028372
1942,0.005462,0.012101,0.028304,0.026428
1943,0.005883,0.012331,0.028113,0.02859
1944,0.005447,0.012149,0.028504,0.02946
1945,0.005497,0.012291,0.02759,0.02986
1946,0.00549,0.012228,0.02819,0.026322
1947,0.005528,0.012712,0.028269,0.023721
1948,0.005617,0.012796,0.028133,0.026095
1949,0.005945,0.012189,0.027627,0.028041
1950,0.005455,0.012652,0.028267,0.029713
1951,0.005462,0.012353,0.028164,0.027511
1952,0.005398,0.012837,0.027491,0.025425
1953,0.005473,0.012434,0.02789,0.02879
1954,0.005452,0.01263,0.031292,0.026091
1955,0.005483,0.012943,0.028777,0.02443
1956,0.005484,0.012314,0.027848,0.027047
1957,0.005433,0.01239,0.028154,0.027985
1958,0.005476,0.012356,0.028551,0.030603
1959,0.005452,0.012361,0.027827,0.0236
1960,0.00543,0.012301,0.029592,0.027221
1961,0.006525,0.012406,0.027527,0.024804
1962,0.006867,0.01273,0.027592,0.028605
1963,0.006117,0.012314,0.027296,0.033316
1964,0.005688,0.012177,0.027678,0.026745
1965,0.005493,0.013573,0.027292,0.025237
1966,0.00563,0.013144,0.02667,0.025788
1967,0.005408,0.01251,0.027704,0.028273
1968,0.006413,0.013264,0.028724,0.029208
1969,0.006382,0.012513,0.02759,0.026192
1970,0.005508,0.012044,0.027549,0.027708
1971,0.006154,0.01251,0.026676,0.026229
1972,0.005436,0.012638,0.028067,0.027575
1973,0.005438,0.012372,0.028139,0.028347
1974,0.005388,0.012438,0.028047,0.026717
1975,0.005506,0.012272,0.029379,0.028676
1976,0.005419,0.012593,0.029495,0.024892
1977,0.005525,0.012542,0.028914,0.025125
1978,0.005401,0.012776,0.028648,0.025463
1979,0.005522,0.012558,0.031415,0.027654
1980,0.006617,0.012423,0.029127,0.025436
1981,0.005532,0.012343,0.027349,0.024926
1982,0.005497,0.012186,0.027367,0.031402
1983,0.005472,0.012388,0.028367,0.023909
1984,0.005391,0.012303,0.028003,0.027811
1985,0.005554,0.013831,0.026487,0.028209
1986,0.005437,0.012352,0.026504,0.028525
1987,0.005557,0.012675,0.028014,0.029372
1988,0.005475,0.01245,0.027856,0.027052
1989,0.006512,0.012539,0.025915,0.027296
1990,0.005696,0.012579,0.026644,0.031311
1991,0.006948,0.014765,0.028376,0.026643
1992,0.005459,0.012883,0.028694,0.026623
1993,0.005521,0.01289,0.02759,0.032142
1994,0.005553,0.012596,0.0271,0.024552
1995,0.006415,0.012112,0.028737,0.025867
1996,0.00546,0.012818,0.02806,0.024338
1997,0.005585,0.012178,0.026437,0.03039
1998,0.00632,0.012464,0.026815,0.025036
1999,0.005471,0.012097,0.027454,0.028151
2000,0.005444,0.012057,0.026478,0.025905
2001,0.005501,0.011989,0.026906,0.025725
2002,0.005532,0.012423,0.028425,0.026894
2003,0.005493,0.01239,0.026658,0.025962
2004,0.005521,0.012096,0.026464,0.026382
2005,0.005492,0.012697,0.026218,0.024347
2006,0.005543,0.012988,0.02701,0.022209
2007,0.005437,0.012143,0.026562,0.023383
2008,0.005529,0.01217,0.026686,0.024088
2009,0.005407,0.012338,0.026862,0.029383
2010,0.005417,0.012426,0.026754,0.02747
2011,0.005471,0.012016,0.025966,0.022996
2012,0.005456,0.011975,0.026135,0.024678
2013,0.005477,0.01198,0.026387,0.028479
2014,0.006623,0.012036,0.028158,0.02391
2015,0.005498,0.01238,0.026393,0.026109
2016,0.005776,0.01282,0.026717,0.025795
2017,0.005506,0.012153,0.027648,0.026186
2018,0.005428,0.012037,0.027203,0.022956
2019,0.005824,0.012504,0.026453,0.02318
2020,0.005441,0.011991,0.026756,0.024566
2021,0.005485,0.012228,0.027469,0.02822
2022,0.005676,0.014784,0.026788,0.025979
2023,0.005481,0.012088,0.026812,0.023599
2024,0.005915,0.011951,0.02766,0.024874
2025,0.005596,0.012388,0.027971,0.025973
2026,0.005518,0.012269,0.027963,0.023857
2027,0.005646,0.012285,0.026279,0.026311
2028,0.006122,0.012604,0.027078,0.028129
2029,0.005449,0.012316,0.026355,0.029737
2030,0.005512,0.012061,0.026257,0.026836
2031,0.005426,0.012269,0.027149,0.02366
2032,0.005428,0.01218,0.026472,0.02529
2033,0.005465,0.012417,0.026791,0.025012
2034,0.005702,0.012381,0.027096,0.023228
2035,0.005446,0.012466,0.026802,0.023136
2036,0.005459,0.012224,0.027779,0.023
2037,0.006347,0.01225,0.026854,0.025161
2038,0.005587,0.012289,0.0268,0.024473
2039,0.005415,0.012222,0.027086,0.024962
2040,0.005535,0.012569,0.02671,0.027302
2041,0.005457,0.012331,0.026766,0.027513
2042,0.005385,0.012226,0.02638,0.024998
2043,0.006168,0.012439,0.026081,0.026415
2044,0.005471,0.012714,0.026792,0.024482
2045,0.00552,0.012452,0.027848,0.026314
2046,0.005436,0.012068,0.026593,0.152789
2047,0.005452,0.013015,0.027752,0.028288
2048,0.005466,0.012189,0.02764,0.028712
2049,0.005528,0.012438,0.028204,0.027018
2050,0.005409,0.012199,0.025884,0.026249
2051,0.005437,0.012156,0.025114,0.025355
2052,0.00545,0.011994,0.025686,0.023265
2053,0.005553,0.012155,0.026736,0.023825
2054,0.00633,0.012168,0.026108,0.024594
2055,0.006285,0.012179,0.026076,0.021917
2056,0.006973,0.012212,0.025606,0.023603
2057,0.005432,0.012116,0.027124,0.026236
2058,0.006178,0.012417,0.02793,0.028252
2059,0.005367,0.012484,0.027517,0.025742
2060,0.005462,0.013053,0.027634,0.026247
2061,0.005431,0.012501,0.029106,0.02552
2062,0.005704,0.012553,0.026462,0.023889
2063,0.005501,0.011974,0.029753,0.02523
2064,0.005367,0.012036,0.028588,0.025245
2065,0.005572,0.012031,0.030542,0.02373
2066,0.005432,0.012336,0.025248,0.024023
2067,0.005696,0.012305,0.025459,0.019229
2068,0.005402,0.015688,0.028542,0.023162
2069,0.005533,0.01366,0.030083,0.02508
2070,0.00551,0.013384,0.024866,0.022165
2071,0.005469,0.012905,0.023143,0.020902
2072,0.005432,0.015508,0.029506,0.021258
2073,0.010426,0.01219,0.022063,0.019502
2074,0.005384,0.013247,0.022666,0.022437
2075,0.005366,0.013519,0.02089,0.020527
2076,0.00551,0.01338,0.021968,0.018963
2077,0.00544,0.012427,0.02172,0.022196
2078,0.005567,0.012412,0.01996,0.021776
2079,0.005458,0.012426,0.020204,0.018375
2080,0.005503,0.012975,0.020343,0.022216
2081,0.009921,0.012227,0.019835,0.023402
2082,0.005935,0.012496,0.019971,0.022203
2083,0.005348,0.012399,0.020932,0.022541
2084,0.005386,0.012639,0.021023,0.02214
2085,0.005452,0.012634,0.020134,0.029448
2086,0.00533,0.012721,0.02165,0.023424
2087,0.005887,0.012442,0.02299,0.023794
2088,0.005407,0.013271,0.024472,0.023567
2089,0.005402,0.012316,0.025783,0.030877
2090,0.005408,0.012349,0.027091,0.022997
2091,0.005413,0.012237,0.028953,0.023199
2092,0.005732,0.012592,0.028626,0.026632
2093,0.0054,0.012084,0.028386,0.028246
2094,0.005557,0.012387,0.028333,0.028919
2095,0.005528,0.013018,0.027374,0.025962
2096,0.005571,0.012346,0.02795,0.028002
2097,0.006691,0.012433,0.027477,0.028625
2098,0.005936,0.012606,0.027372,0.025605
2099,0.006216,0.01258,0.027109,0.027205
2100,0.0055,0.01248,0.0266,0.026263
2101,0.005449,0.012661,0.027201,0.034563
2102,0.005341,0.012501,0.02928,0.026317
2103,0.00543,0.012064,0.028353,0.026889
2104,0.005666,0.012469,0.02827,0.026392
2105,0.005614,0.012539,0.028745,0.030045
2106,0.00537,0.012426,0.027766,0.026331
2107,0.005393,0.012761,0.027464,0.026039
2108,0.005469,0.012448,0.027859,0.032535
2109,0.005513,0.01272,0.028119,0.027643
2110,0.005474,0.012307,0.027009,0.027048
2111,0.005547,0.012548,0.026383,0.025657
2112,0.00566,0.012337,0.027968,0.024668
2113,0.005541,0.013162,0.029699,0.02552
2114,0.005916,0.013413,0.027499,0.026908
2115,0.00557,0.012262,0.027782,0.025946
2116,0.005558,0.01222,0.02934,0.026823
2117,0.005406,0.012326,0.028328,0.027644
2118,0.006507,0.012036,0.028554,0.025804
2119,0.005591,0.012752,0.027925,0.028157
2120,0.005801,0.012411,0.027763,0.027299
2121,0.005531,0.012356,0.027849,0.026853
2122,0.00538,0.012357,0.027317,0.026231
2123,0.005391,0.012247,0.028201,0.031246
2124,0.005767,0.012146,0.028497,0.028687
2125,0.005498,0.01227,0.027507,0.023444
2126,0.005468,0.012173,0.028195,0.02653
2127,0.005459,0.013322,0.029551,0.02704
2128,0.006119,0.013408,0.028316,0.025381
2129,0.005425,0.012576,0.026272,0.024156
2130,0.005431,0.012493,0.026563,0.024547
2131,0.005444,0.012343,0.02649,0.025219
2132,0.006178,0.012543,0.027155,0.02391
2133,0.008007,0.01212,0.026587,0.024254
2134,0.005562,0.012399,0.02713,0.028352
2135,0.005494,0.012287,0.027331,0.025515
2136,0.00553,0.012135,0.028391,0.024292
2137,0.005482,0.012343,0.026851,0.027896
2138,0.005504,0.012115,0.025841,0.025372
2139,0.00553,0.012446,0.026769,0.027676
2140,0.005448,0.012009,0.026561,0.023441
2141,0.005546,0.012302,0.026008,0.022845
2142,0.005448,0.012418,0.026201,0.02481
2143,0.005459,0.015293,0.026822,0.02552
2144,0.006403,0.012377,0.026343,0.025884
2145,0.005399,0.012244,0.027066,0.025538
2146,0.005432,0.012585,0.026553,0.022342
2147,0.005458,0.01291,0.026777,0.026308
2148,0.005478,0.012142,0.02656,0.0226
2149,0.005439,0.012001,0.026462,0.023655
2150,0.005365,0.012289,0.026709,0.023661
2151,0.005419,0.012306,0.027547,0.02868
2152,0.006371,0.012308,0.026664,0.023064
2153,0.006618,0.015284,0.026456,0.02411
2154,0.005349,0.012255,0.026107,0.024104
2155,0.005474,0.012801,0.026848,0.024164
2156,0.006113,0.012433,0.026107,0.024296
2157,0.005386,0.011911,0.026384,0.024118
2158,0.005556,0.012113,0.027517,0.026251
2159,0.005589,0.012352,0.028637,0.026419
2160,0.006319,0.01202,0.026708,0.024627
2161,0.005568,0.012235,0.027196,0.023246
2162,0.005606,0.012118,0.027651,0.026857
2163,0.005527,0.012354,0.027343,0.023622
2164,0.005421,0.012154,0.026638,0.027612
2165,0.006327,0.012333,0.02686,0.023898
2166,0.005529,0.012126,0.026719,0.024857
2167,0.005447,0.012129,0.027888,0.024836
2168,0.005413,0.012148,0.026466,0.025989
2169,0.005519,0.012214,0.026669,0.022721
2170,0.005505,0.012653,0.027374,0.026913
2171,0.005437,0.012143,0.027106,0.025599
2172,0.00546,0.012236,0.027405,0.024926
2173,0.006397,0.01203,0.02871,0.026853
2174,0.006242,0.012572,0.027923,0.028564
2175,0.005475,0.012031,0.027698,0.023398
2176,0.005384,0.012705,0.027866,0.023518
2177,0.005387,0.012078,0.027872,0.025976
2178,0.005559,0.013373,0.027228,0.025424
2179,0.005389,0.01344,0.027176,0.024389
2180,0.005831,0.012411,0.026741,0.02506
2181,0.005715,0.012408,0.026386,0.023832
2182,0.00543,0.012475,0.026228,0.026427
2183,0.005403,0.01216,0.026499,0.024425
2184,0.006291,0.012348,0.02702,0.024471
2185,0.005439,0.011978,0.02846,0.024249
2186,0.005421,0.012284,0.028545,0.02601
2187,0.005397,0.011901,0.02725,0.022142
2188,0.005386,0.011964,0.027097,0.022319
2189,0.009152,0.012267,0.026549,0.024878
2190,0.005996,0.0124,0.027338,0.023374
2191,0.005479,0.012298,0.026555,0.02349
2192,0.006753,0.012441,0.026902,0.024686
2193,0.005515,0.01202,0.027487,0.025468
2194,0.005975,0.012405,0.028743,0.023096
2195,0.005537,0.01204,0.028138,0.023973
2196,0.005489,0.012248,0.028632,0.023801
2197,0.005459,0.012223,0.027689,0.025368
2198,0.005199,0.010293,0.008396,0.012938
2199,0.006115,0.010314,0.006452,0.005912
2200,0.005189,0.010587,0.006705,0.004286
2201,0.007383,0.010049,0.006377,0.00417
2202,0.005246,0.009833,0.006835,0.01334
2203,0.006548,0.009773,0.006494,0.012247
2204,0.00531,0.009998,0.006191,0.005108
2205,0.006441,0.010047,0.006739,0.012562
2206,0.005268,0.009885,0.006251,0.011558
2207,0.005258,0.009911,0.006452,0.006
2208,0.006049,0.010001,0.00654,0.010695
2209,0.007381,0.010223,0.00661,0.011226
2210,0.005564,0.01292,0.006233,0.010077
2211,0.005329,0.011802,0.00619,0.00583
2212,0.00538,0.0121,0.006234,0.005067
2213,0.005322,0.010935,0.007115,0.010077
2214,0.005282,0.010688,0.007314,0.010141
2215,0.00596,0.0111,0.007289,0.004715
2216,0.008688,0.011052,0.006871,0.009827
2217,0.005313,0.010657,0.00637,0.010518
2218,0.005342,0.010995,0.007498,0.004255
2219,0.005543,0.010038,0.006372,0.009861
2220,0.006636,0.010516,0.006351,0.010186
2221,0.005325,0.010921,0.006747,0.007143
2222,0.005294,0.010396,0.006776,0.005894
2223,0.005357,0.0106,0.006171,0.005838
2224,0.005395,0.010284,0.006679,0.005593
2225,0.005345,0.010304,0.007408,0.005377
2226,0.00538,0.010958,0.006415,0.004341
2227,0.006123,0.012235,0.006753,0.005589
2228,0.005519,0.010487,0.006813,0.005748
2229,0.005415,0.010728,0.006523,0.005559
2230,0.005244,0.011022,0.00649,0.005499
2231,0.005295,0.010703,0.006907,0.004949
2232,0.005367,0.011595,0.006819,0.004522
2233,0.005333,0.010786,0.006454,0.006915
2234,0.005227,0.011177,0.006182,0.006437
2235,0.005308,0.010713,0.006267,0.005736
2236,0.0053,0.01051,0.006459,0.005457
2237,0.00538,0.010675,0.006457,0.005841
2238,0.005362,0.01034,0.006262,0.004449
2239,0.005383,0.01047,0.006352,0.005283
2240,0.005361,0.010641,0.006369,0.008149
2241,0.005428,0.010357,0.006814,0.008686
2242,0.005566,0.010626,0.006491,0.004161
2243,0.006465,0.010494,0.006258,0.004338
2244,0.005286,0.011462,0.006082,0.004016
2245,0.005255,0.010362,0.006175,0.00431
2246,0.005284,0.010557,0.006183,0.004648
2247,0.005253,0.010589,0.006436,0.006162
2248,0.005324,0.011869,0.006356,0.004375
2249,0.005376,0.011439,0.006336,0.004159
2250,0.005282,0.015092,0.006166,0.003878
2251,0.005253,0.010558,0.00617,0.004534
2252,0.005331,0.011759,0.006095,0.003691
2253,0.00542,0.010502,0.006018,0.003775
2254,0.005234,0.0105,0.006007,0.004028
2255,0.005269,0.010716,0.006302,0.004287
2256,0.005412,0.010243,0.006247,0.003844
2257,0.005286,0.010556,0.006686,0.003794
2258,0.005332,0.010559,0.006457,0.004072
2259,0.005346,0.010501,0.005173,0.005817
2260,0.005363,0.01062,0.001234,0.003969
2261,0.005426,0.010745,0.001295,0.003701
2262,0.005347,0.010521,0.001063,0.003917
2263,0.006465,0.011969,0.001241,0.003689
2264,0.006945,0.009985,0.001177,0.003843
2265,0.005817,0.010483,0.001325,0.003637
2266,0.005861,0.010497,0.001135,0.003873
2267,0.005761,0.010758,0.001095,0.004036
2268,0.005718,0.010215,0.001278,0.003617
2269,0.005595,0.010485,0.001096,0.004399
2270,0.006585,0.009951,0.001195,0.003557
2271,0.006842,0.01029,0.001304,0.005809
2272,0.008054,0.00995,0.001187,0.004694
2273,0.005529,0.01028,0.001286,0.003686
2274,0.005391,0.010252,0.00121,0.003599
2275,0.006926,0.010189,0.00108,0.003599
2276,0.006571,0.010265,0.001258,0.004207
2277,0.00642,0.010082,0.001109,0.003656
2278,0.005379,0.010339,0.001294,0.00347
2279,0.005295,0.010359,0.00119,0.003524
2280,0.005411,0.010609,0.001152,0.003604
2281,0.005346,0.010234,0.001347,0.004013
2282,0.005406,0.010079,0.001125,0.003549
2283,0.005307,0.009974,0.001087,0.006469
2284,0.005274,0.010164,0.001246,0.004972
2285,0.006592,0.009931,0.001112,0.004161
2286,0.005373,0.010113,0.00121,0.003644
2287,0.005335,0.01024,0.001156,0.003578
2288,0.005293,0.010385,0.001194,0.00355
2289,0.005309,0.010291,0.00119,0.003541
2290,0.005377,0.009994,0.001068,0.003617
2291,0.005286,0.01018,0.001138,0.003583
2292,0.00525,0.010068,0.001086,0.003925
2293,0.005305,0.01004,0.00132,0.003624
2294,0.005242,0.01016,0.001177,0.003668
2295,0.005339,0.009972,0.001281,0.005771
2296,0.005295,0.010146,0.001173,0.005222
2297,0.005259,0.009974,0.001204,0.003576
2298,0.005254,0.010173,0.001156,0.003526
2299,0.005289,0.009961,0.001114,0.003522
2300,0.00613,0.010296,0.001218,0.003685
2301,0.005872,0.01315,0.037272,0.017366
2302,0.005617,0.012267,0.051913,0.046436
2303,0.005453,0.012155,0.054899,0.043049
2304,0.005424,0.012826,0.05411,0.041491
2305,0.005563,0.012627,0.053047,0.038283
2306,0.005447,0.012052,0.052418,0.037785
2307,0.005518,0.012005,0.052404,0.039939
2308,0.005493,0.012509,0.052711,0.038215
2309,0.005547,0.01228,0.052374,0.035611
2310,0.005481,0.012285,0.051862,0.033822
2311,0.00553,0.012977,0.052308,0.034102
2312,0.005467,0.012051,0.050826,0.036031
2313,0.005617,0.012127,0.051421,0.036418
2314,0.005491,0.01226,0.05113,0.035702
2315,0.00547,0.012633,0.052206,0.037526
2316,0.005484,0.012773,0.050879,0.038831
2317,0.005445,0.012602,0.051677,0.039223
2318,0.005424,0.01225,0.051065,0.038055
2319,0.005489,0.012174,0.050674,0.041753
2320,0.005502,0.012364,0.050843,0.03694
2321,0.005467,0.0126,0.051268,0.039044
2322,0.005494,0.013162,0.052131,0.036966
2323,0.005466,0.012478,0.050823,0.036944
2324,0.005459,0.014567,0.050837,0.037853
2325,0.005415,0.012417,0.050756,0.037509
2326,0.005485,0.012256,0.050153,0.036657
2327,0.005419,0.012781,0.052008,0.034539
2328,0.005565,0.01296,0.050129,0.037562
2329,0.006663,0.013224,0.050392,0.038074
2330,0.005454,0.012438,0.050127,0.168739
2331,0.005458,0.014076,0.052043,0.040332
2332,0.005555,0.012418,0.051094,0.039435
2333,0.005578,0.012761,0.051542,0.041112
2334,0.00555,0.012263,0.052582,0.033946
2335,0.005544,0.012516,0.051657,0.03585
2336,0.006547,0.012424,0.050456,0.039748
2337,0.00554,0.012253,0.050149,0.03605
2338,0.00542,0.012679,0.050574,0.035335
2339,0.007353,0.012593,0.051412,0.03717
2340,0.005844,0.012354,0.049778,0.033054
2341,0.005533,0.012381,0.049295,0.037695
2342,0.005429,0.012528,0.049554,0.035263
2343,0.005487,0.01275,0.049656,0.039169
2344,0.0057,0.012489,0.05028,0.035674
2345,0.005508,0.013473,0.05029,0.033434
2346,0.005566,0.012591,0.05005,0.034498
2347,0.005465,0.012258,0.052665,0.034593
2348,0.005898,0.012579,0.051298,0.03534
2349,0.005411,0.012583,0.050192,0.034518
2350,0.005371,0.012885,0.049693,0.040218
2351,0.005449,0.012518,0.052175,0.034934
2352,0.005417,0.012504,0.049802,0.035537
2353,0.005756,0.013286,0.050632,0.036024
2354,0.00564,0.012401,0.05131,0.038767
2355,0.005629,0.013675,0.049506,0.038965
2356,0.005497,0.012925,0.049238,0.039045
2357,0.005428,0.013228,0.050255,0.037903
2358,0.005448,0.012535,0.049745,0.037133
2359,0.007261,0.012332,0.049788,0.038944
2360,0.005416,0.012821,0.050115,0.036235
2361,0.005405,0.012593,0.049463,0.0398
2362,0.007509,0.012523,0.050048,0.036607
2363,0.006407,0.01332,0.050018,0.037552
2364,0.005451,0.012468,0.049624,0.037741
2365,0.005797,0.01271,0.049167,0.036283
2366,0.005679,0.013667,0.049988,0.035652
2367,0.006298,0.012307,0.049361,0.039278
2368,0.005525,0.012974,0.049122,0.036179
2369,0.006762,0.012387,0.048691,0.035321
2370,0.005372,0.01239,0.050568,0.036623
2371,0.005441,0.012566,0.050867,0.036116
2372,0.005466,0.012315,0.04955,0.034817
2373,0.005539,0.012503,0.049879,0.036247
2374,0.006831,0.012297,0.050853,0.037536
2375,0.00557,0.012454,0.050819,0.034553
2376,0.006378,0.012301,0.049389,0.03387
2377,0.005566,0.012438,0.049647,0.040139
2378,0.005399,0.012303,0.051822,0.034319
2379,0.005522,0.012347,0.049501,0.037352
2380,0.005434,0.012794,0.049572,0.03442
2381,0.005556,0.012752,0.049297,0.035532
2382,0.005473,0.012536,0.04961,0.041285
2383,0.005449,0.012302,0.050759,0.035207
2384,0.005622,0.012462,0.049882,0.034585
2385,0.005405,0.013448,0.049987,0.032913
2386,0.005473,0.012114,0.049845,0.033947
2387,0.005456,0.012235,0.049566,0.033836
2388,0.005646,0.012661,0.050165,0.033024
2389,0.005445,0.012412,0.049438,0.032324
2390,0.005502,0.012016,0.049127,0.033088
2391,0.00563,0.012075,0.049885,0.036244
2392,0.00542,0.012291,0.049419,0.034229
2393,0.00557,0.012192,0.049641,0.032353
2394,0.005472,0.012124,0.049165,0.034178
2395,0.005435,0.011945,0.058073,0.034
2396,0.005522,0.011905,0.05002,0.036343
2397,0.005461,0.01188,0.056535,0.032523
2398,0.005485,0.011974,0.049418,0.154969
2399,0.006443,0.011873,0.050338,0.033139
