objects_count,writing_stage
82,0.025599
81,0.024394
80,0.024265
80,0.024309
81,0.023692
82,0.02398
82,0.023006
83,0.023748
82,0.025854
82,0.027075
82,0.025927
81,0.023731
82,0.022132
82,0.023973
83,0.024804
82,0.023476
84,0.022964
82,0.024458
81,0.029002
82,0.024389
82,0.025733
83,0.027793
83,0.151839
82,0.022103
83,0.022956
82,0.022181
83,0.02421
82,0.02323
83,0.027077
82,0.027008
83,0.024875
83,0.030884
82,0.025783
82,0.024801
82,0.026896
84,0.024987
83,0.023071
84,0.025867
82,0.027041
83,0.028506
79,0.026048
80,0.028809
80,0.025133
82,0.026907
82,0.024651
82,0.024672
81,0.024854
83,0.022414
83,0.02689
83,0.026569
83,0.027682
83,0.02574
82,0.030898
80,0.026011
80,0.025521
78,0.027839
76,0.026664
76,0.025875
74,0.02476
69,0.020481
67,0.024535
63,0.022085
60,0.020066
58,0.021809
56,0.022366
54,0.021445
53,0.020015
54,0.023967
54,0.019125
54,0.022543
51,0.020699
50,0.019322
48,0.019956
47,0.021467
47,0.020402
46,0.019484
51,0.021177
55,0.021257
61,0.022911
68,0.024905
72,0.026268
79,0.024553
83,0.025569
85,0.027514
85,0.026491
83,0.025817
84,0.026547
84,0.027296
84,0.026386
84,0.024418
83,0.025342
82,0.029586
83,0.026681
83,0.025032
83,0.029786
84,0.024957
84,0.028276
82,0.028082
83,0.029933
83,0.026485
82,0.027168
81,0.026281
83,0.025738
83,0.02654
83,0.027082
83,0.024874
84,0.030437
85,0.025158
86,0.02609
86,0.025225
86,0.028333
86,0.027025
84,0.026342
84,0.028002
86,0.02767
86,0.025216
86,0.025701
85,0.028581
84,0.023109
82,0.025212
83,0.027149
83,0.023506
84,0.022513
83,0.023674
85,0.024577
86,0.02405
85,0.025871
83,0.024665
83,0.027479
83,0.026613
83,0.028567
83,0.025191
83,0.027313
84,0.024826
82,0.029942
84,0.024673
83,0.025485
83,0.025664
83,0.025033
84,0.023232
84,0.026883
84,0.024154
84,0.027971
83,0.02562
83,0.026797
84,0.02452
83,0.027689
83,0.027099
83,0.026385
84,0.024971
84,0.022961
84,0.026349
85,0.025788
87,0.026688
85,0.025342
85,0.025416
84,0.027293
83,0.026274
82,0.024756
84,0.028796
85,0.024946
85,0.023416
86,0.022039
87,0.024143
87,0.023723
88,0.023147
85,0.022592
87,0.026229
86,0.024538
84,0.024183
86,0.023523
86,0.024374
86,0.02371
86,0.023335
86,0.022421
87,0.02527
87,0.023915
87,0.022195
87,0.023655
87,0.023709
87,0.022327
87,0.022028
88,0.023142
87,0.022262
88,0.02361
89,0.022681
88,0.02399
89,0.022698
53,0.023871
88,0.026358
87,0.022047
86,0.023266
86,0.024665
87,0.021559
87,0.019852
86,0.020492
88,0.021649
89,0.023085
87,0.020978
87,0.021924
88,0.020434
88,0.020878
88,0.020135
88,0.022831
86,0.021303
87,0.021808
87,0.024272
88,0.020007
88,0.020401
88,0.020301
88,0.020144
88,0.020387
87,0.021001
88,0.021472
88,0.019127
88,0.023278
89,0.025276
88,0.020033
89,0.019709
90,0.021427
90,0.021264
88,0.021462
88,0.022282
89,0.023371
89,0.020907
89,0.023173
89,0.020474
89,0.027522
90,0.023595
90,0.022884
90,0.020396
90,0.022999
90,0.019487
90,0.019814
90,0.022742
90,0.021843
88,0.022398
89,0.024057
90,0.021408
90,0.023378
89,0.022352
89,0.020882
89,0.021706
89,0.021348
87,0.022805
88,0.022824
89,0.021942
88,0.02148
89,0.023749
89,0.023638
88,0.022145
89,0.024835
89,0.024336
89,0.022438
90,0.021839
89,0.02661
89,0.021724
89,0.020744
89,0.022413
89,0.022947
89,0.022007
89,0.021444
88,0.020696
88,0.025222
88,0.021638
88,0.022835
88,0.022298
88,0.022689
88,0.026181
88,0.022774
88,0.022946
88,0.023521
88,0.021725
88,0.021651
88,0.022781
88,0.025731
88,0.022142
88,0.022587
89,0.02243
89,0.024623
89,0.021747
89,0.022397
89,0.022874
89,0.024682
89,0.022457
88,0.022105
88,0.02892
88,0.025075
88,0.022271
88,0.025734
88,0.024918
88,0.024313
88,0.025232
88,0.022616
89,0.023873
89,0.023804
89,0.027202
89,0.025298
89,0.025994
89,0.025289
89,0.026291
89,0.026396
89,0.029897
89,0.025109
89,0.025043
89,0.027243
89,0.026537
89,0.023391
89,0.022694
89,0.0259
89,0.025717
89,0.023624
89,0.024916
89,0.025649
89,0.028924
90,0.026169
88,0.022416
89,0.02671
89,0.023519
89,0.024257
90,0.022369
91,0.029962
91,0.028093
90,0.024348
90,0.022583
90,0.02332
88,0.026482
88,0.022401
88,0.02456
90,0.026215
90,0.026333
90,0.025364
88,0.023195
89,0.025956
90,0.025541
89,0.027175
89,0.025238
88,0.023424
88,0.02424
87,0.023366
88,0.023993
86,0.024337
87,0.024321
88,0.154823
86,0.03147
87,0.024733
87,0.024603
84,0.024801
81,0.034127
83,0.028366
79,0.022621
78,0.022442
78,0.029217
82,0.023879
79,0.02357
77,0.026303
80,0.024232
82,0.029677
82,0.028357
82,0.023822
87,0.024858
86,0.030346
86,0.025737
87,0.026567
89,0.029364
89,0.033284
89,0.025513
88,0.027211
89,0.023997
87,0.025087
90,0.025245
87,0.022997
89,0.025466
89,0.030055
87,0.029223
83,0.029179
88,0.024579
90,0.02602
88,0.030993
89,0.026434
89,0.025284
91,0.026702
89,0.025135
90,0.026146
87,0.028824
88,0.02794
89,0.029316
89,0.030124
88,0.027597
88,0.028633
88,0.028297
88,0.026317
89,0.03514
89,0.027808
90,0.026328
90,0.026687
88,0.027571
88,0.02939
88,0.028611
89,0.028007
87,0.031507
87,0.025446
86,0.026784
87,0.027197
85,0.029515
85,0.028173
86,0.027608
86,0.023877
84,0.026481
86,0.026382
83,0.024911
84,0.027593
85,0.026964
83,0.027151
83,0.027775
83,0.02991
85,0.025219
84,0.02654
84,0.024318
83,0.024009
84,0.026869
85,0.025722
87,0.028617
86,0.026867
85,0.024171
83,0.027573
85,0.025256
85,0.024998
83,0.028734
83,0.024178
83,0.030605
82,0.025569
83,0.027228
83,0.028309
82,0.031862
82,0.024989
84,0.02712
83,0.02694
80,0.026015
83,0.027717
84,0.023947
85,0.025692
84,0.026023
82,0.022984
83,0.025375
82,0.026605
81,0.02627
81,0.024911
82,0.025301
82,0.027046
82,0.023175
83,0.023193
82,0.028554
81,0.031217
81,0.025047
81,0.026405
81,0.024827
81,0.024187
81,0.025031
82,0.024617
81,0.024223
80,0.025783
80,0.024339
81,0.023456
82,0.028164
82,0.025058
83,0.026104
82,0.025121
82,0.028252
82,0.026112
81,0.022396
82,0.022716
82,0.02453
83,0.026145
82,0.024473
84,0.026341
82,0.024176
81,0.026007
82,0.023378
82,0.023679
83,0.027355
83,0.02595
82,0.025453
83,0.023154
82,0.024453
83,0.023044
82,0.023153
83,0.026018
82,0.025888
83,0.02346
83,0.022534
82,0.022306
82,0.026561
82,0.023431
84,0.02888
83,0.025103
84,0.029161
82,0.025212
83,0.025445
79,0.028142
80,0.023549
80,0.024025
82,0.027332
82,0.026766
82,0.0267
81,0.025771
83,0.025478
83,0.027277
83,0.027816
83,0.026521
83,0.028386
82,0.029756
80,0.024721
80,0.033388
78,0.024452
76,0.022069
76,0.026361
74,0.022526
69,0.023645
67,0.023979
63,0.022319
60,0.02053
58,0.021276
56,0.021472
54,0.021696
53,0.019231
54,0.020914
54,0.019934
54,0.021779
51,0.023274
50,0.021372
48,0.02109
47,0.02196
47,0.021684
46,0.02482
51,0.023231
55,0.023786
61,0.02646
68,0.025044
72,0.025929
79,0.027878
83,0.026471
85,0.028219
85,0.025345
83,0.026062
84,0.026642
84,0.033882
84,0.024541
84,0.023666
83,0.025688
81,0.028714
83,0.023312
83,0.024003
83,0.027948
84,0.027047
84,0.02534
82,0.027178
83,0.027434
83,0.026491
82,0.026869
81,0.025835
83,0.031231
83,0.026648
83,0.025263
83,0.026713
84,0.025342
85,0.027855
86,0.027042
86,0.030118
86,0.026308
86,0.024643
84,0.026707
84,0.029695
86,0.027776
86,0.025394
86,0.0261
85,0.028035
84,0.027777
82,0.025651
83,0.025822
83,0.029222
84,0.02463
83,0.024593
85,0.026193
86,0.029298
85,0.027138
83,0.028111
83,0.025436
83,0.026214
83,0.024794
83,0.024615
83,0.027427
84,0.025051
82,0.023353
84,0.024463
83,0.027646
83,0.025156
83,0.025536
84,0.023869
84,0.02556
84,0.023851
84,0.024876
83,0.02643
83,0.021805
84,0.024881
83,0.02497
83,0.022029
83,0.024092
84,0.022558
84,0.026526
84,0.027473
85,0.028872
87,0.025769
85,0.024395
85,0.022706
84,0.024103
83,0.023866
82,0.024861
84,0.023887
85,0.023363
85,0.022425
86,0.024441
87,0.029445
87,0.025589
88,0.025875
85,0.026288
87,0.031463
86,0.026909
84,0.025508
86,0.026741
86,0.027271
86,0.02461
86,0.024304
86,0.024854
87,0.025807
87,0.025099
87,0.023235
87,0.027885
87,0.024939
87,0.026154
87,0.025601
88,0.027125
87,0.025074
88,0.02304
89,0.02839
88,0.023434
89,0.02299
53,0.016856
88,0.02607
87,0.022326
86,0.02498
86,0.026015
87,0.022651
87,0.0222
86,0.022111
88,0.023111
89,0.022554
87,0.024137
87,0.023175
88,0.025271
88,0.023663
88,0.022203
88,0.024391
86,0.021199
87,0.146461
87,0.020065
88,0.0238
88,0.024424
88,0.02525
88,0.020064
88,0.020662
87,0.022012
88,0.021514
88,0.019139
88,0.020217
89,0.019745
88,0.020165
89,0.020899
90,0.021083
90,0.020428
88,0.021998
88,0.020006
89,0.022894
89,0.02558
89,0.022177
89,0.021949
89,0.022201
90,0.025484
90,0.020835
90,0.021921
90,0.020532
90,0.022797
90,0.022222
90,0.023596
90,0.023934
88,0.022085
89,0.022325
90,0.023065
90,0.025002
89,0.021847
89,0.022682
89,0.025111
89,0.019233
87,0.020987
88,0.020892
89,0.02037
88,0.021355
89,0.023983
89,0.024972
88,0.022367
89,0.021192
89,0.021575
89,0.020773
90,0.021256
89,0.022297
89,0.022361
89,0.022572
89,0.024999
89,0.024171
89,0.023183
89,0.022538
88,0.022138
88,0.024132
88,0.023551
88,0.023303
88,0.022563
88,0.022799
88,0.024198
88,0.027201
88,0.021918
88,0.022988
88,0.029295
88,0.022432
88,0.022494
88,0.022771
88,0.025141
88,0.021777
89,0.022202
89,0.023371
89,0.021988
89,0.021261
89,0.023598
89,0.027138
89,0.024911
88,0.022871
88,0.021909
88,0.024279
88,0.024977
88,0.025433
88,0.028047
88,0.024104
88,0.024935
88,0.023935
89,0.028863
89,0.025845
89,0.026125
89,0.024117
89,0.026415
89,0.024348
89,0.025673
89,0.025844
89,0.026673
89,0.023716
89,0.026224
89,0.029813
89,0.026289
89,0.028952
89,0.023831
89,0.023868
89,0.028825
89,0.027091
89,0.024861
89,0.023259
89,0.025174
90,0.027259
88,0.024739
89,0.024705
89,0.023674
89,0.025112
90,0.027093
91,0.027645
91,0.023925
90,0.022913
90,0.022394
90,0.023656
88,0.022234
88,0.023548
88,0.029037
90,0.02238
90,0.021864
90,0.021928
88,0.031208
89,0.02422
90,0.024126
89,0.027926
89,0.024829
88,0.0225
88,0.023975
87,0.023513
88,0.025098
86,0.026085
87,0.026857
88,0.026766
86,0.026414
87,0.031017
87,0.025664
84,0.02625
81,0.025621
83,0.025052
79,0.023274
78,0.025138
78,0.027902
82,0.025868
79,0.024886
77,0.02716
80,0.025076
82,0.026805
82,0.025624
82,0.031136
87,0.025801
86,0.031128
86,0.027668
87,0.028801
89,0.025963
89,0.029989
89,0.027793
88,0.027833
89,0.02864
87,0.030395
90,0.029955
87,0.030585
89,0.0288
89,0.029877
87,0.027039
83,0.025649
88,0.025184
90,0.026781
88,0.030681
89,0.030614
89,0.024399
91,0.030022
89,0.0267
90,0.027226
87,0.026819
88,0.027515
89,0.027
89,0.027041
88,0.031279
88,0.027078
88,0.025723
88,0.028494
89,0.024132
89,0.02683
90,0.028747
90,0.028605
88,0.028476
88,0.029344
88,0.029664
89,0.028342
87,0.026659
87,0.025547
86,0.032807
87,0.025744
85,0.026127
85,0.024125
86,0.026153
86,0.025391
84,0.028328
86,0.027344
83,0.026566
84,0.027185
85,0.025662
83,0.028063
83,0.026742
83,0.02416
85,0.022469
84,0.026949
84,0.028514
83,0.026329
84,0.027946
85,0.028535
87,0.02876
86,0.026725
85,0.02874
83,0.026966
85,0.029993
85,0.02939
83,0.026795
83,0.027683
83,0.024531
82,0.024726
83,0.028677
83,0.025026
82,0.02764
82,0.034956
84,0.026296
83,0.025786
80,0.023983
83,0.027403
84,0.026423
85,0.023665
84,0.026378
82,0.028525
83,0.025641
82,0.027182
81,0.023313
81,0.02845
82,0.027031
82,0.026738
82,0.027482
83,0.028722
82,0.025792
81,0.025015
81,0.029444
81,0.024951
81,0.025426
81,0.024586
81,0.027517
82,0.025301
81,0.02439
80,0.028183
80,0.025275
81,0.023816
82,0.023799
82,0.023543
83,0.025407
82,0.025198
82,0.025299
82,0.027192
81,0.024577
82,0.02963
82,0.025167
83,0.029858
82,0.025717
84,0.024355
82,0.021931
81,0.028726
82,0.022984
82,0.023806
83,0.023951
83,0.030139
82,0.024165
83,0.022765
82,0.024723
83,0.026197
82,0.022884
83,0.02323
82,0.023871
83,0.025787
83,0.026568
82,0.025123
82,0.024992
82,0.02515
84,0.025272
83,0.026301
84,0.026589
82,0.027906
83,0.02856
79,0.028745
80,0.026415
80,0.026885
82,0.029067
82,0.026391
82,0.026478
81,0.024968
83,0.149032
83,0.025421
83,0.02427
83,0.02597
83,0.02586
82,0.026972
80,0.024524
80,0.025444
78,0.024313
76,0.023277
76,0.023057
74,0.029723
69,0.029582
67,0.02366
63,0.022337
60,0.023338
58,0.021591
56,0.022014
54,0.018813
53,0.019834
54,0.025349
54,0.02304
54,0.024622
51,0.021793
50,0.022133
48,0.024077
47,0.022927
47,0.022232
46,0.021116
51,0.024808
55,0.018149
61,0.026154
68,0.025202
72,0.023177
79,0.025236
83,0.025937
85,0.028479
85,0.025768
83,0.027984
84,0.025489
84,0.029014
84,0.023987
84,0.023038
83,0.023721
81,0.025268
83,0.025064
83,0.029425
83,0.02445
84,0.028451
84,0.027919
82,0.026792
83,0.028861
83,0.025803
82,0.024437
81,0.023425
83,0.023992
83,0.0266
83,0.027314
83,0.026697
84,0.027884
85,0.02843
86,0.028421
86,0.024708
86,0.027714
86,0.026132
84,0.026514
84,0.024203
86,0.027522
86,0.02831
86,0.033615
85,0.026897
84,0.026487
82,0.028757
83,0.023728
83,0.025768
84,0.023645
83,0.025635
85,0.024664
86,0.025012
85,0.026205
83,0.026212
83,0.026776
83,0.0239
83,0.025094
83,0.022871
83,0.024256
84,0.02426
82,0.02426
84,0.025713
83,0.025402
83,0.025001
83,0.026232
84,0.026123
84,0.027965
84,0.024934
84,0.026891
83,0.025267
83,0.027553
84,0.025417
83,0.026814
83,0.02455
83,0.029267
84,0.0226
84,0.024787
84,0.023964
85,0.025226
87,0.028601
85,0.025878
85,0.026375
84,0.024315
83,0.023412
82,0.026572
84,0.023455
85,0.023623
85,0.025993
86,0.025001
87,0.026137
87,0.026411
88,0.02671
85,0.025308
87,0.025489
86,0.023578
84,0.024759
86,0.024986
86,0.027203
86,0.023974
86,0.031354
86,0.023302
87,0.02306
87,0.024668
87,0.023072
87,0.02315
87,0.022831
87,0.02379
87,0.02201
88,0.022737
87,0.022368
88,0.025191
89,0.025604
88,0.025331
89,0.02273
53,0.024227
88,0.025598
87,0.023497
86,0.023108
86,0.0215
87,0.024052
87,0.021953
86,0.022034
88,0.021401
89,0.023629
87,0.027121
87,0.024888
88,0.024172
88,0.024196
88,0.026928
88,0.023975
86,0.023386
87,0.024348
87,0.023292
88,0.024323
88,0.023632
88,0.025438
88,0.024345
88,0.023921
87,0.024106
88,0.024315
88,0.021983
88,0.024611
89,0.024579
88,0.022899
89,0.022486
90,0.02371
90,0.022886
88,0.023935
88,0.022288
89,0.024846
89,0.021755
89,0.022126
89,0.024486
89,0.022772
90,0.023011
90,0.022914
90,0.025264
90,0.024191
90,0.024145
90,0.027773
90,0.025087
90,0.022072
88,0.022622
89,0.022046
90,0.021456
90,0.022172
89,0.019946
89,0.019909
89,0.023091
89,0.021624
87,0.022053
88,0.022781
89,0.02225
88,0.022364
89,0.021931
89,0.022543
88,0.022906
89,0.022945
89,0.023242
89,0.023207
90,0.022666
89,0.0221
88,0.022949
89,0.025444
89,0.023246
89,0.024084
90,0.022605
90,0.022382
89,0.022376
89,0.023436
89,0.021197
89,0.024179
89,0.021362
89,0.021087
89,0.021129
88,0.024184
88,0.023056
89,0.019979
88,0.020784
88,0.020098
90,0.019339
89,0.019493
88,0.01948
88,0.021193
90,0.019878
89,0.01972
89,0.019595
90,0.022679
89,0.018562
88,0.018984
88,0.018912
88,0.019845
88,0.018825
88,0.019182
88,0.018885
88,0.020967
88,0.019627
88,0.021226
88,0.020195
175,0.117044
174,0.045707
174,0.042899
172,0.047863
173,0.044703
173,0.046287
173,0.043654
173,0.050528
172,0.048303
172,0.036518
173,0.033367
173,0.038094
173,0.036562
171,0.034995
173,0.034894
173,0.039003
173,0.036902
174,0.047442
175,0.035854
175,0.038106
174,0.03561
174,0.038758
174,0.036214
173,0.037979
173,0.042306
173,0.036618
172,0.037323
170,0.035974
171,0.036866
171,0.037133
171,0.036919
172,0.037303
172,0.046426
173,0.037542
173,0.039017
173,0.037425
173,0.03864
172,0.03644
172,0.034052
172,0.034675
172,0.045393
173,0.03536
173,0.034695
172,0.039512
172,0.038122
171,0.035538
171,0.039183
171,0.035682
171,0.041236
172,0.161318
172,0.044839
172,0.038422
171,0.033889
171,0.035019
171,0.036952
171,0.034023
171,0.038075
171,0.036873
171,0.038478
172,0.041827
171,0.039244
171,0.041314
171,0.035925
171,0.038877
172,0.036844
172,0.040664
172,0.037776
171,0.04412
171,0.03899
171,0.039017
171,0.037261
171,0.037203
171,0.041966
171,0.038366
171,0.035634
171,0.034948
171,0.034393
171,0.035291
171,0.034389
171,0.035639
171,0.034521
171,0.034029
171,0.033202
171,0.037729
172,0.03751
172,0.043463
172,0.038485
172,0.03489
173,0.037158
173,0.036481
173,0.035237
172,0.034117
172,0.038306
173,0.03358
173,0.037002
173,0.03725
173,0.037894
173,0.040995
174,0.170938
173,0.03512
171,0.039211
172,0.032816
172,0.032393
173,0.034438
173,0.041519
172,0.041554
172,0.034969
172,0.036942
173,0.038754
173,0.038978
173,0.038411
174,0.035014
173,0.036317
171,0.036998
172,0.039263
169,0.037671
170,0.040471
168,0.038263
169,0.038975
169,0.039526
167,0.039931
168,0.048081
164,0.044137
162,0.045731
166,0.038128
162,0.039733
166,0.040332
164,0.045398
165,0.04109
163,0.038912
160,0.03806
157,0.049923
160,0.037559
159,0.045471
156,0.040582
159,0.040222
150,0.039831
147,0.03835
147,0.037848
146,0.039127
147,0.04176
141,0.043749
141,0.040782
140,0.039683
134,0.031586
135,0.035888
133,0.038197
130,0.034387
130,0.039465
128,0.033178
131,0.037812
128,0.035732
128,0.035597
124,0.03558
126,0.035017
122,0.033244
120,0.029635
121,0.033127
124,0.035726
123,0.03357
123,0.032621
123,0.034329
121,0.032901
123,0.033451
125,0.030192
125,0.03171
122,0.030018
125,0.029778
122,0.034447
119,0.030226
123,0.031084
121,0.031961
121,0.028821
124,0.032955
120,0.034435
122,0.031847
125,0.032901
126,0.031356
124,0.031532
125,0.033122
127,0.031078
131,0.03602
131,0.15434
131,0.031048
134,0.034447
136,0.030758
133,0.029513
133,0.032812
135,0.030171
137,0.031535
137,0.033364
140,0.032868
140,0.030385
138,0.032054
141,0.033343
137,0.036635
139,0.033227
135,0.035772
135,0.03193
135,0.032025
135,0.036234
134,0.035103
135,0.036776
137,0.033211
138,0.034
135,0.034955
138,0.032704
140,0.033622
138,0.03399
140,0.037339
140,0.031528
140,0.035161
140,0.034889
141,0.037772
139,0.034901
138,0.035806
139,0.03595
139,0.031871
137,0.033545
137,0.037725
136,0.035967
138,0.043621
138,0.032865
136,0.035991
137,0.035022
136,0.034177
137,0.036483
137,0.03091
136,0.031109
137,0.030776
138,0.032521
138,0.031441
138,0.031231
139,0.032579
138,0.033459
140,0.031086
140,0.0317
138,0.031463
141,0.031973
139,0.033655
141,0.034676
142,0.037168
139,0.036263
141,0.033714
143,0.032991
145,0.032922
145,0.038384
144,0.033065
143,0.040914
143,0.036108
142,0.036108
140,0.037715
140,0.037585
141,0.034885
140,0.032936
140,0.033374
142,0.035359
141,0.037773
140,0.034097
139,0.031278
139,0.033194
139,0.03756
139,0.032756
139,0.040634
141,0.03198
143,0.037176
144,0.030532
142,0.034968
142,0.040976
142,0.032906
142,0.032522
144,0.03563
143,0.037043
143,0.033649
143,0.037407
144,0.038752
143,0.033653
143,0.03252
143,0.035689
142,0.032809
142,0.038353
141,0.042296
142,0.036771
142,0.033935
143,0.046806
143,0.03387
144,0.035772
144,0.033217
142,0.037965
143,0.035591
143,0.036047
143,0.034715
141,0.033161
141,0.031152
142,0.038242
144,0.041364
146,0.169518
144,0.033379
143,0.033397
141,0.034048
141,0.032401
141,0.035293
144,0.038421
143,0.034063
144,0.031102
139,0.033172
144,0.033677
142,0.033083
141,0.03514
140,0.033097
143,0.03389
143,0.034448
143,0.034786
141,0.032949
139,0.034114
140,0.037974
139,0.035788
141,0.035319
141,0.040205
139,0.043912
141,0.040451
142,0.035451
142,0.038779
141,0.035456
148,0.034136
149,0.037107
149,0.037006
145,0.04047
146,0.03716
145,0.040148
141,0.043278
143,0.038743
138,0.040013
137,0.035998
134,0.037201
132,0.035121
131,0.031134
132,0.037934
133,0.03388
132,0.035394
129,0.038919
128,0.039193
124,0.03428
124,0.038123
123,0.031786
125,0.034584
124,0.030079
124,0.032224
120,0.031641
123,0.032903
121,0.031978
119,0.033405
121,0.034295
119,0.035463
118,0.031602
118,0.030788
119,0.039473
119,0.030636
121,0.030412
121,0.032778
123,0.031143
120,0.030832
119,0.031959
119,0.032731
121,0.03168
121,0.029308
120,0.032416
120,0.033732
117,0.032153
118,0.032596
118,0.030766
119,0.031967
118,0.033955
120,0.031008
119,0.031501
120,0.031904
121,0.030551
122,0.031551
123,0.031285
122,0.030525
120,0.032071
123,0.031801
124,0.032293
120,0.031155
120,0.02904
121,0.028657
123,0.030565
119,0.029417
122,0.029525
123,0.035608
126,0.031225
129,0.04094
130,0.036246
133,0.163191
132,0.030963
131,0.034519
131,0.032382
131,0.030817
133,0.034106
129,0.032576
129,0.033154
126,0.031762
127,0.036676
122,0.035773
117,0.031339
120,0.033277
117,0.031617
115,0.031104
112,0.031426
110,0.029735
105,0.029727
101,0.028787
100,0.030361
98,0.028169
98,0.027926
96,0.02698
95,0.027662
89,0.025882
83,0.03139
84,0.03354
84,0.025752
82,0.028816
81,0.025282
85,0.025819
84,0.024819
85,0.025981
83,0.029409
82,0.033042
83,0.03113
83,0.029287
82,0.025286
78,0.024849
78,0.020327
77,0.024512
76,0.022306
77,0.031467
78,0.027677
78,0.024477
78,0.023769
73,0.023912
75,0.024428
74,0.022101
76,0.023098
77,0.030309
74,0.020241
75,0.022168
74,0.022231
75,0.023318
76,0.022356
75,0.0214
77,0.024449
74,0.022566
69,0.029899
172,0.04231
174,0.038908
176,0.041493
171,0.039287
174,0.032656
175,0.038086
175,0.037733
175,0.038068
176,0.036003
175,0.040729
176,0.037415
175,0.037569
173,0.038288
174,0.038117
171,0.038338
173,0.04101
173,0.036135
174,0.036514
174,0.036231
175,0.043901
175,0.036945
175,0.037969
173,0.036667
172,0.038658
171,0.036479
172,0.039333
172,0.039543
172,0.040161
172,0.038597
172,0.035658
173,0.037818
171,0.037416
173,0.037765
173,0.038961
173,0.034959
173,0.040021
172,0.035823
172,0.038784
171,0.038681
169,0.037993
170,0.033597
170,0.038919
170,0.033732
170,0.041367
170,0.037824
170,0.037936
170,0.036872
170,0.03811
170,0.037507
170,0.038127
170,0.037658
170,0.172477
170,0.034754
170,0.035341
170,0.033712
170,0.036201
170,0.040182
170,0.039234
170,0.03666
171,0.042668
172,0.037588
171,0.042395
172,0.036174
170,0.038992
168,0.039519
169,0.037332
170,0.036907
170,0.045324
171,0.042505
172,0.036463
172,0.038788
171,0.034927
172,0.036274
172,0.035588
172,0.037991
172,0.038681
171,0.035635
172,0.03544
171,0.036745
172,0.037878
172,0.037346
172,0.038471
172,0.04025
172,0.040858
172,0.043955
172,0.038182
172,0.039664
171,0.044141
170,0.036147
171,0.038157
172,0.037499
171,0.041929
173,0.036141
172,0.037579
173,0.034898
173,0.038793
174,0.036154
173,0.039263
172,0.03702
172,0.042135
172,0.037903
173,0.035391
173,0.039387
172,0.037851
172,0.03764
172,0.038518
173,0.039519
173,0.171936
172,0.035404
172,0.052045
172,0.042214
173,0.036071
170,0.03835
168,0.043877
170,0.035572
172,0.041759
170,0.040774
169,0.043801
168,0.038896
163,0.038846
168,0.042141
166,0.043897
165,0.044338
168,0.040967
165,0.040018
165,0.041884
165,0.047401
166,0.043514
163,0.041201
163,0.042193
159,0.042029
159,0.044249
160,0.042406
155,0.039978
158,0.040716
149,0.038203
147,0.040097
150,0.038204
147,0.039876
149,0.037705
141,0.037356
141,0.037779
141,0.038762
134,0.034896
134,0.034871
134,0.033348
128,0.032404
130,0.033143
127,0.037166
125,0.034087
125,0.035437
124,0.032759
126,0.032792
126,0.03374
124,0.035487
120,0.030227
120,0.038935
123,0.036225
121,0.040198
123,0.030477
124,0.032352
122,0.033395
123,0.035041
123,0.032909
122,0.031131
121,0.031515
122,0.037827
122,0.035385
121,0.037815
122,0.036579
122,0.037513
121,0.030735
120,0.03131
117,0.03057
123,0.031388
124,0.032646
124,0.033485
125,0.033489
126,0.037286
133,0.165153
131,0.031541
131,0.034345
132,0.035668
133,0.03021
135,0.034027
134,0.031903
135,0.030093
136,0.03305
136,0.034567
137,0.032656
138,0.036134
137,0.035933
139,0.034526
141,0.034601
141,0.034386
139,0.039081
135,0.038108
136,0.033239
136,0.034528
136,0.034752
134,0.034349
133,0.036291
136,0.034535
137,0.039089
138,0.037305
141,0.034781
140,0.038883
139,0.032587
139,0.034449
137,0.036795
138,0.039221
136,0.033912
137,0.034319
136,0.035725
137,0.036421
135,0.036231
135,0.035016
136,0.034779
135,0.03244
135,0.031119
139,0.031807
137,0.033461
137,0.033302
137,0.032162
137,0.032744
137,0.035161
136,0.031001
136,0.035477
136,0.035657
135,0.033699
136,0.036097
136,0.034229
136,0.032222
136,0.034169
137,0.033322
137,0.036277
137,0.033411
136,0.033468
138,0.03341
140,0.033848
139,0.037718
141,0.031281
140,0.034705
140,0.033366
142,0.033956
142,0.036427
141,0.035207
141,0.034538
142,0.038933
141,0.039807
140,0.037466
140,0.036794
141,0.031962
140,0.035453
140,0.040968
142,0.03971
141,0.032557
140,0.034712
139,0.031654
139,0.03384
139,0.032677
139,0.031618
139,0.03408
141,0.044254
143,0.034133
144,0.032868
142,0.034745
142,0.035185
142,0.033028
142,0.034038
144,0.033614
143,0.039139
143,0.033041
143,0.033431
144,0.033521
143,0.035002
143,0.03799
143,0.038751
142,0.034684
142,0.034338
141,0.036364
142,0.035655
142,0.034322
143,0.033506
143,0.033345
144,0.039936
144,0.03622
142,0.033679
143,0.032595
143,0.034412
143,0.035232
141,0.034514
141,0.033217
142,0.168579
144,0.032358
146,0.033184
144,0.041397
143,0.036943
141,0.031903
141,0.033956
141,0.037154
144,0.034447
143,0.032504
144,0.036481
139,0.034294
144,0.036656
142,0.035345
141,0.036016
140,0.039467
143,0.034074
143,0.035485
143,0.036206
141,0.034697
139,0.034785
140,0.033334
139,0.030524
141,0.034512
141,0.035111
139,0.034997
141,0.035716
142,0.038227
142,0.037231
141,0.035985
148,0.039226
149,0.037336
149,0.036464
145,0.035042
146,0.032302
145,0.03563
141,0.03459
143,0.035807
138,0.032991
137,0.033436
134,0.033441
