Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total (ms),Tiempo por Objeto Tracking (ms),Preprocess,Inference,Postprocess
1459,"0,006895","0,037368","0,024053","0,019413",55,"87,729174","0,437335","6,553888","23,139238","3,834963"
1460,"0,005942","0,021582","0,023895","0,020106",57,"71,525520","0,419218","3,410578","7,169008","3,504992"
1461,"0,005635","0,020676","0,023627","0,017638",56,"67,575620","0,421905","2,593517","8,279085","3,633738"
1462,"0,006605","0,036022","0,024988","0,021698",58,"89,312441","0,430824","2,951384","23,195028","3,588676"
1463,"0,005565","0,018542","0,021585","0,019058",59,"64,750283","0,365848","3,602028","6,972551","3,600836"
1464,"0,006963","0,038582","0,023065","0,015965",60,"84,573995","0,384410","2,951384","23,195028","3,588676"
1465,"0,005887","0,022509","0,023607","0,018263",58,"70,267449","0,407024","2,123117","7,246256","3,772974"
1466,"0,005502","0,039890","0,021619","0,017467",57,"84,477734","0,379277","5,584717","24,122000","5,261898"
1467,"0,005398","0,022317","0,021122","0,018622",57,"67,458591","0,370557","2,477169","5,762577","3,673315"
1468,"0,005408","0,040362","0,023484","0,017364",56,"86,617958","0,419364","2,595186","24,129152","3,809929"
1469,"0,005431","0,019647","0,022732","0,018715",58,"66,525431","0,391927","2,481699","7,263899","3,568888"
1470,"0,005491","0,036486","0,021179","0,017403",56,"80,558395","0,378205","2,660036","23,520708","3,686428"
1471,"0,005422","0,020352","0,022052","0,019345",58,"67,171153","0,380211","2,450466","11,104584","3,576994"
1472,"0,005430","0,037122","0,026216","0,019538",59,"88,305929","0,444339","3,701687","23,467779","3,822327"
1473,"0,005997","0,019584","0,021176","0,019059",57,"65,815796","0,371511","2,486229","6,051779","4,584074"
1474,"0,005935","0,039271","0,022695","0,019609",56,"87,511014","0,405272","2,525091","23,336172","4,588842"
1475,"0,005480","0,019742","0,020682","0,021206",55,"67,110350","0,376043","2,469301","5,903721","4,832268"
1476,"0,008926","0,037086","0,021101","0,014779",57,"81,891187","0,370187","2,691269","23,262501","4,723310"
1477,"0,005486","0,021145","0,021490","0,016146",58,"64,268242","0,370520","3,307104","5,896568","3,741264"
1478,"0,005589","0,041387","0,023939","0,018718",56,"89,633412","0,427481","2,288103","23,923874","3,897429"
1479,"0,006709","0,021030","0,021187","0,016325",54,"65,251677","0,392356","2,408504","6,827831","4,079580"
1480,"0,006688","0,037268","0,022570","0,016836",56,"83,362194","0,403040","2,712011","23,255110","3,871918"
1481,"0,005509","0,022776","0,022742","0,017759",57,"68,786069","0,398975","2,698421","7,717848","3,596306"
1482,"0,005682","0,042507","0,022074","0,019063",56,"89,325782","0,394173","2,720118","23,458242","3,854513"
1483,"0,005370","0,049444","0,023779","0,018236",56,"96,828347","0,424619","2,618313","23,274422","3,787279"
1484,"0,005467","0,019686","0,020955","0,018153",55,"64,259952","0,380991","3,503561","5,720854","8,447647"
1485,"0,005452","0,019992","0,021894","0,017450",55,"64,787719","0,398072","2,423048","5,746365","3,672838"
1486,"0,006856","0,049483","0,021464","0,016746",54,"94,549785","0,397488","2,938986","25,108337","3,777266"
1487,"0,007268","0,020154","0,021419","0,018209",57,"67,049994","0,375776","2,524853","5,759239","4,930258"
1488,"0,005411","0,037363","0,024168","0,015828",57,"82,769496","0,423995","2,938986","25,108337","3,777266"
1489,"0,007374","0,024107","0,020644","0,018185",56,"70,309655","0,368634","3,087997","7,376909","5,504370"
1490,"0,005484","0,041120","0,022066","0,015845",56,"84,515557","0,394042","2,221107","24,010897","4,116297"
1491,"0,008977","0,020283","0,021846","0,017305",56,"68,411238","0,390112","2,454281","6,024122","3,468037"
1492,"0,007385","0,038627","0,022180","0,019498",58,"87,690799","0,382411","2,588272","23,563862","3,840685"
1493,"0,008099","0,019664","0,021101","0,016688",57,"65,552361","0,370197","2,585649","5,697727","4,921198"
1494,"0,005494","0,038512","0,022616","0,017327",59,"83,949673","0,383325","2,810001","23,073435","3,639460"
1495,"0,005363","0,020439","0,022641","0,017865",58,"66,308168","0,390361","2,522945","5,978107","3,674746"
1496,"0,005355","0,038485","0,021222","0,016794",56,"81,856431","0,378969","2,498150","23,702145","3,827333"
1497,"0,005821","0,020111","0,021141","0,016351",57,"63,423849","0,370887","2,994537","6,937027","1,907587"
1498,"0,005505","0,044430","0,022681","0,021040",58,"93,656973","0,391058","3,515959","23,091078","1,786232"
1499,"0,005372","0,020995","0,022060","0,017106",55,"65,532900","0,401087","2,650499","6,153822","1,753092"
1500,"0,005598","0,037636","0,022624","0,016829",55,"82,687024","0,411347","2,728701","24,360180","1,989126"
1501,"0,005852","0,024803","0,020930","0,014629",55,"66,213795","0,380542","2,789021","8,032084","1,910210"
1502,"0,005456","0,037143","0,022557","0,014352",52,"79,507174","0,433783","2,771378","23,277521","2,437353"
1503,"0,005473","0,019552","0,019661","0,013619",50,"58,304553","0,393214","2,399683","5,743265","1,796246"
1504,"0,006066","0,039392","0,022139","0,014823",55,"82,420101","0,402527","2,326727","23,272514","1,873732"
1505,"0,005610","0,019623","0,020182","0,014266",52,"59,681670","0,388120","2,831697","6,529093","2,343416"
1506,"0,005432","0,041306","0,020355","0,014702",54,"81,795464","0,376943","2,135754","23,309469","1,986742"
1507,"0,005489","0,048304","0,020176","0,013987",53,"87,955541","0,380684","2,374649","23,236513","1,966953"
1508,"0,005755","0,023235","0,020593","0,014094",55,"63,677716","0,374421","2,986193","5,923986","1,871586"
1509,"0,006697","0,019000","0,022698","0,014984",54,"63,379111","0,420332","3,328800","5,783558","3,170490"
1510,"0,005409","0,037997","0,020196","0,015065",56,"78,666754","0,360634","3,115177","23,319244","1,820803"
1511,"0,005761","0,020415","0,019968","0,014259",56,"60,403397","0,356570","2,354383","6,908655","1,919985"
1512,"0,005400","0,039215","0,020348","0,013592",56,"78,554875","0,363364","2,162218","24,076223","1,905203"
1513,"0,007804","0,019544","0,022023","0,014838",55,"64,207914","0,400412","2,490282","5,834818","3,341675"
1514,"0,005526","0,037990","0,025290","0,017490",55,"86,295468","0,459826","2,856970","23,276091","2,160549"
1515,"0,005411","0,014781","0,006515","0,016905",0,"43,612618","0,000000","3,357649","6,623030","1,884460"
1516,"0,005286","0,031557","0,006816","0,006619",0,"50,277742","0,000000","2,884865","23,344040","1,831293"
1517,"0,005303","0,013324","0,004849","0,003806",0,"27,281764","0,000000","2,563238","5,757093","1,896143"
1518,"0,005324","0,031988","0,012884","0,016250",0,"66,446861","0,000000","2,434731","23,331881","1,869440"
1519,"0,005459","0,015435","0,005731","0,006318",0,"32,943066","0,000000","2,305508","6,106853","1,960039"
1520,"0,005473","0,032074","0,008162","0,012147",0,"57,856214","0,000000","2,434731","23,331881","1,869440"
1521,"0,005257","0,012282","0,004772","0,004987",0,"27,297892","0,000000","2,305508","6,106853","1,960039"
1522,"0,007108","0,030044","0,004691","0,012364",0,"54,207094","0,000000","2,263546","24,847746","3,193855"
1523,"0,005515","0,014954","0,009653","0,011808",0,"41,929984","0,000000","3,658533","9,731054","4,108429"
1524,"0,005794","0,030249","0,005295","0,005275",0,"46,613642","0,000000","5,730391","24,624348","2,597809"
1525,"0,005298","0,014564","0,004667","0,011297",0,"35,825687","0,000000","3,208160","7,429123","2,024412"
1526,"0,005325","0,030312","0,003766","0,010969",0,"50,371278","0,000000","5,730391","24,624348","2,597809"
1527,"0,005369","0,016526","0,001084","0,005944",0,"28,923147","0,000000","4,507542","8,378983","1,861095"
1528,"0,005770","0,030650","0,001126","0,011457",0,"49,003251","0,000000","4,556656","23,508310","6,952763"
1529,"0,005418","0,013865","0,001267","0,011071",0,"31,621248","0,000000","4,507542","8,378983","1,861095"
1530,"0,007207","0,030537","0,001069","0,008148",0,"46,961690","0,000000","2,305984","23,960352","3,072739"
1531,"0,005407","0,031031","0,001158","0,010934",0,"48,529376","0,000000","2,305984","23,960352","3,072739"
1532,"0,005430","0,014683","0,001148","0,010791",0,"32,051763","0,000000","3,663063","12,625456","2,850771"
1533,"0,005316","0,014551","0,001207","0,005285",0,"26,359611","0,000000","3,663063","12,625456","2,850771"
1534,"0,008415","0,032136","0,001113","0,006872",0,"48,536257","0,000000","2,944469","26,135921","1,711607"
1535,"0,005307","0,012792","0,005976","0,007345",0,"31,421144","0,000000","3,563881","13,108730","4,649639"
1536,"0,005349","0,030768","0,010928","0,007377",0,"54,421696","0,000000","2,944469","26,135921","1,711607"
1537,"0,005445","0,014403","0,001052","0,007160",0,"28,060613","0,000000","3,563881","13,108730","4,649639"
1538,"0,005416","0,033202","0,001115","0,008766",0,"48,498782","0,000000","2,944469","26,135921","1,711607"
1539,"0,005391","0,020646","0,001073","0,005827",0,"32,937400","0,000000","5,080223","13,755322","3,803015"
1540,"0,005422","0,036186","0,001139","0,008632",0,"51,379291","0,000000","2,237082","26,885509","2,457857"
1541,"0,005487","0,024883","0,001280","0,007392",0,"39,041827","0,000000","2,207756","7,153511","2,829075"
1542,"0,005338","0,015631","0,002258","0,007450",0,"30,676280","0,000000","2,207756","7,153511","2,829075"
1543,"0,005335","0,038407","0,001231","0,008188",0,"53,160264","0,000000","2,237082","26,885509","2,457857"
1544,"0,005470","0,016999","0,001287","0,007045",0,"30,801339","0,000000","3,207922","12,315035","4,112005"
1545,"0,005285","0,032034","0,006465","0,007496",0,"51,279766","0,000000","2,237082","26,885509","2,457857"
1546,"0,005352","0,026108","0,001184","0,007118",0,"39,762050","0,000000","3,207922","12,315035","4,112005"
1547,"0,005306","0,033198","0,001173","0,007060",0,"46,736368","0,000000","2,608299","26,168585","4,834175"
1548,"0,009523","0,026414","0,001134","0,008363",0,"45,434040","0,000000","4,234314","7,386684","2,863169"
1549,"0,005284","0,033983","0,001045","0,008069",0,"48,380568","0,000000","2,792835","25,539637","1,927137"
1550,"0,005601","0,025302","0,002405","0,007541",0,"40,849169","0,000000","4,368782","13,959408","2,042055"
1551,"0,008000","0,014664","0,001253","0,009916",0,"33,832607","0,000000","4,368782","13,959408","2,042055"
1552,"0,005424","0,040646","0,001238","0,007851",0,"55,159487","0,000000","2,792835","25,539637","1,927137"
1553,"0,005720","0,022104","0,001181","0,007067",0,"36,071424","0,000000","3,704309","13,821840","2,304316"
1554,"0,005737","0,018541","0,001254","0,006663",0,"32,195001","0,000000","2,295256","5,881071","2,486706"
1555,"0,005439","0,033069","0,001178","0,008190",0,"47,876642","0,000000","2,792835","25,539637","1,927137"
1556,"0,005381","0,024392","0,001293","0,007479",0,"38,545357","0,000000","2,295256","5,881071","2,486706"
1557,"0,006343","0,038559","0,001136","0,006605",0,"52,643346","0,000000","4,343033","25,790215","5,474329"
1558,"0,011620","0,022180","0,001731","0,005249",0,"40,780558","0,000000","5,046844","11,796236","3,376007"
1559,"0,005796","0,015270","0,001244","0,004214",0,"26,524673","0,000000","5,046844","11,796236","3,376007"
1560,"0,007861","0,033447","0,001047","0,004021",0,"46,376417","0,000000","2,782822","25,030613","2,340317"
1561,"0,007174","0,023259","0,001088","0,004451",0,"35,971803","0,000000","3,486395","12,675524","3,724813"
1562,"0,006533","0,035383","0,001226","0,003947",0,"47,089183","0,000000","2,974033","25,449038","2,130270"
1563,"0,011042","0,022567","0,001168","0,005825",0,"40,601925","0,000000","3,486395","12,675524","3,724813"
1564,"0,005639","0,019217","0,001157","0,004264",0,"30,277764","0,000000","4,320621","8,658171","3,640652"
1565,"0,009305","0,035048","0,001083","0,005253",0,"50,688346","0,000000","3,835678","24,565697","3,068209"
1566,"0,009711","0,019328","0,001913","0,004577",0,"35,528744","0,000000","3,258467","11,876106","1,908779"
1567,"0,006151","0,016702","0,001183","0,005438",0,"29,474626","0,000000","2,307177","6,234884","4,791737"
1568,"0,010574","0,032384","0,001115","0,003953",0,"48,025576","0,000000","2,483606","24,968147","2,270460"
1569,"0,006008","0,020956","0,001608","0,003645",0,"32,216919","0,000000","4,208803","12,355328","1,884460"
1570,"0,006622","0,032094","0,002438","0,004355",0,"45,509240","0,000000","2,231121","25,356054","2,033472"
1571,"0,010795","0,025046","0,001569","0,003576",0,"40,986677","0,000000","6,194353","12,552023","3,437519"
1572,"0,005463","0,016027","0,001355","0,003830",0,"26,675784","0,000000","2,321959","7,695913","2,578020"
1573,"0,009505","0,034065","0,001147","0,003777",0,"48,493978","0,000000","2,746582","25,213718","2,994776"
1574,"0,005490","0,023610","0,001180","0,003608",0,"33,887872","0,000000","2,267838","6,057739","2,011538"
1575,"0,005656","0,012848","0,002421","0,005902",0,"26,827820","0,000000","2,267838","6,057739","2,011538"
1576,"0,006383","0,033494","0,001088","0,006620",0,"47,585428","0,000000","2,850056","25,543451","2,354622"
1577,"0,005347","0,024460","0,001137","0,003633",0,"34,577469","0,000000","2,383709","5,901337","2,099037"
1578,"0,006811","0,012683","0,001325","0,003611",0,"24,430342","0,000000","2,383709","5,901337","2,099037"
1579,"0,005364","0,033884","0,001160","0,003708",0,"44,115965","0,000000","2,846718","24,946451","2,247572"
1580,"0,005309","0,022770","0,001264","0,003562",0,"32,904662","0,000000","4,320145","12,584448","2,686501"
1581,"0,008045","0,015490","0,002042","0,003599",0,"29,176498","0,000000","2,389669","7,493734","3,197432"
1582,"0,007808","0,034301","0,001264","0,003497",0,"46,868531","0,000000","3,055573","26,048183","2,444506"
1583,"0,008918","0,021125","0,001238","0,003666",0,"34,947504","0,000000","3,326178","13,190985","2,235651"
1584,"0,007975","0,014433","0,001638","0,004589",0,"28,634749","0,000000","2,336502","6,207705","3,381014"
1585,"0,005305","0,033336","0,001125","0,003514",0,"43,279159","0,000000","2,707958","26,072741","2,287626"
1586,"0,006458","0,021690","0,001203","0,005342",0,"34,692931","0,000000","4,924059","12,418747","2,116442"
1587,"0,010393","0,016585","0,001588","0,005792",0,"34,358005","0,000000","2,480745","5,868196","5,435705"
1588,"0,007141","0,033493","0,001168","0,005132",0,"46,933431","0,000000","3,936052","24,882317","2,080679"
1589,"0,011059","0,023626","0,001207","0,004269",0,"40,161104","0,000000","2,513885","12,856483","1,836538"
1590,"0,009342","0,032634","0,002154","0,004392",0,"48,522493","0,000000","2,130985","25,547981","2,414703"
1591,"0,005383","0,025578","0,001092","0,003904",0,"35,957113","0,000000","5,768061","12,091398","4,070520"
1592,"0,008284","0,013524","0,001153","0,004758",0,"27,718900","0,000000","2,414942","6,377220","2,076864"
1593,"0,010692","0,033005","0,001099","0,003540",0,"48,335891","0,000000","3,080606","24,914503","2,136469"
1594,"0,005334","0,022601","0,001043","0,003740",0,"32,718575","0,000000","4,439592","13,370752","2,021790"
1595,"0,006731","0,015428","0,001640","0,003575",0,"27,373028","0,000000","2,242565","6,618023","1,979113"
1596,"0,011401","0,032477","0,001165","0,003529",0,"48,571838","0,000000","2,147198","25,269032","2,293825"
1597,"0,005325","0,023857","0,001137","0,003774",0,"34,093578","0,000000","5,936861","12,747049","2,067327"
1598,"0,005853","0,032412","0,001153","0,004896",0,"44,312964","0,000000","2,371073","25,863647","1,941204"
1599,"0,005258","0,023166","0,001127","0,006304",0,"35,855767","0,000000","3,968954","12,770891","2,528906"
1600,"0,005435","0,014496","0,001127","0,004557",0,"25,615353","0,000000","2,431154","5,991697","1,993418"
1601,"0,007878","0,032981","0,001177","0,003697",0,"45,732994","0,000000","2,232552","25,704622","1,662016"
1602,"0,005613","0,020441","0,001107","0,005722",0,"32,883125","0,000000","2,370119","13,049126","2,684355"
1603,"0,007970","0,015179","0,001200","0,003582",0,"27,930749","0,000000","2,969503","7,014275","1,891851"
1604,"0,008965","0,033327","0,001125","0,003630",0,"47,047005","0,000000","3,123999","24,528265","2,577782"
1605,"0,005361","0,024428","0,001133","0,004287",0,"35,208890","0,000000","4,760027","11,906385","4,452944"
1606,"0,006984","0,033080","0,001206","0,003708",0,"44,978210","0,000000","2,794743","25,084972","1,790047"
1607,"0,007919","0,024235","0,001327","0,003805",0,"37,285298","0,000000","4,357576","13,349533","2,380610"
1608,"0,005560","0,016560","0,001131","0,006052",0,"29,304314","0,000000","2,288103","6,259918","5,635262"
