Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total (ms),Tiempo por Objeto Tracking (ms),Preprocess,Inference,Postprocess,FPS
266,"0,005447","0,01614","0,005038","0,007733",6,"34,358364","0,839612","2,363443","5,830765","3,588676",
267,"0,005339","0,017225","0,005373","0,010174",6,"38,112071","0,895533","2,247095","5,843639","4,708052",
268,"0,005376","0,016155","0,005312","0,008102",6,"34,945671","0,885351","2,178669","5,852461","3,824949",
269,"0,005463","0,016362","0,004984","0,009523",6,"36,331909","0,830678","2,313137","5,808592","3,707886",
270,"0,005597","0,01705","0,005602","0,009121",6,"37,36969","0,933624","2,382755","5,913258","3,521204",
271,"0,005359","0,015976","0,004757","0,008742",5,"34,833669","0,951469","2,35939","5,783081","3,441334",
272,"0,005284","0,017299","0,004475","0,00865",5,"35,708087","0,895097","2,243519","6,551981","4,012823",
273,"0,007027","0,016738","0,005394","0,010999",5,"40,157618","1,078806","2,381086","5,899906","3,826141",
274,"0,005372","0,016552","0,004495","0,008417",5,"34,835365","0,898949","2,205133","6,365299","3,596544",
275,"0,005352","0,016917","0,004214","0,009241",4,"35,723031","1,053478","2,124071","5,889416","4,613638",
276,"0,005304","0,017876","0,004982","0,008489",4,"36,650027","1,24545","2,76494","6,763458","3,880262",
277,"0,005358","0,016364","0,004039","0,009444",4,"35,204205","1,009773","2,364874","5,820751","3,66497",
278,"0,008975","0,016486","0,004185","0,0083",4,"37,946117","1,046245","2,163172","5,812883","4,127026",
279,"0,005338","0,016368","0,00551","0,010832",4,"38,048423","1,377588","2,260923","5,836248","3,55649",
280,"0,006161","0,021904","0,004884","0,008914",4,"41,862773","1,220905","2,304792","7,572651","3,799438",
281,"0,005481","0,017976","0,004375","0,009353",4,"37,185173","1,093654","2,411842","6,754398","4,069567",
282,"0,005396","0,021564","0,00424","0,009448",4,"40,647355","1,060022","3,508329","7,298231","4,06456",
283,"0,0055","0,016548","0,004224","0,008639",4,"34,911428","1,055965","2,473593","5,80883","3,605366",
284,"0,005315","0,016739","0,004353","0,008864",4,"35,271052","1,088302","2,67148","5,807638","3,748655",
285,"0,00572","0,018322","0,006137","0,010056",4,"40,234738","1,534215","4,283905","5,821466","3,622293",
286,"0,005398","0,016954","0,003901","0,009089",4,"35,340909","0,975156","2,510071","5,870104","3,677368",
287,"0,006079","0,018739","0,003809","0,008606",4,"37,233525","0,952331","2,904654","7,490396","3,538132",
288,"0,006133","0,022068","0,004707","0,007979",4,"40,886304","1,17668","6,891966","5,829811","3,667593",
289,"0,005351","0,016377","0,003746","0,013661",4,"39,13385","0,936435","2,455235","5,829573","3,611565",
290,"0,005497","0,016117","0,003866","0,008955",4,"34,434171","0,966419","2,185106","5,772829","3,79324",
291,"0,005336","0,019778","0,004993","0,010488",4,"40,594616","1,248169","4,417419","5,927086","5,007267",
292,"0,005284","0,016564","0,003912","0,008657",4,"34,41654","0,977972","2,613544","5,81789","3,670692",
293,"0,005394","0,017107","0,00386","0,009872",4,"36,233248","0,9649","2,962351","5,846024","3,69215",
294,"0,005344","0,016667","0,004998","0,011417",4,"38,426988","1,249586","2,220154","5,799532","3,769398",
295,"0,005325","0,016777","0,004375","0,008419",4,"34,895172","1,093726","2,244711","5,8496","4,210949",
296,"0,006214","0,022602","0,005357","0,008509",4,"42,682051","1,339187","2,30217","7,415295","5,191088",
297,"0,005317","0,017537","0,004527","0,009884",3,"37,265366","1,509001","2,007484","5,792856","5,394697",
298,"0,005356","0,016637","0,003929","0,009907",3,"35,828632","1,309712","2,072096","5,79071","4,505873",
299,"0,005288","0,015698","0,004341","0,00996",3,"35,286411","1,446952","2,002239","5,853176","3,652811",
300,"0,006196","0,016043","0,004064","0,006732",3,"33,035263","1,354769","2,341747","5,843639","3,536224",
301,"0,005316","0,018245","0,004028","0,010386",3,"37,974211","1,342598","2,501488","5,912066","3,70717",
302,"0,00536","0,016819","0,004449","0,011104",3,"37,731293","1,482953","2,82526","5,890131","3,619194",
303,"0,005364","0,016165","0,00451","0,009821",3,"35,859898","1,50338","2,369642","5,794048","3,510237",
304,"0,007045","0,016406","0,004972","0,011423",3,"39,845513","1,657314","2,35796","5,823851","3,580809",
305,"0,005427","0,016305","0,005267","0,009806",4,"36,804203","1,316731","2,392054","5,820513","3,657579",
306,"0,005707","0,017678","0,004232","0,008157",4,"35,774519","1,057885","2,407789","5,781412","3,685951",
307,"0,006334","0,016346","0,004581","0,008106",4,"35,366863","1,145343","2,628088","5,755901","3,524065",
308,"0,006511","0,019863","0,004267","0,01179",4,"42,430047","1,066662","3,499746","5,852699","5,108118",
309,"0,005323","0,020499","0,003716","0,008903",4,"38,440684","0,928883","2,668858","8,159161","4,776955",
310,"0,005364","0,017663","0,003829","0,008956",4,"35,811672","0,957307","2,851725","5,979061","3,778934",
311,"0,005248","0,017315","0,003898","0,008943",4,"35,403727","0,974468","2,805233","5,722523","3,831387",
312,"0,005363","0,016548","0,003911","0,007996",4,"33,816848","0,97774","2,395153","5,752563","3,689051",
313,"0,005385","0,016499","0,004263","0,008956",4,"35,101801","1,06567","2,393961","5,765676","3,610849",
314,"0,005266","0,016523","0,004524","0,008975",4,"35,288331","1,131007","2,233267","5,766392","3,973007",
315,"0,005323","0,017734","0,004022","0,007442",4,"34,52003","1,005461","2,365589","5,804777","3,871202",
316,"0,005314","0,016396","0,004795","0,008906",4,"35,410734","1,198728","2,638817","5,806446","3,551006",
317,"0,005307","0,01863","0,004821","0,009027",5,"37,785663","0,964295","2,509832","5,804777","3,942966",
318,"0,006138","0,018432","0,004333","0,007921",5,"36,824011","0,866533","2,684116","6,29735","5,083799",
319,"0,005354","0,017067","0,004108","0,008016",5,"34,545598","0,821693","2,32625","6,123304","3,549337",
320,"0,005324","0,018101","0,004673","0,008748",5,"36,846476","0,934643","2,696276","5,897045","4,859209",
321,"0,005318","0,016109","0,005217","0,007824",6,"34,468445","0,869511","2,297401","5,845785","3,573895",
322,"0,006748","0,016175","0,004572","0,010435",6,"37,931074","0,762031","2,288103","5,838871","3,489971",
323,"0,005419","0,017002","0,004517","0,012245",6,"39,183259","0,752869","2,856493","5,930424","3,59273",
324,"0,006047","0,019955","0,004573","0,006962",6,"37,537179","0,762192","6,031752","5,926371","3,38912",
325,"0,005351","0,016529","0,004508","0,009644",6,"36,031769","0,751348","2,426863","5,908251","3,541946",
326,"0,005471","0,016421","0,004678","0,01128",6,"37,849249","0,779648","2,50721","5,776167","3,558874",
327,"0,005306","0,016552","0,004546","0,00826",5,"34,663232","0,90926","2,430201","5,785942","3,653288",
328,"0,011002","0,016462","0,004574","0,01205",5,"44,088","0,914764","2,599955","5,738735","3,571033",
329,"0,006448","0,017549","0,005252","0,010386",5,"39,63546","1,050453","3,130436","5,788326","3,691673",
330,"0,005421","0,016159","0,004496","0,008727",5,"34,802369","0,899199","2,131701","5,832195","3,753662",
331,"0,005717","0,016185","0,00552","0,008635",5,"36,056474","1,103939","2,241373","5,774975","3,688335",
332,"0,005343","0,016677","0,00475","0,009673",5,"36,442786","0,950016","2,541065","5,75161","3,793478",
333,"0,006731","0,017314","0,004481","0,008398",5,"36,9243","0,896217","2,30217","5,791426","4,727602",
334,"0,005415","0,016347","0,00456","0,007207",5,"33,529384","0,912012","2,202988","5,857468","3,763437",
335,"0,005666","0,017693","0,005267","0,007798",5,"36,424674","1,053429","2,489805","5,883217","3,773212",
336,"0,005409","0,016187","0,004371","0,006881",5,"32,847353","0,874104","2,19202","5,806208","3,703356",
337,"0,005504","0,017547","0,00521","0,008448",5,"36,710185","1,042088","3,748655","5,778551","3,676891",
338,"0,005553","0,016803","0,004293","0,008618",5,"35,266156","0,858501","2,28548","5,736828","4,130363",
339,"0,005458","0,017193","0,004351","0,011544",5,"38,545261","0,870117","3,152132","5,786657","3,763199",
340,"0,005626","0,017281","0,004105","0,01361",5,"40,621847","0,820932","2,2614","5,803347","3,708363",
341,"0,005935","0,017767","0,004319","0,007888",5,"35,909816","0,863838","2,338171","5,767107","4,820347",
342,"0,00553","0,016694","0,004325","0,01225",5,"38,799153","0,865029","2,557993","5,814552","3,796577",
343,"0,006418","0,02152","0,005303","0,012092",5,"45,333559","1,060553","2,577543","8,486509","5,6777",
344,"0,005356","0,017924","0,004095","0,007352",5,"34,727839","0,819076","2,953291","5,799532","3,61824",
345,"0,005406","0,016541","0,005025","0,012237",5,"39,208794","1,00491","2,150297","5,701065","4,197836",
346,"0,005378","0,01706","0,004058","0,01151",5,"38,006274","0,81153","2,213001","5,805492","4,472733",
347,"0,005271","0,020124","0,004176","0,006007",5,"35,577425","0,835262","2,240419","5,982399","5,159855",
348,"0,005908","0,018538","0,00418","0,007726",5,"36,352096","0,835966","2,430916","6,06823","3,738642",
349,"0,005318","0,017058","0,005007","0,008517",5,"35,899991","1,001313","2,842903","5,800486","3,787518",
350,"0,005337","0,016201","0,004132","0,007366",5,"33,036476","0,826455","2,159595","5,767584","3,602028",
351,"0,005578","0,016354","0,004549","0,008465",5,"34,946564","0,909855","2,398014","5,848646","3,67856",
352,"0,005357","0,01653","0,005098","0,007066",6,"34,051506","0,849697","2,468109","5,696297","3,711462",
353,"0,005316","0,016194","0,005368","0,008982",6,"35,859703","0,894589","2,499104","5,810738","3,550529",
354,"0,005276","0,019505","0,004264","0,006985",6,"36,029883","0,710713","2,285242","8,95071","3,540277",
355,"0,006085","0,01666","0,004598","0,007693",6,"35,036679","0,766405","2,324343","5,813837","3,695011",
356,"0,005295","0,016626","0,00485","0,00837",6,"35,141704","0,8084","3,108501","5,732536","3,421307",
357,"0,005382","0,016265","0,005494","0,008881",6,"36,020922","0,915592","2,375841","5,81336","3,599644",
358,"0,006029","0,016437","0,004428","0,007368",5,"34,262295","0,885567","2,365112","5,754948","3,665686",
359,"0,005498","0,0169","0,005189","0,00677",5,"34,355639","1,037711","2,254009","5,968094","4,116535",
360,"0,0053","0,016125","0,00432","0,00706",5,"32,803929","0,863902","2,237797","5,851269","3,551483",
361,"0,005373","0,016595","0,005176","0,009225",5,"36,368386","1,035253","2,242804","5,79977","3,676891",
362,"0,005301","0,016658","0,005404","0,008806",6,"36,16822","0,900637","2,227545","5,765915","3,805637",
363,"0,005321","0,017283","0,005683","0,007257",6,"35,543185","0,947097","2,603292","5,805969","3,684759",
364,"0,00554","0,016265","0,004709","0,008409",6,"34,92298","0,784794","2,109528","5,741835","3,651381",
365,"0,005393","0,016602","0,005674","0,009265",6,"36,934317","0,94564","2,235413","5,773783","4,208326",
366,"0,005481","0,016266","0,004725","0,008426",6,"34,897572","0,787499","2,222538","5,705833","3,85046",
367,"0,005562","0,017153","0,005641","0,008387",6,"36,743177","0,940147","2,286673","5,850792","4,003048",
368,"0,005323","0,016508","0,005094","0,007524",6,"34,448154","0,848935","2,120495","5,799055","3,749371",
369,"0,005435","0,016712","0,005473","0,008563",6,"36,183358","0,912248","2,239466","5,772114","4,010439",
370,"0,005368","0,016497","0,004688","0,007968",6,"34,521564","0,781408","2,44379","5,800486","3,721952",
371,"0,006026","0,018687","0,00607","0,007211",6,"37,994531","1,011738","2,884388","5,903721","4,407167",
372,"0,005432","0,017751","0,004808","0,007055",6,"35,045191","0,801275","2,5599","6,383657","4,076719",
373,"0,005936","0,016265","0,005243","0,009841",6,"37,285235","0,873858","2,334356","5,781651","3,717899",
374,"0,005349","0,01666","0,004572","0,007052",6,"33,634378","0,762069","2,444029","5,808115","3,716946",
375,"0,005753","0,016181","0,005333","0,007342",6,"34,609276","0,888877","2,263546","5,730867","3,664732",
376,"0,005368","0,016814","0,004573","0,006761",6,"33,515368","0,762085","2,511978","6,187439","3,622293",
377,"0,005437","0,017703","0,004622","0,008173",6,"35,933944","0,770282","2,102852","6,269217","4,688978",
378,"0,005339","0,016585","0,004525","0,007737",6,"34,185429","0,754218","2,263784","5,754471","3,706932",
379,"0,005432","0,016493","0,004559","0,006909",6,"33,393092","0,759786","2,417803","5,676985","3,691673",
380,"0,005291","0,016568","0,004573","0,007209",6,"33,640713","0,762111","2,417088","5,735636","3,613472",
381,"0,006859","0,016409","0,005355","0,008583",6,"37,205873","0,892418","2,157927","5,803585","3,637791",
382,"0,006378","0,01729","0,004451","0,00656",6,"34,677662","0,741759","2,124071","6,914139","3,747463",
383,"0,007463","0,017903","0,005293","0,006555",6,"37,214256","0,882199","2,296209","5,815506","5,280733",
384,"0,005408","0,017278","0,004395","0,006978",6,"34,059025","0,732537","2,328873","6,045103","4,43387",
385,"0,005639","0,016731","0,005563","0,009368",6,"37,30165","0,927117","2,282858","5,78475","4,186153",
386,"0,005366","0,017274","0,004335","0,008339",6,"35,314155","0,722548","2,341986","6,319046","3,901482",
387,"0,005874","0,01852","0,004392","0,006134",6,"34,920963","0,732036","2,464056","6,85358","4,389524",
388,"0,006741","0,017372","0,004356","0,006454",6,"34,922754","0,726004","2,410889","5,744219","3,629208",
389,"0,005588","0,016747","0,004541","0,008103",6,"34,979268","0,756842","2,83432","5,746603","3,570795",
390,"0,005392","0,017158","0,004479","0,006266",6,"33,295234","0,746533","2,886057","5,808592","3,450155",
391,"0,005316","0,0164","0,005187","0,007181",6,"34,08405","0,864567","2,483845","5,706072","3,751278",
392,"0,005389","0,016136","0,004333","0,007443",6,"33,300994","0,722153","2,189875","5,730152","3,593922",
393,"0,005359","0,016677","0,005255","0,007159",6,"34,450521","0,875911","2,253294","5,756855","4,020691",
394,"0,005419","0,016987","0,004429","0,007129",6,"33,963951","0,73825","2,744198","5,859852","3,685713",
395,"0,00538","0,01664","0,005224","0,005997",6,"33,239969","0,870679","2,326488","5,867481","3,676653",
396,"0,00543","0,018348","0,004522","0,0072",6,"35,500176","0,753626","2,229929","5,791903","5,086184",
397,"0,005534","0,01648","0,00537","0,009034",6,"36,41792","0,894925","2,386093","5,908012","3,65591",
398,"0,007664","0,016454","0,004475","0,006612",6,"35,205448","0,745786","2,44379","5,743027","3,60322",
399,"0,005312","0,016256","0,005359","0,008517",6,"35,443596","0,893117","2,243996","5,768299","3,646612",
400,"0,005329","0,01654","0,004298","0,007113",6,"33,279745","0,716345","2,614975","5,756617","3,673315",
401,"0,005404","0,017303","0,005284","0,006209",6,"34,200404","0,880748","2,28405","5,719185","3,741503",
402,"0,005441","0,016109","0,004353","0,006166",6,"32,068523","0,725572","2,171278","5,768776","3,476143",
403,"0,006205","0,016623","0,00524","0,005958",6,"34,025616","0,873388","2,207279","5,746126","4,311323",
404,"0,00536","0,016","0,004484","0,006765",6,"32,609716","0,747381","2,208471","5,752563","3,447533",
405,"0,005386","0,016943","0,005391","0,006748",6,"34,467929","0,898461","2,250671","5,796909","4,32539",
406,"0,005673","0,020192","0,004419","0,006216",6,"36,500097","0,736516","2,57206","7,488489","4,992008",
407,"0,006748","0,016562","0,005111","0,007346",6,"35,766451","0,851809","2,527952","5,81789","3,599405",
408,"0,005434","0,016414","0,004318","0,006993",6,"33,158815","0,71962","2,284527","5,807638","3,800869",
409,"0,005384","0,016338","0,005329","0,007267",6,"34,317142","0,888098","2,285242","5,813837","3,799677",
410,"0,005547","0,016636","0,004416","0,006857",6,"33,455717","0,735999","2,618074","5,765676","3,652096",
411,"0,005526","0,017888","0,00527","0,006177",6,"34,861504","0,878402","2,356052","5,799532","4,965544",
412,"0,005414","0,01647","0,004373","0,007047",6,"33,303232","0,728889","2,213478","5,878687","3,690004",
413,"0,005337","0,016418","0,004792","0,00667",5,"33,216993","0,958394","2,258778","5,833864","3,731728",
414,"0,005356","0,016576","0,004727","0,007742",5,"34,400856","0,945459","2,369881","5,698442","3,704548",
415,"0,005416","0,020085","0,005383","0,007848",5,"38,732047","1,076681","4,860878","5,864143","3,753424",
416,"0,00695","0,017927","0,010015","0,007494",5,"42,386395","2,003004","2,583742","6,810188","3,722429",
417,"0,006027","0,016971","0,00583","0,006571",5,"35,399405","1,165924","2,194405","5,848646","4,414797",
418,"0,005439","0,018358","0,005074","0,006872",5,"35,743154","1,014888","2,174139","5,874872","4,992962",
419,"0,005357","0,018981","0,005239","0,005677",4,"35,253833","1,309627","2,226114","6,061792","5,698681",
420,"0,005259","0,019618","0,004683","0,009661",4,"39,220473","1,170672","2,191305","7,704735","4,894972",
421,"0,005377","0,018581","0,004887","0,007538",4,"36,382976","1,221705","3,390551","5,940437","4,722834",
422,"0,005376","0,018321","0,004712","0,00621",4,"34,61907","1,177896","2,542973","6,703138","3,936768",
423,"0,005392","0,020556","0,004916","0,005949",4,"36,81332","1,229089","2,832651","8,098125","4,792929",
424,"0,005398","0,016301","0,004501","0,007069",4,"33,269215","1,125223","2,494097","5,812168","3,564119",
425,"0,005374","0,015984","0,004984","0,005719",4,"32,060903","1,246081","2,200365","5,84507","3,489017",
426,"0,006267","0,018162","0,005526","0,005949",4,"35,902805","1,38142","2,332211","5,802155","5,026817",
427,"0,005373","0,020909","0,004922","0,007332",4,"38,535978","1,230385","2,241611","5,892754","7,166147",
428,"0,005312","0,018367","0,004073","0,005747",4,"33,499332","1,01822","3,471851","7,025003","3,512383",
429,"0,006477","0,016583","0,005089","0,006351",4,"34,499832","1,272362","2,263546","5,754948","4,049301",
430,"0,006071","0,016812","0,003698","0,005563",4,"32,144043","0,924475","2,268076","5,775452","4,097462",
431,"0,006636","0,016701","0,004862","0,005483",4,"33,68244","1,215552","2,265692","6,066322","3,887177",
432,"0,005508","0,020233","0,003904","0,007735",4,"37,380275","0,976044","2,45595","8,298874","3,632069",
433,"0,005908","0,017094","0,003918","0,007035",4,"33,955533","0,979588","2,519369","5,8043","4,08268",
434,"0,005418","0,021096","0,003728","0,007091",4,"37,33253","0,931963","2,550125","6,495714","3,931761",
435,"0,005372","0,017281","0,003747","0,005571",4,"31,971525","0,936691","2,976894","6,158829","3,565788",
436,"0,006103","0,0166","0,003877","0,006017",4,"32,596562","0,969228","2,311945","5,78475","3,607512",
