CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW,mJ,Total_mJ,Total_J,Total_Time_s,average_mW,average_GPU_Usage_%,average_CPU_Usage_%,CV_mW
0,8,0,8,0,0,81,7,2264,2264,2263,2264,2262,2266,2261,2264,0,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
8,8,0,0,0,0,75,0,2264,2264,2265,2264,2261,2266,2266,2260,71,318,774,2322,2631,464,3160,9351,56,,,,,,,
8,0,0,0,14,0,83,0,2264,2263,2262,2265,2263,2261,2264,2265,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,0,0,0,0,0,81,0,2262,2264,2263,2260,2260,2264,2263,2264,95,318,774,2167,2631,464,3160,9196,55,,,,,,,0.0
8,0,15,8,0,0,84,7,2263,2264,2264,2265,2263,2262,2264,2264,0,318,774,2322,2631,309,3120,9156,55,,,,,,,
0,0,7,0,8,0,75,0,2264,2263,2263,2264,2263,2262,2264,2257,56,318,774,2167,2631,464,3160,9196,55,,,,,,,0.0
8,7,8,0,0,0,83,8,2264,2263,2258,2264,2263,2263,2264,2261,0,318,774,2322,2631,309,3120,9156,55,,,,,,,
15,8,0,0,15,8,76,8,2264,2260,2256,2263,2263,2267,2264,2263,90,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
0,0,0,7,0,0,84,0,2264,2264,2269,2264,2264,2264,2264,2260,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,0,8,0,8,8,75,0,2264,2263,2263,2265,2261,2264,2263,2261,76,318,928,2322,2631,464,3160,9505,57,,,,,,,0.0
0,8,0,0,0,0,90,0,2263,2262,2264,2263,2264,2264,2264,2263,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,0,0,8,8,0,75,7,2264,2262,2265,2262,2262,2264,2259,2264,37,318,928,2322,2631,464,3160,9505,57,,,,,,,0.0
7,8,0,7,0,0,83,0,2265,2264,2265,2263,2258,2264,2265,2264,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,0,0,0,0,8,75,0,2264,2264,2262,2264,2264,2263,2264,2263,73,318,928,2322,2631,464,3160,9505,57,,,,,,,
0,0,7,0,0,8,83,0,2263,2264,2266,2264,2264,2256,2264,2262,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
16,15,8,0,25,8,75,7,2264,2263,2261,2264,2264,2266,2264,2263,14,318,928,2477,2631,464,3160,9660,58,,,,,,,
16,15,9,0,25,9,90,8,2264,2272,2265,2264,2263,2264,2265,2264,9,318,774,2631,2631,464,3160,9660,58,,,,,,,
8,8,8,0,0,8,69,0,2264,2261,2264,2263,2267,2264,2263,2259,0,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
15,0,0,0,0,0,90,8,2263,2262,2264,2264,2263,2265,2264,2259,1,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,8,14,15,0,8,75,0,2264,2264,2262,2264,2264,2262,2263,2264,0,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
8,15,0,0,0,0,83,8,2264,2254,2271,2264,2261,2264,2262,2264,34,318,774,2477,2631,464,3120,9466,57,,,,,,,
0,0,7,0,0,8,83,0,2261,2263,2264,2264,2260,2260,2265,2262,0,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
15,14,0,0,8,8,75,0,2264,2261,2264,2262,2265,2261,2264,2262,90,318,774,2477,2631,464,3160,9506,57,,,,,,,
8,0,0,0,0,0,91,14,2264,2265,2267,2264,2264,2264,2265,2264,0,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
16,0,15,8,8,8,72,0,2264,2263,2269,2261,2264,2264,2263,2267,15,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,8,0,8,8,8,81,0,2264,2264,2264,2265,2264,2264,2265,2264,0,318,774,2477,2631,309,3160,9351,56,,,,,,,0.0
0,8,0,7,15,0,75,0,2264,2264,2264,2269,2264,2262,2264,2264,37,318,774,2322,2631,464,3160,9351,56,,,,,,,
8,15,0,0,8,8,84,0,2264,2261,2264,2262,2260,2264,2263,2265,1,318,774,2322,2631,309,3160,9196,55,,,,,,,0.0
8,7,0,0,8,8,72,0,2259,2264,2263,2263,2264,2264,2264,2264,0,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
8,8,0,0,0,0,91,0,2259,2264,2263,2264,2264,2263,2265,2263,48,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
15,0,0,15,8,8,75,0,2264,2261,2263,2264,2263,2259,2256,2264,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
0,0,7,0,8,15,81,0,2264,2264,2263,2264,2264,2258,2263,2264,14,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
14,0,0,0,0,0,85,0,2264,2264,2264,2264,2264,2265,2263,2268,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,0,0,7,0,0,72,0,2264,2263,2268,2264,2263,2261,2264,2260,90,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
0,0,0,0,15,0,84,0,2264,2263,2264,2265,2264,2263,2258,2263,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,8,0,0,0,0,76,0,2264,2263,2263,2261,2263,2261,2264,2264,45,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,0,8,0,0,14,90,0,2264,2263,2264,2265,2264,2260,2264,2264,1,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,7,8,14,7,15,75,7,2264,2260,2262,2263,2259,2265,2264,2263,75,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,0,0,0,0,9,83,0,2264,2261,2264,2264,2264,2264,2254,2265,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,0,21,15,8,0,75,8,2262,2266,2264,2264,2255,2264,2262,2265,12,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
7,0,0,0,7,8,83,0,2260,2264,2264,2270,2264,2264,2258,2264,5,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
15,8,0,0,8,0,72,0,2264,2260,2262,2263,2261,2264,2263,2269,0,318,774,2322,2631,464,3160,9351,56,,,,,,,
0,8,0,0,8,16,83,25,2264,2262,2264,2264,2264,2265,2264,2263,88,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
8,8,8,8,8,0,80,8,2267,2267,2267,2264,2261,2264,2265,2263,0,318,774,2477,2631,309,3120,9311,56,,,,,,,
9,0,0,0,15,0,76,0,2264,2265,2260,2264,2264,2264,2264,2262,90,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,7,0,0,0,8,84,8,2264,2263,2265,2264,2264,2263,2264,2264,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
15,9,0,0,0,0,72,0,2263,2264,2263,2265,2264,2264,2263,2264,64,318,774,2322,2631,464,3160,9351,56,,,,,,,
0,7,0,7,8,7,84,0,2265,2264,2264,2263,2265,2264,2264,2257,0,318,774,2322,2631,309,3120,9156,55,,,,,,,
9,8,0,0,0,8,70,0,2264,2262,2264,2261,2263,2264,2264,2262,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,8,15,14,8,8,91,0,2265,2267,2268,2265,2263,2264,2264,2264,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,0,7,0,8,0,75,7,2263,2263,2262,2264,2264,2264,2261,2263,6,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
15,0,0,8,0,0,84,8,2263,2262,2264,2263,2264,2264,2259,2256,10,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,15,0,8,8,0,75,0,2265,2260,2263,2264,2260,2265,2263,2264,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
0,15,15,7,14,8,83,0,2265,2264,2264,2268,2261,2264,2264,2262,62,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,0,0,15,0,16,81,0,2264,2263,2262,2263,2259,2264,2264,2261,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,0,0,0,0,0,75,0,2266,2261,2260,2264,2264,2264,2262,2264,23,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
0,7,0,8,15,7,81,8,2260,2264,2264,2263,2262,2263,2264,2264,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,45,0,15,0,0,83,0,2261,2264,2263,2256,2264,2263,2257,2264,86,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
15,16,15,9,8,23,85,0,2264,2264,2259,2263,2263,2259,2263,2262,0,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,8,0,0,9,0,72,0,2263,2264,2271,2264,2262,2264,2264,2263,11,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
8,7,0,0,7,8,83,0,2263,2264,2263,2263,2260,2264,2262,2261,23,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
0,0,8,0,8,15,75,0,2264,2263,2263,2263,2264,2264,2264,2264,0,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
8,0,0,0,8,0,90,7,2265,2260,2264,2263,2263,2261,2264,2265,47,318,774,2477,2631,464,3120,9466,57,,,,,,,
8,0,7,7,15,0,83,0,2264,2264,2264,2262,2263,2264,2263,2263,0,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
7,15,0,0,15,8,72,0,2264,2263,2264,2263,2265,2266,2263,2259,36,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
0,0,0,0,0,15,83,0,2264,2264,2264,2254,2264,2262,2264,2264,8,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,8,8,0,0,9,83,0,2265,2263,2264,2265,2264,2263,2262,2264,0,318,774,2477,2631,464,3120,9466,57,,,,,,,0.0
0,15,0,8,8,0,81,15,2262,2264,2264,2260,2264,2264,2264,2263,70,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
8,8,7,7,0,0,83,0,2264,2263,2263,2264,2263,2272,2258,2264,0,318,774,2477,2631,309,3160,9351,56,,,,,,,0.0
0,0,0,8,8,8,76,0,2264,2265,2260,2264,2263,2263,2264,2265,21,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,0,7,0,0,9,83,0,2264,2267,2264,2265,2265,2265,2261,2265,6,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,8,0,0,0,15,81,0,2263,2264,2261,2263,2264,2260,2264,2263,0,318,774,2477,2631,309,3160,9351,56,,,,,,,0.0
8,8,7,8,8,8,75,0,2264,2264,2264,2264,2265,2264,2264,2264,78,318,774,2322,2631,309,3160,9196,55,,,,,,,0.0
0,8,0,0,8,8,91,8,2264,2265,2270,2263,2264,2264,2264,2264,1,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,0,8,0,0,0,75,8,2263,2264,2264,2264,2264,2262,2264,2263,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,0,0,15,0,0,84,0,2264,2258,2263,2264,2264,2263,2255,2263,11,318,774,2322,2631,309,3120,9156,55,,,,,,,
15,0,0,0,0,0,83,0,2264,2264,2264,2264,2263,2264,2264,2260,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
15,15,7,8,8,15,76,0,2264,2262,2264,2264,2254,2263,2262,2263,42,318,774,2322,2631,464,3160,9351,56,,,,,,,
0,0,15,8,0,0,91,0,2263,2260,2265,2264,2261,2270,2264,2263,8,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,0,0,8,0,0,70,8,2264,2263,2263,2263,2264,2258,2263,2258,0,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
0,7,0,0,0,7,83,0,2264,2264,2264,2264,2263,2264,2264,2264,85,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,15,8,15,8,0,84,0,2264,2264,2263,2263,2264,2264,2271,2262,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,8,0,8,0,0,75,0,2264,2264,2263,2264,2264,2263,2264,2262,41,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
0,8,8,0,0,15,91,0,2264,2265,2259,2263,2264,2264,2264,2268,7,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
7,0,0,23,0,7,83,0,2264,2264,2263,2264,2265,2270,2264,2264,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,0,0,0,0,0,76,7,2264,2262,2267,2264,2262,2264,2264,2263,64,318,774,2322,2631,309,3120,9156,55,,,,,,,
9,8,0,7,0,0,83,0,2264,2264,2263,2263,2265,2264,2262,2264,1,318,774,2322,2631,309,3120,9156,55,,,,,,,
7,8,21,0,8,8,72,0,2264,2260,2259,2264,2263,2263,2263,2256,37,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,15,0,15,0,0,91,0,2264,2265,2263,2264,2264,2264,2263,2263,9,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,8,0,9,0,0,76,0,2264,2264,2264,2264,2258,2261,2267,2262,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
7,0,0,0,0,0,81,8,2262,2259,2264,2262,2263,2264,2263,2263,77,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
0,0,7,0,7,0,83,0,2264,2264,2259,2264,2265,2264,2263,2264,1,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
15,7,45,8,23,15,58,25,2262,2261,2265,2264,2255,2264,2262,2265,0,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
8,0,50,8,90,8,7,0,2264,2266,2260,2264,2263,2265,2263,2263,31,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,8,0,0,83,23,0,0,2265,2264,2267,2264,2265,2264,2264,2262,0,318,774,2631,2631,309,3120,9465,57,,,,,,,
15,8,0,8,75,0,0,8,2264,2263,2269,2260,2263,2263,2264,2263,20,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
8,0,8,15,90,0,0,7,2265,2267,2264,2263,2264,2264,2263,2264,8,318,774,2477,2631,309,3120,9311,56,,,,,,,
0,0,8,8,69,0,0,0,2264,2264,2264,2263,2259,2264,2265,2264,7,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
21,8,0,18,91,7,0,0,2264,2264,2264,2258,2264,2262,2262,2262,19,318,774,2477,2631,464,3120,9466,57,,,,,,,0.0
9,16,8,50,83,0,0,16,2264,2264,2263,2258,2261,2265,2264,2264,0,318,774,2786,2631,464,3120,9775,58,,,,,,,
8,0,16,9,72,8,8,0,2265,2262,2262,2263,2265,2264,2264,2264,61,318,774,2785,2631,464,3160,9814,59,,,,,,,0.0
0,0,16,8,92,0,0,0,2262,2264,2261,2264,2263,2259,2264,2265,2,318,774,2631,2631,309,3120,9465,57,,,,,,,0.0
0,0,8,0,66,0,0,16,2262,2265,2263,2264,2264,2262,2260,2263,30,318,774,2631,2631,464,3160,9660,58,,,,,,,
50,0,16,8,50,15,0,0,2264,2263,2259,2264,2263,2264,2263,2264,17,318,774,2477,2631,464,3120,9466,57,,,,,,,
83,0,8,23,0,0,7,7,2264,2262,2265,2264,2265,2263,2263,2264,0,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
81,8,0,21,0,0,8,0,2267,2265,2262,2254,2263,2264,2262,2254,0,318,774,2477,2631,464,3120,9466,57,,,,,,,
15,0,21,0,0,0,0,91,2264,2264,2260,2264,2262,2261,2264,2264,82,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
0,0,0,8,0,0,0,84,2264,2263,2263,2263,2263,2263,2263,2260,0,318,774,2477,2631,309,3120,9311,56,,,,,,,
0,0,8,15,15,15,16,72,2264,2262,2257,2263,2264,2261,2263,2265,12,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
9,0,0,0,7,0,15,90,2263,2263,2263,2264,2261,2264,2263,2264,34,318,774,2477,2631,309,3160,9351,56,,,,,,,0.0
14,0,0,9,8,0,8,84,2263,2264,2258,2262,2260,2263,2264,2263,0,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
8,0,8,0,0,0,0,72,2263,2263,2264,2263,2262,2258,2263,2263,48,318,774,2477,2631,309,3160,9351,56,,,,,,,0.0
0,0,0,8,0,14,8,83,2263,2264,2267,2264,2264,2263,2259,2264,3,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
8,0,0,15,0,0,0,75,2261,2263,2265,2263,2264,2264,2264,2262,39,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
0,0,8,8,7,0,7,91,2264,2264,2264,2265,2263,2263,2264,2261,4,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
9,7,8,16,7,0,0,75,2264,2264,2259,2263,2263,2262,2264,2263,0,318,774,2477,2631,464,3120,9466,57,,,,,,,0.0
8,8,7,7,0,0,0,81,2259,2264,2264,2262,2265,2265,2263,2264,93,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
8,8,0,8,7,8,0,83,2265,2263,2262,2264,2261,2264,2261,2264,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,8,15,8,0,8,0,72,2264,2266,2260,2270,2264,2264,2266,2264,0,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
0,0,0,0,0,0,8,91,2264,2263,2264,2264,2267,2264,2264,2264,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,15,0,7,0,0,0,75,2264,2265,2264,2261,2264,2262,2265,2265,0,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
8,0,0,8,0,0,0,84,2264,2263,2263,2260,2264,2262,2264,2263,52,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
9,0,8,0,15,14,7,83,2265,2263,2263,2263,2262,2264,2264,2256,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,14,14,0,8,0,0,75,2258,2263,2264,2263,2255,2264,2267,2266,82,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
0,8,0,0,20,8,7,83,2263,2267,2256,2268,2264,2261,2264,2263,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,15,0,0,0,8,0,76,2261,2263,2264,2262,2264,2261,2268,2263,90,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
15,0,0,8,0,0,0,90,2265,2264,2264,2263,2264,2264,2267,2264,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,0,0,0,0,0,0,75,2265,2268,2252,2265,2263,2264,2264,2264,14,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,7,7,0,8,0,0,83,2263,2261,2263,2264,2263,2264,2264,2264,7,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,8,8,8,8,8,0,72,2264,2264,2264,2264,2264,2260,2264,2262,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,8,0,7,0,8,7,84,2264,2262,2263,2264,2262,2263,2263,2265,58,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,0,7,0,7,0,0,72,2260,2255,2263,2262,2260,2265,2257,2264,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
0,8,0,8,8,0,0,83,2264,2262,2264,2263,2259,2263,2257,2264,23,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
0,0,14,8,8,8,0,84,2266,2268,2264,2264,2264,2259,2263,2264,0,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
8,8,0,0,0,0,0,83,2264,2263,2264,2261,2269,2264,2260,2263,94,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
8,0,0,15,0,0,7,83,2264,2264,2264,2263,2256,2264,2264,2263,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,0,0,8,8,0,0,75,2264,2263,2259,2263,2263,2263,2260,2263,29,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
0,0,7,9,0,0,0,83,2265,2260,2263,2264,2271,2263,2261,2263,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,0,0,8,0,0,0,75,2263,2263,2264,2264,2257,2264,2260,2264,52,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
21,8,8,0,14,0,0,91,2263,2259,2263,2264,2270,2264,2263,2264,1,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
16,8,0,16,0,0,0,66,2267,2264,2264,2273,2264,2264,2264,2263,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
15,9,50,8,16,0,36,58,2265,2264,2262,2267,2264,2264,2253,2264,51,318,774,2631,2631,464,3160,9660,58,,,,,,,0.0
8,8,0,0,0,15,83,0,2262,2264,2265,2263,2263,2263,2261,2263,0,318,774,2631,2631,464,3160,9660,58,,,,,,,
8,0,8,8,15,7,76,0,2264,2263,2254,2264,2264,2265,2264,2264,62,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
8,0,0,7,0,0,90,7,2264,2262,2263,2264,2264,2263,2259,2256,0,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
8,7,8,0,15,21,75,0,2263,2263,2260,2264,2264,2257,2264,2260,70,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,0,0,0,0,0,83,0,2263,2263,2264,2265,2263,2264,2262,2257,0,318,774,2477,2631,309,3120,9311,56,,,,,,,
8,7,7,0,15,15,75,0,2261,2256,2264,2264,2259,2263,2264,2264,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
7,15,15,8,0,0,83,0,2263,2263,2262,2264,2264,2260,2263,2262,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,0,8,0,15,14,72,7,2257,2264,2264,2257,2264,2263,2259,2273,8,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
16,0,15,0,16,8,83,0,2264,2263,2263,2261,2263,2262,2264,2256,12,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,8,0,0,0,0,83,0,2262,2264,2259,2263,2262,2263,2262,2263,0,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
15,0,21,7,0,0,83,0,2264,2262,2264,2264,2264,2264,2264,2264,83,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
15,0,8,0,0,0,81,7,2259,2264,2263,2263,2263,2258,2264,2263,0,318,774,2477,2631,309,3160,9351,56,,,,,,,0.0
0,7,0,15,0,0,75,0,2262,2263,2263,2262,2268,2263,2262,2255,58,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,0,0,0,0,0,83,0,2264,2263,2263,2264,2263,2261,2260,2262,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,0,8,8,0,8,76,0,2263,2262,2262,2264,2264,2264,2263,2264,65,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
0,0,8,0,7,0,90,0,2263,2262,2262,2259,2263,2262,2263,2263,1,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,8,0,0,8,8,69,8,2262,2264,2263,2261,2265,2268,2264,2263,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
15,7,7,21,15,8,90,0,2263,2263,2263,2263,2264,2263,2267,2263,31,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,0,16,0,0,0,69,8,2264,2262,2259,2254,2258,2263,2264,2267,0,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
8,0,8,0,0,0,83,0,2263,2263,2258,2256,2263,2263,2255,2263,30,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
15,0,8,0,8,7,81,0,2264,2264,2262,2263,2263,2264,2262,2264,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
8,0,8,8,0,0,75,0,2264,2264,2260,2264,2262,2260,2264,2262,97,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
8,8,0,0,0,7,90,8,2264,2263,2263,2267,2264,2260,2266,2264,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,8,0,8,0,0,76,0,2264,2263,2261,2264,2263,2264,2264,2265,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,0,8,0,0,0,84,15,2264,2264,2262,2260,2260,2264,2263,2263,36,318,774,2322,2631,309,3120,9156,55,,,,,,,
9,0,0,0,0,0,75,7,2264,2266,2264,2262,2264,2264,2264,2261,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,7,0,7,14,7,83,0,2264,2262,2264,2264,2264,2262,2264,2264,47,318,774,2322,2631,309,3120,9156,55,,,,,,,
8,8,8,0,0,8,83,9,2264,2262,2264,2261,2263,2261,2264,2264,0,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
15,15,0,7,0,0,83,7,2264,2263,2259,2253,2264,2262,2263,2263,89,318,774,2322,2631,309,3120,9156,55,,,,,,,0.0
0,0,8,8,0,0,76,8,2263,2266,2260,2263,2264,2262,2264,2262,0,318,774,2322,2631,464,3120,9311,56,,,,,,,
8,0,0,0,8,8,50,30,2264,2263,2262,2263,2264,2264,2264,2264,86,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
15,8,0,0,8,0,0,72,2264,2264,2263,2264,2263,2264,2266,2263,1,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
0,0,0,0,0,7,7,91,2261,2263,2263,2262,2264,2263,2256,2263,1,318,774,2322,2631,464,3120,9311,56,,,,,,,0.0
8,8,0,0,0,0,0,66,2264,2264,2262,2263,2263,2262,2263,2262,79,318,928,2322,2631,464,3160,9505,57,,,,,,,0.0
0,14,7,7,7,8,7,83,2264,2264,2258,2263,2259,2263,2262,2262,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
8,0,0,0,8,8,0,81,2261,2264,2264,2260,2264,2260,2264,2259,46,318,928,2322,2631,464,3160,9505,57,,,,,,,0.0
8,0,8,0,0,0,0,69,2263,2263,2264,2263,2267,2264,2263,2262,7,318,928,2322,2631,464,3160,9505,57,,,,,,,0.0
0,7,0,0,8,0,8,81,2264,2260,2258,2260,2263,2262,2274,2265,0,318,928,2322,2631,464,3160,9505,57,,,,,,,0.0
8,0,0,0,0,15,0,83,2264,2265,2264,2263,2264,2265,2264,2264,3,318,928,2322,2631,464,3160,9505,57,,,,,,,0.0
0,8,8,9,0,7,8,66,2257,2264,2265,2263,2264,2263,2264,2265,54,318,928,2322,2631,464,3160,9505,57,,,,,,,0.0
8,8,7,8,8,0,7,90,2263,2258,2265,2267,2265,2263,2263,2261,0,318,774,2322,2631,464,3160,9351,56,,,,,,,0.0
16,0,9,50,9,15,0,75,2262,2264,2264,2268,2264,2261,2263,2262,58,318,928,2631,2631,464,3160,9814,59,,,,,,,
0,0,0,0,0,0,0,84,2264,2263,2262,2263,2264,2261,2264,2262,0,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
15,8,7,7,0,0,7,72,2264,2264,2264,2262,2265,2264,2265,2263,0,318,928,2477,2631,464,3160,9660,58,,,,,,,0.0
8,7,8,8,0,0,0,83,2264,2264,2265,2264,2263,2262,2257,2265,0,318,774,2477,2631,464,3120,9466,57,,,,,,,0.0
15,15,0,0,8,8,0,83,2260,2264,2263,2267,2264,2263,2261,2264,0,318,774,2477,2631,464,3160,9506,57,,,,,,,0.0
0,0,0,8,15,0,0,81,2267,2267,2258,2264,2263,2263,2262,2264,48,318,774,2477,2631,464,3120,9466,57,,,,,,,0.0
8,0,0,0,0,0,0,84,2264,2263,2258,2263,2262,2264,2263,2263,0,318,774,2477,2631,309,3120,9311,56,,,,,,,0.0
